Date,TLT
2020-01-14,115.5997314453125
2020-01-15,116.36636352539062
2020-01-16,115.99974822998047
2020-01-17,115.00811767578125
2020-01-21,116.21642303466797
2020-01-22,116.62471008300781
2020-01-23,117.44125366210938
2020-01-24,118.39117431640625
2020-01-27,120.23274993896484
2020-01-28,119.29115295410156
2020-01-29,120.45772552490234
2020-01-30,120.47441101074219
2020-01-31,121.57427978515625
2020-02-03,121.475830078125
2020-02-04,119.83990478515625
2020-02-05,118.52945709228516
2020-02-06,119.06364440917969
2020-02-07,120.54930114746094
2020-02-10,120.88322448730469
2020-02-11,120.27391052246094
2020-02-12,119.6645736694336
2020-02-13,120.12368774414062
2020-02-14,120.6495132446289
2020-02-18,121.475830078125
2020-02-19,121.46743774414062
2020-02-20,122.41893005371094
2020-02-21,123.56242370605469
2020-02-24,125.40701293945312
2020-02-25,126.07472229003906
2020-02-26,125.40701293945312
2020-02-27,126.76753234863281
2020-02-28,129.6304473876953
2020-03-02,128.67665100097656
2020-03-03,130.67446899414062
2020-03-04,129.28683471679688
2020-03-05,132.50503540039062
2020-03-06,139.401123046875
2020-03-09,143.17930603027344
2020-03-10,135.84022521972656
2020-03-11,130.84164428710938
2020-03-12,131.65243530273438
2020-03-13,128.67665100097656
2020-03-16,137.01046752929688
2020-03-17,127.87420654296875
2020-03-18,120.66053009033203
2020-03-19,123.9455337524414
2020-03-20,133.26565551757812
2020-03-23,138.7574462890625
2020-03-24,136.174560546875
2020-03-25,135.86532592773438
2020-03-26,136.53404235839844
2020-03-27,140.17849731445312
2020-03-30,139.02500915527344
2020-03-31,137.89645385742188
2020-04-01,139.82852172851562
2020-04-02,140.71580505371094
2020-04-03,141.05067443847656
2020-04-06,140.68231201171875
2020-04-07,139.20907592773438
2020-04-08,138.1962432861328
2020-04-09,138.44732666015625
2020-04-13,137.1833038330078
2020-04-14,137.14988708496094
2020-04-15,140.78282165527344
2020-04-16,142.3817138671875
2020-04-17,140.4730987548828
2020-04-20,141.6031494140625
2020-04-21,143.38616943359375
2020-04-22,141.92120361328125
2020-04-23,142.67462158203125
2020-04-24,143.0094757080078
2020-04-27,140.34754943847656
2020-04-28,141.9630889892578
2020-04-29,141.22640991210938
2020-04-30,139.5774383544922
2020-05-01,140.77261352539062
2020-05-04,140.1104278564453
2020-05-05,139.2136688232422
2020-05-06,136.96728515625
2020-05-07,139.2555694580078
2020-05-08,137.445068359375
2020-05-11,136.37222290039062
2020-05-12,137.77194213867188
2020-05-13,138.73580932617188
2020-05-14,140.09376525878906
2020-05-15,139.73333740234375
2020-05-18,136.66546630859375
2020-05-19,137.1767578125
2020-05-20,137.58758544921875
2020-05-21,137.93124389648438
2020-05-22,138.76100158691406
2020-05-26,136.90023803710938
2020-05-27,136.64878845214844
2020-05-28,136.1459503173828
2020-05-29,137.1181640625
2020-06-01,136.19500732421875
2020-06-02,135.69985961914062
2020-06-03,133.89537048339844
2020-06-04,131.9567108154297
2020-06-05,131.01666259765625
2020-06-08,131.52035522460938
2020-06-09,133.01416015625
2020-06-10,134.9864959716797
2020-06-11,137.53778076171875
2020-06-12,136.2117156982422
2020-06-15,136.28729248046875
2020-06-16,134.1975555419922
2020-06-17,134.75143432617188
2020-06-18,136.1781768798828
2020-06-19,136.28729248046875
2020-06-22,136.3040771484375
2020-06-23,135.37254333496094
2020-06-24,136.82444763183594
2020-06-25,137.2188720703125
2020-06-26,138.6875457763672
2020-06-29,138.25112915039062
2020-06-30,137.5797119140625
2020-07-01,137.3126220703125
2020-07-02,137.4554443359375
2020-07-06,136.89244079589844
2020-07-07,138.81668090820312
2020-07-08,138.26202392578125
2020-07-09,140.46347045898438
2020-07-10,139.75762939453125
2020-07-13,140.2198486328125
2020-07-14,140.42149353027344
2020-07-15,139.76609802246094
2020-07-16,140.42987060546875
2020-07-17,140.13580322265625
2020-07-20,140.4802703857422
2020-07-21,140.56419372558594
2020-07-22,140.9844512939453
2020-07-23,142.63131713867188
2020-07-24,142.6228790283203
2020-07-27,142.09356689453125
2020-07-28,143.0766143798828
2020-07-29,142.83297729492188
2020-07-30,143.77398681640625
2020-07-31,143.68161010742188
2020-08-03,142.95819091796875
2020-08-04,144.32093811035156
2020-08-05,143.0591583251953
2020-08-06,143.85829162597656
2020-08-07,142.89938354492188
2020-08-10,142.25999450683594
2020-08-11,140.56922912597656
2020-08-12,139.29061889648438
2020-08-13,137.8017578125
2020-08-14,137.263427734375
2020-08-17,137.6083526611328
2020-08-18,138.59251403808594
2020-08-19,137.72605895996094
2020-08-20,138.97105407714844
2020-08-21,139.80384826660156
2020-08-24,139.57662963867188
2020-08-25,138.50833129882812
2020-08-26,137.9784393310547
2020-08-27,135.63148498535156
2020-08-28,135.53057861328125
2020-08-31,136.43067932128906
2020-09-01,137.9911346435547
2020-09-02,139.3048095703125
2020-09-03,139.70066833496094
2020-09-04,137.04795837402344
2020-09-08,137.89010620117188
2020-09-09,137.51950073242188
2020-09-10,138.21847534179688
2020-09-11,138.51319885253906
2020-09-14,138.50477600097656
2020-09-15,138.1679229736328
2020-09-16,137.75527954101562
2020-09-17,138.17642211914062
2020-09-18,137.7469940185547
2020-09-21,138.44581604003906
2020-09-22,138.33639526367188
2020-09-23,138.52166748046875
2020-09-24,139.05215454101562
2020-09-25,139.05215454101562
2020-09-28,138.6563720703125
2020-09-29,138.81637573242188
2020-09-30,137.48585510253906
2020-10-01,137.7125701904297
2020-10-02,137.1984100341797
2020-10-05,134.517578125
2020-10-06,135.2426300048828
2020-10-07,134.25636291503906
2020-10-08,134.98130798339844
2020-10-09,134.9559783935547
2020-10-12,135.38589477539062
2020-10-13,136.3553466796875
2020-10-14,136.66729736328125
2020-10-15,136.4311981201172
2020-10-16,136.05184936523438
2020-10-19,135.53765869140625
2020-10-20,134.2478485107422
2020-10-21,133.78414916992188
2020-10-22,132.39334106445312
2020-10-23,133.20254516601562
2020-10-26,134.44174194335938
2020-10-27,135.3437957763672
2020-10-28,135.47023010253906
2020-10-29,134.15518188476562
2020-10-30,132.83168029785156
2020-11-02,133.82659912109375
2020-11-03,133.05014038085938
2020-11-04,135.9363555908203
2020-11-05,136.17269897460938
2020-11-06,134.52708435058594
2020-11-09,131.699951171875
2020-11-10,130.94041442871094
2020-11-11,131.4129638671875
2020-11-12,133.6493377685547
2020-11-13,133.47213745117188
2020-11-16,133.1514892578125
2020-11-17,134.0207061767578
2020-11-18,134.40895080566406
2020-11-19,135.10089111328125
2020-11-20,136.2992401123047
2020-11-23,135.67471313476562
2020-11-24,134.3245086669922
2020-11-25,133.9109344482422
2020-11-27,135.21060180664062
2020-11-30,135.04183959960938
2020-12-01,133.0506591796875
2020-12-02,131.9946746826172
2020-12-03,133.05918884277344
2020-12-04,131.1077423095703
2020-12-07,132.29037475585938
2020-12-08,132.91558837890625
2020-12-09,132.47625732421875
2020-12-10,133.65052795410156
2020-12-11,134.12355041503906
2020-12-14,133.75186157226562
2020-12-15,133.3041229248047
2020-12-16,132.9493408203125
2020-12-17,132.59756469726562
2020-12-18,132.20008850097656
2020-12-21,132.72439575195312
2020-12-22,133.40939331054688
2020-12-23,132.48760986328125
2020-12-24,133.0119171142578
2020-12-28,133.07113647460938
2020-12-29,132.90199279785156
2020-12-30,133.189453125
2020-12-31,133.38401794433594
2021-01-04,133.22329711914062
2021-01-05,132.2338409423828
2021-01-06,129.51937866210938
2021-01-07,128.37779235839844
2021-01-08,127.96338653564453
2021-01-11,127.75196075439453
2021-01-12,127.6505126953125
2021-01-13,129.08807373046875
2021-01-14,127.87882232666016
2021-01-15,128.38623046875
2021-01-19,128.8005828857422
2021-01-20,128.92745971679688
2021-01-21,128.02256774902344
2021-01-22,128.43695068359375
2021-01-25,129.95068359375
2021-01-26,129.70545959472656
2021-01-27,130.03517150878906
2021-01-28,129.31642150878906
2021-01-29,128.53846740722656
2021-02-01,128.68743896484375
2021-02-02,127.8577880859375
2021-02-03,126.72330474853516
2021-02-04,126.38460540771484
2021-02-05,125.32634735107422
2021-02-08,125.8765869140625
2021-02-09,125.96976470947266
2021-02-10,126.80792236328125
2021-02-11,126.11363983154297
2021-02-12,124.5474624633789
2021-02-16,122.65101623535156
2021-02-17,123.42990112304688
2021-02-18,122.9303207397461
2021-02-19,121.29630279541016
2021-02-22,120.37358093261719
2021-02-23,120.02642822265625
2021-02-24,119.23905944824219
2021-02-25,117.29183959960938
2021-02-26,121.16932678222656
2021-03-01,119.56900787353516
2021-03-02,119.57748413085938
2021-03-03,118.28059387207031
2021-03-04,117.5177230834961
2021-03-05,117.74656677246094
2021-03-08,116.83110046386719
2021-03-09,118.4502182006836
2021-03-10,118.6875
2021-03-11,117.8313217163086
2021-03-12,115.3307876586914
2021-03-15,116.0089111328125
2021-03-16,115.54267883300781
2021-03-17,114.6781005859375
2021-03-18,113.5168685913086
2021-03-19,114.22039031982422
2021-03-22,115.50029754638672
2021-03-23,116.54291534423828
2021-03-24,117.17018127441406
2021-03-25,116.24625396728516
2021-03-26,115.83940887451172
2021-03-29,114.85611724853516
2021-03-30,115.45794677734375
2021-03-31,114.81369018554688
2021-04-01,116.71928405761719
2021-04-05,116.21002197265625
2021-04-06,116.99943542480469
2021-04-07,116.18456268310547
2021-04-08,117.14370727539062
2021-04-09,116.71928405761719
2021-04-12,116.66838073730469
2021-04-13,117.54268646240234
2021-04-14,117.16915130615234
2021-04-15,119.1299057006836
2021-04-16,118.20470428466797
2021-04-19,117.86518859863281
2021-04-20,118.40839385986328
2021-04-21,118.64608001708984
2021-04-22,119.16386413574219
2021-04-23,118.88373565673828
2021-04-26,118.71402740478516
2021-04-27,117.67843627929688
2021-04-28,117.75485229492188
2021-04-29,117.40685272216797
2021-04-30,117.67843627929688
2021-05-03,117.74897003173828
2021-05-04,118.54808044433594
2021-05-05,118.74356079101562
2021-05-06,118.93907928466797
2021-05-07,118.35255432128906
2021-05-10,117.15397644042969
2021-05-11,116.49091339111328
2021-05-12,115.26687622070312
2021-05-13,115.44538879394531
2021-05-14,116.52495574951172
2021-05-17,116.27840423583984
2021-05-18,115.9809341430664
2021-05-19,115.70040893554688
2021-05-20,116.65247344970703
2021-05-21,117.0264892578125
2021-05-24,117.4599838256836
2021-05-25,118.54808044433594
2021-05-26,118.34403991699219
2021-05-27,117.86802673339844
2021-05-28,117.68102264404297
2021-06-01,117.65464782714844
2021-06-02,117.927001953125
2021-06-03,117.4843521118164
2021-06-04,119.09324645996094
2021-06-07,118.7271957397461
2021-06-08,119.56145477294922
2021-06-09,120.6170654296875
2021-06-10,121.34060668945312
2021-06-11,121.14482879638672
2021-06-14,120.21692657470703
2021-06-15,120.07222747802734
2021-06-16,119.97003173828125
2021-06-17,121.76628112792969
2021-06-18,124.05618286132812
2021-06-21,121.97907257080078
2021-06-22,122.27699279785156
2021-06-23,121.96208190917969
2021-06-24,122.15786743164062
2021-06-25,120.88945007324219
2021-06-28,122.13233184814453
2021-06-29,122.3366470336914
2021-06-30,122.88139343261719
2021-07-01,122.88822937011719
2021-07-02,123.62983703613281
2021-07-06,125.0788803100586
2021-07-07,126.18698120117188
2021-07-08,126.68136596679688
2021-07-09,124.89988708496094
2021-07-12,124.73789978027344
2021-07-13,123.78327178955078
2021-07-14,125.18966674804688
2021-07-15,126.57059478759766
2021-07-16,126.33184051513672
2021-07-19,129.1021270751953
2021-07-20,127.85763549804688
2021-07-21,126.23817443847656
2021-07-22,127.43148040771484
2021-07-23,126.57911682128906
2021-07-26,126.20404815673828
2021-07-27,127.55081176757812
2021-07-28,127.55931854248047
2021-07-29,126.85185241699219
2021-07-30,127.44847869873047
2021-08-02,128.58526611328125
2021-08-03,128.65350341796875
2021-08-04,128.91812133789062
2021-08-05,128.26097106933594
2021-08-06,126.11885833740234
2021-08-09,125.66651916503906
2021-08-10,125.08623504638672
2021-08-11,125.00942993164062
2021-08-12,124.80455780029297
2021-08-13,126.7760009765625
2021-08-16,127.08325958251953
2021-08-17,127.03206634521484
2021-08-18,127.45874786376953
2021-08-19,128.3975067138672
2021-08-20,128.48284912109375
2021-08-23,128.3975067138672
2021-08-24,127.39900207519531
2021-08-25,126.34076690673828
2021-08-26,126.69068908691406
2021-08-27,127.55262756347656
2021-08-30,127.885498046875
2021-08-31,127.01494598388672
2021-09-01,127.22773742675781
2021-09-02,127.783203125
2021-09-03,126.62106323242188
2021-09-07,125.55297088623047
2021-09-08,126.40740203857422
2021-09-09,127.93700408935547
2021-09-10,126.80901336669922
2021-09-13,127.57807159423828
2021-09-14,129.12472534179688
2021-09-15,128.67184448242188
2021-09-16,128.0821990966797
2021-09-17,127.46698760986328
2021-09-20,129.04786682128906
2021-09-21,128.93675231933594
2021-09-22,129.70579528808594
2021-09-23,126.77483367919922
2021-09-24,125.53585815429688
2021-09-27,125.07443237304688
2021-09-28,123.12602996826172
2021-09-29,123.3397445678711
2021-09-30,123.32264709472656
2021-10-01,124.36048126220703
2021-10-04,124.04389953613281
2021-10-05,122.8460922241211
2021-10-06,123.5390853881836
2021-10-07,122.24717712402344
2021-10-08,121.39154815673828
2021-10-11,121.08354187011719
2021-10-12,123.15406036376953
2021-10-13,124.3519058227539
2021-10-14,124.81393432617188
2021-10-15,124.08668518066406
2021-10-18,124.66847229003906
2021-10-19,122.94877624511719
2021-10-20,122.11882781982422
2021-10-21,121.97337341308594
2021-10-22,123.31661987304688
2021-10-25,123.12845611572266
2021-10-26,124.14655303955078
2021-10-27,126.40535736083984
2021-10-28,125.9775619506836
2021-10-29,126.36257934570312
2021-11-01,125.45275115966797
2021-11-02,126.00960540771484
2021-11-03,124.70743560791016
2021-11-04,126.0181655883789
2021-11-05,127.90290069580078
2021-11-08,127.66297912597656
2021-11-09,129.3249969482422
2021-11-10,126.96051025390625
2021-11-11,126.77205657958984
2021-11-12,126.21516418457031
2021-11-15,124.63036346435547
2021-11-16,124.3133316040039
2021-11-17,125.29849243164062
2021-11-18,125.76972961425781
2021-11-19,127.09757995605469
2021-11-22,125.60697937011719
2021-11-23,123.79083251953125
2021-11-24,125.77831268310547
2021-11-26,128.95660400390625
2021-11-29,127.9200210571289
2021-11-30,129.86463928222656
2021-12-01,130.6658477783203
2021-12-02,130.8287353515625
2021-12-03,132.3898468017578
2021-12-06,130.5714111328125
2021-12-07,129.51644897460938
2021-12-08,127.27774810791016
2021-12-09,127.98965454101562
2021-12-10,127.68092346191406
2021-12-13,129.56793212890625
2021-12-14,129.25909423828125
2021-12-15,128.0154571533203
2021-12-16,128.0652618408203
2021-12-17,129.51644897460938
2021-12-20,128.54605102539062
2021-12-21,128.05670166015625
2021-12-22,128.64913940429688
2021-12-23,127.5328598022461
2021-12-27,127.84195709228516
2021-12-28,127.33529663085938
2021-12-29,125.94426727294922
2021-12-30,127.00047302246094
