Date,SLV
2019-07-16,14.539999961853027
2019-07-17,14.9399995803833
2019-07-18,15.289999961853027
2019-07-19,15.170000076293945
2019-07-22,15.350000381469727
2019-07-23,15.34000015258789
2019-07-24,15.520000457763672
2019-07-25,15.359999656677246
2019-07-26,15.3100004196167
2019-07-29,15.399999618530273
2019-07-30,15.5
2019-07-31,15.210000038146973
2019-08-01,15.34000015258789
2019-08-02,15.1899995803833
2019-08-05,15.329999923706055
2019-08-06,15.380000114440918
2019-08-07,15.970000267028809
2019-08-08,15.890000343322754
2019-08-09,15.890000343322754
2019-08-12,15.979999542236328
2019-08-13,15.869999885559082
2019-08-14,16.079999923706055
2019-08-15,16.1299991607666
2019-08-16,16.020000457763672
2019-08-19,15.789999961853027
2019-08-20,16.049999237060547
2019-08-21,16.049999237060547
2019-08-22,15.970000267028809
2019-08-23,16.350000381469727
2019-08-26,16.520000457763672
2019-08-27,17.030000686645508
2019-08-28,17.170000076293945
2019-08-29,17.06999969482422
2019-08-30,17.149999618530273
2019-09-03,17.889999389648438
2019-09-04,18.34000015258789
2019-09-05,17.40999984741211
2019-09-06,16.8700008392334
2019-09-09,16.829999923706055
2019-09-10,16.850000381469727
2019-09-11,16.950000762939453
2019-09-12,16.920000076293945
2019-09-13,16.309999465942383
2019-09-16,16.739999771118164
2019-09-17,16.860000610351562
2019-09-18,16.549999237060547
2019-09-19,16.6200008392334
2019-09-20,16.799999237060547
2019-09-23,17.510000228881836
2019-09-24,17.440000534057617
2019-09-25,16.709999084472656
2019-09-26,16.670000076293945
2019-09-27,16.360000610351562
2019-09-30,15.920000076293945
2019-10-01,16.149999618530273
2019-10-02,16.43000030517578
2019-10-03,16.43000030517578
2019-10-04,16.40999984741211
2019-10-07,16.299999237060547
2019-10-08,16.610000610351562
2019-10-09,16.600000381469727
2019-10-10,16.3700008392334
2019-10-11,16.3700008392334
2019-10-14,16.489999771118164
2019-10-15,16.270000457763672
2019-10-16,16.260000228881836
2019-10-17,16.399999618530273
2019-10-18,16.40999984741211
2019-10-21,16.40999984741211
2019-10-22,16.3700008392334
2019-10-23,16.389999389648438
2019-10-24,16.649999618530273
2019-10-25,16.889999389648438
2019-10-28,16.68000030517578
2019-10-29,16.649999618530273
2019-10-30,16.729999542236328
2019-10-31,16.920000076293945
2019-11-01,16.920000076293945
2019-11-04,16.850000381469727
2019-11-05,16.440000534057617
2019-11-06,16.469999313354492
2019-11-07,16.0
2019-11-08,15.699999809265137
2019-11-11,15.75
2019-11-12,15.720000267028809
2019-11-13,15.829999923706055
2019-11-14,15.899999618530273
2019-11-15,15.850000381469727
2019-11-18,15.920000076293945
2019-11-19,16.020000457763672
2019-11-20,16.040000915527344
2019-11-21,15.989999771118164
2019-11-22,15.899999618530273
2019-11-25,15.779999732971191
2019-11-26,15.989999771118164
2019-11-27,15.84000015258789
2019-11-29,15.920000076293945
2019-12-02,15.800000190734863
2019-12-03,16.049999237060547
2019-12-04,15.760000228881836
2019-12-05,15.850000381469727
2019-12-06,15.479999542236328
2019-12-09,15.5
2019-12-10,15.569999694824219
2019-12-11,15.75
2019-12-12,15.850000381469727
2019-12-13,15.84000015258789
2019-12-16,15.90999984741211
2019-12-17,15.880000114440918
2019-12-18,15.899999618530273
2019-12-19,15.9399995803833
2019-12-20,16.040000915527344
2019-12-23,16.280000686645508
2019-12-24,16.579999923706055
2019-12-26,16.729999542236328
2019-12-27,16.579999923706055
2019-12-30,16.739999771118164
2019-12-31,16.68000030517578
2020-01-02,16.809999465942383
2020-01-03,16.84000015258789
2020-01-06,16.940000534057617
2020-01-07,17.170000076293945
2020-01-08,16.93000030517578
2020-01-09,16.719999313354492
2020-01-10,16.889999389648438
2020-01-13,16.780000686645508
2020-01-14,16.6200008392334
2020-01-15,16.809999465942383
2020-01-16,16.770000457763672
2020-01-17,16.81999969482422
2020-01-21,16.639999389648438
2020-01-22,16.65999984741211
2020-01-23,16.610000610351562
2020-01-24,16.90999984741211
2020-01-27,16.889999389648438
2020-01-28,16.31999969482422
2020-01-29,16.40999984741211
2020-01-30,16.68000030517578
2020-01-31,16.81999969482422
2020-02-03,16.5
2020-02-04,16.450000762939453
2020-02-05,16.459999084472656
2020-02-06,16.6299991607666
2020-02-07,16.540000915527344
2020-02-10,16.610000610351562
2020-02-11,16.479999542236328
2020-02-12,16.329999923706055
2020-02-13,16.459999084472656
2020-02-14,16.559999465942383
2020-02-18,17.010000228881836
2020-02-19,17.229999542236328
2020-02-20,17.139999389648438
2020-02-21,17.280000686645508
2020-02-24,17.399999618530273
2020-02-25,16.709999084472656
2020-02-26,16.68000030517578
2020-02-27,16.469999313354492
2020-02-28,15.529999732971191
2020-03-02,15.5600004196167
2020-03-03,16.020000457763672
2020-03-04,16.09000015258789
2020-03-05,16.299999237060547
2020-03-06,16.18000030517578
2020-03-09,15.880000114440918
2020-03-10,15.729999542236328
2020-03-11,15.630000114440918
2020-03-12,14.619999885559082
2020-03-13,13.6899995803833
2020-03-16,12.0
2020-03-17,11.880000114440918
2020-03-18,11.210000038146973
2020-03-19,11.319999694824219
2020-03-20,11.619999885559082
2020-03-23,12.3100004196167
2020-03-24,13.289999961853027
2020-03-25,13.510000228881836
2020-03-26,13.529999732971191
2020-03-27,13.4399995803833
2020-03-30,13.15999984741211
2020-03-31,13.050000190734863
2020-04-01,13.020000457763672
2020-04-02,13.529999732971191
2020-04-03,13.460000038146973
2020-04-06,14.029999732971191
2020-04-07,13.989999771118164
2020-04-08,13.9399995803833
2020-04-09,14.34000015258789
2020-04-13,14.399999618530273
2020-04-14,14.649999618530273
2020-04-15,14.489999771118164
2020-04-16,14.510000228881836
2020-04-17,14.149999618530273
2020-04-20,14.260000228881836
2020-04-21,13.880000114440918
2020-04-22,14.09000015258789
2020-04-23,14.210000038146973
2020-04-24,14.210000038146973
2020-04-27,14.210000038146973
2020-04-28,14.100000381469727
2020-04-29,14.279999732971191
2020-04-30,13.979999542236328
2020-05-01,13.920000076293945
2020-05-04,13.770000457763672
2020-05-05,13.930000305175781
2020-05-06,13.920000076293945
2020-05-07,14.260000228881836
2020-05-08,14.4399995803833
2020-05-11,14.4399995803833
2020-05-12,14.420000076293945
2020-05-13,14.550000190734863
2020-05-14,14.8100004196167
2020-05-15,15.510000228881836
2020-05-18,15.789999961853027
2020-05-19,16.170000076293945
2020-05-20,16.360000610351562
2020-05-21,15.960000038146973
2020-05-22,16.040000915527344
2020-05-26,15.970000267028809
2020-05-27,16.149999618530273
2020-05-28,16.190000534057617
2020-05-29,16.65999984741211
2020-06-01,17.100000381469727
2020-06-02,16.84000015258789
2020-06-03,16.479999542236328
2020-06-04,16.540000915527344
2020-06-05,16.200000762939453
2020-06-08,16.59000015258789
2020-06-09,16.420000076293945
2020-06-10,16.959999084472656
2020-06-11,16.440000534057617
2020-06-12,16.280000686645508
2020-06-15,16.229999542236328
2020-06-16,16.260000228881836
2020-06-17,16.329999923706055
2020-06-18,16.209999084472656
2020-06-19,16.489999771118164
2020-06-22,16.5
2020-06-23,16.760000228881836
2020-06-24,16.280000686645508
2020-06-25,16.59000015258789
2020-06-26,16.6299991607666
2020-06-29,16.649999618530273
2020-06-30,17.010000228881836
2020-07-01,16.81999969482422
2020-07-02,16.709999084472656
2020-07-06,17.049999237060547
2020-07-07,17.010000228881836
2020-07-08,17.489999771118164
2020-07-09,17.3799991607666
2020-07-10,17.43000030517578
2020-07-13,17.729999542236328
2020-07-14,17.969999313354492
2020-07-15,18.170000076293945
2020-07-16,17.780000686645508
2020-07-17,18.010000228881836
2020-07-20,18.530000686645508
2020-07-21,19.670000076293945
2020-07-22,21.440000534057617
2020-07-23,21.030000686645508
2020-07-24,21.209999084472656
2020-07-27,22.829999923706055
2020-07-28,22.770000457763672
2020-07-29,22.56999969482422
2020-07-30,21.760000228881836
2020-07-31,22.649999618530273
2020-08-03,22.739999771118164
2020-08-04,24.25
2020-08-05,25.049999237060547
2020-08-06,26.8799991607666
2020-08-07,26.190000534057617
2020-08-10,27.0
2020-08-11,23.329999923706055
2020-08-12,23.420000076293945
2020-08-13,25.450000762939453
2020-08-14,24.579999923706055
2020-08-17,25.6200008392334
2020-08-18,25.8799991607666
2020-08-19,24.8799991607666
2020-08-20,25.610000610351562
2020-08-21,24.899999618530273
2020-08-24,24.600000381469727
2020-08-25,24.760000228881836
2020-08-26,25.56999969482422
2020-08-27,25.15999984741211
2020-08-28,25.610000610351562
2020-08-31,26.229999542236328
2020-09-01,26.139999389648438
2020-09-02,25.549999237060547
2020-09-03,24.739999771118164
2020-09-04,25.059999465942383
2020-09-08,24.75
2020-09-09,25.18000030517578
2020-09-10,24.860000610351562
2020-09-11,24.899999618530273
2020-09-14,25.290000915527344
2020-09-15,25.229999542236328
2020-09-16,25.229999542236328
2020-09-17,25.229999542236328
2020-09-18,24.93000030517578
2020-09-21,23.030000686645508
2020-09-22,22.790000915527344
2020-09-23,21.170000076293945
2020-09-24,21.559999465942383
2020-09-25,21.299999237060547
2020-09-28,22.020000457763672
2020-09-29,22.5
2020-09-30,21.639999389648438
2020-10-01,22.09000015258789
2020-10-02,22.1299991607666
2020-10-05,22.6200008392334
2020-10-06,21.729999542236328
2020-10-07,22.09000015258789
2020-10-08,22.18000030517578
2020-10-09,23.40999984741211
2020-10-12,23.329999923706055
2020-10-13,22.489999771118164
2020-10-14,22.540000915527344
2020-10-15,22.59000015258789
2020-10-16,22.420000076293945
2020-10-19,22.579999923706055
2020-10-20,23.020000457763672
2020-10-21,23.290000915527344
2020-10-22,22.959999084472656
2020-10-23,22.940000534057617
2020-10-26,22.610000610351562
2020-10-27,22.729999542236328
2020-10-28,21.780000686645508
2020-10-29,21.709999084472656
2020-10-30,21.989999771118164
2020-11-02,22.40999984741211
2020-11-03,22.440000534057617
2020-11-04,22.239999771118164
2020-11-05,23.610000610351562
2020-11-06,23.790000915527344
2020-11-09,22.5
2020-11-10,22.43000030517578
2020-11-11,22.520000457763672
2020-11-12,22.549999237060547
2020-11-13,22.899999618530273
2020-11-16,23.020000457763672
2020-11-17,22.739999771118164
2020-11-18,22.549999237060547
2020-11-19,22.420000076293945
2020-11-20,22.489999771118164
2020-11-23,21.93000030517578
2020-11-24,21.6299991607666
2020-11-25,21.719999313354492
2020-11-27,21.049999237060547
2020-11-30,21.049999237060547
2020-12-01,22.299999237060547
2020-12-02,22.329999923706055
2020-12-03,22.43000030517578
2020-12-04,22.479999542236328
2020-12-07,22.81999969482422
2020-12-08,22.81999969482422
2020-12-09,22.229999542236328
2020-12-10,22.31999969482422
2020-12-11,22.260000228881836
2020-12-14,22.15999984741211
2020-12-15,22.799999237060547
2020-12-16,23.6200008392334
2020-12-17,24.149999618530273
2020-12-18,23.959999084472656
2020-12-21,24.3799991607666
2020-12-22,23.43000030517578
2020-12-23,23.799999237060547
2020-12-24,23.959999084472656
2020-12-28,24.43000030517578
2020-12-29,24.389999389648438
2020-12-30,24.760000228881836
2020-12-31,24.56999969482422
2021-01-04,25.350000381469727
2021-01-05,25.670000076293945
2021-01-06,25.34000015258789
2021-01-07,25.260000228881836
2021-01-08,23.510000228881836
2021-01-11,23.209999084472656
2021-01-12,23.719999313354492
2021-01-13,23.440000534057617
2021-01-14,23.709999084472656
2021-01-15,22.950000762939453
2021-01-19,23.3799991607666
2021-01-20,24.010000228881836
2021-01-21,24.149999618530273
2021-01-22,23.65999984741211
2021-01-25,23.549999237060547
2021-01-26,23.649999618530273
2021-01-27,23.420000076293945
2021-01-28,24.719999313354492
2021-01-29,24.989999771118164
2021-02-01,26.760000228881836
2021-02-02,24.540000915527344
2021-02-03,24.93000030517578
2021-02-04,24.479999542236328
2021-02-05,24.950000762939453
2021-02-08,25.389999389648438
2021-02-09,25.280000686645508
2021-02-10,25.06999969482422
2021-02-11,25.09000015258789
2021-02-12,25.309999465942383
2021-02-16,25.260000228881836
2021-02-17,25.399999618530273
2021-02-18,25.059999465942383
2021-02-19,25.260000228881836
2021-02-22,26.270000457763672
2021-02-23,25.709999084472656
2021-02-24,25.940000534057617
2021-02-25,25.399999618530273
2021-02-26,24.65999984741211
2021-03-01,24.600000381469727
2021-03-02,24.799999237060547
2021-03-03,24.280000686645508
2021-03-04,23.559999465942383
2021-03-05,23.360000610351562
2021-03-08,23.31999969482422
2021-03-09,24.049999237060547
2021-03-10,24.31999969482422
2021-03-11,24.25
2021-03-12,24.030000686645508
2021-03-15,24.329999923706055
2021-03-16,24.100000381469727
2021-03-17,24.420000076293945
2021-03-18,24.100000381469727
2021-03-19,24.309999465942383
2021-03-22,23.940000534057617
2021-03-23,23.219999313354492
2021-03-24,23.239999771118164
2021-03-25,23.290000915527344
2021-03-26,23.229999542236328
2021-03-29,22.90999984741211
2021-03-30,22.260000228881836
2021-03-31,22.700000762939453
2021-04-01,23.149999618530273
2021-04-05,23.09000015258789
2021-04-06,23.34000015258789
2021-04-07,23.329999923706055
2021-04-08,23.6200008392334
2021-04-09,23.40999984741211
2021-04-12,23.040000915527344
2021-04-13,23.510000228881836
2021-04-14,23.59000015258789
2021-04-15,24.030000686645508
2021-04-16,24.09000015258789
2021-04-19,23.979999542236328
2021-04-20,23.959999084472656
2021-04-21,24.700000762939453
2021-04-22,24.209999084472656
2021-04-23,24.139999389648438
2021-04-26,24.299999237060547
2021-04-27,24.389999389648438
2021-04-28,24.399999618530273
2021-04-29,24.25
2021-04-30,24.010000228881836
2021-05-03,24.959999084472656
2021-05-04,24.56999969482422
2021-05-05,24.56999969482422
2021-05-06,25.3700008392334
2021-05-07,25.469999313354492
2021-05-10,25.350000381469727
2021-05-11,25.670000076293945
2021-05-12,25.09000015258789
2021-05-13,25.15999984741211
2021-05-14,25.459999084472656
2021-05-17,26.190000534057617
2021-05-18,26.149999618530273
2021-05-19,25.729999542236328
2021-05-20,25.790000915527344
2021-05-21,25.530000686645508
2021-05-24,25.75
2021-05-25,25.989999771118164
2021-05-26,25.670000076293945
2021-05-27,25.850000381469727
2021-05-28,25.899999618530273
2021-06-01,25.84000015258789
2021-06-02,26.149999618530273
2021-06-03,25.459999084472656
2021-06-04,25.780000686645508
2021-06-07,25.899999618530273
2021-06-08,25.610000610351562
2021-06-09,25.780000686645508
2021-06-10,25.969999313354492
2021-06-11,25.8700008392334
2021-06-14,25.84000015258789
2021-06-15,25.649999618530273
2021-06-16,25.260000228881836
2021-06-17,24.049999237060547
2021-06-18,23.8799991607666
2021-06-21,24.079999923706055
2021-06-22,23.850000381469727
2021-06-23,23.93000030517578
2021-06-24,24.040000915527344
2021-06-25,24.18000030517578
2021-06-28,24.209999084472656
2021-06-29,23.889999389648438
2021-06-30,24.219999313354492
2021-07-01,24.110000610351562
2021-07-02,24.549999237060547
2021-07-06,24.229999542236328
2021-07-07,24.239999771118164
2021-07-08,24.010000228881836
2021-07-09,24.190000534057617
2021-07-12,24.280000686645508
2021-07-13,24.079999923706055
2021-07-14,24.329999923706055
2021-07-15,24.3799991607666
2021-07-16,23.770000457763672
2021-07-19,23.290000915527344
2021-07-20,23.139999389648438
2021-07-21,23.420000076293945
2021-07-22,23.559999465942383
2021-07-23,23.350000381469727
2021-07-26,23.360000610351562
2021-07-27,22.959999084472656
2021-07-28,23.170000076293945
2021-07-29,23.719999313354492
2021-07-30,23.6299991607666
2021-08-02,23.530000686645508
2021-08-03,23.68000030517578
2021-08-04,23.540000915527344
2021-08-05,23.299999237060547
2021-08-06,22.520000457763672
2021-08-09,21.75
2021-08-10,21.6200008392334
2021-08-11,21.84000015258789
2021-08-12,21.5
2021-08-13,21.969999313354492
2021-08-16,22.100000381469727
2021-08-17,21.899999618530273
2021-08-18,21.760000228881836
2021-08-19,21.510000228881836
2021-08-20,21.350000381469727
2021-08-23,21.8799991607666
2021-08-24,22.079999923706055
2021-08-25,22.09000015258789
2021-08-26,21.850000381469727
2021-08-27,22.329999923706055
2021-08-30,22.260000228881836
2021-08-31,22.139999389648438
2021-09-01,22.3700008392334
2021-09-02,22.139999389648438
2021-09-03,22.8799991607666
2021-09-07,22.510000228881836
2021-09-08,22.170000076293945
2021-09-09,22.270000457763672
2021-09-10,21.989999771118164
2021-09-13,21.989999771118164
2021-09-14,22.100000381469727
2021-09-15,22.06999969482422
2021-09-16,21.25
2021-09-17,20.739999771118164
2021-09-20,20.59000015258789
2021-09-21,20.84000015258789
2021-09-22,20.989999771118164
2021-09-23,20.90999984741211
2021-09-24,20.709999084472656
2021-09-27,20.940000534057617
2021-09-28,20.780000686645508
2021-09-29,19.950000762939453
2021-09-30,20.520000457763672
2021-10-01,20.829999923706055
2021-10-04,20.979999542236328
2021-10-05,20.920000076293945
2021-10-06,20.959999084472656
2021-10-07,20.899999618530273
2021-10-08,20.950000762939453
2021-10-11,20.8799991607666
2021-10-12,20.93000030517578
2021-10-13,21.329999923706055
2021-10-14,21.799999237060547
2021-10-15,21.579999923706055
2021-10-18,21.489999771118164
2021-10-19,21.889999389648438
2021-10-20,22.530000686645508
2021-10-21,22.350000381469727
2021-10-22,22.540000915527344
2021-10-25,22.739999771118164
2021-10-26,22.3700008392334
2021-10-27,22.290000915527344
2021-10-28,22.270000457763672
2021-10-29,22.09000015258789
2021-11-01,22.229999542236328
2021-11-02,21.799999237060547
2021-11-03,21.809999465942383
2021-11-04,22.0
2021-11-05,22.350000381469727
2021-11-08,22.649999618530273
2021-11-09,22.530000686645508
2021-11-10,22.8700008392334
2021-11-11,23.350000381469727
2021-11-12,23.420000076293945
2021-11-15,23.239999771118164
2021-11-16,22.959999084472656
2021-11-17,23.170000076293945
2021-11-18,22.959999084472656
2021-11-19,22.75
2021-11-22,22.34000015258789
2021-11-23,21.920000076293945
2021-11-24,21.790000915527344
2021-11-26,21.3700008392334
2021-11-29,21.15999984741211
2021-11-30,21.059999465942383
2021-12-01,20.56999969482422
2021-12-02,20.690000534057617
2021-12-03,20.850000381469727
2021-12-06,20.709999084472656
2021-12-07,20.809999465942383
2021-12-08,20.760000228881836
2021-12-09,20.299999237060547
2021-12-10,20.5
2021-12-13,20.610000610351562
2021-12-14,20.309999465942383
2021-12-15,20.40999984741211
2021-12-16,20.790000915527344
2021-12-17,20.68000030517578
2021-12-20,20.56999969482422
2021-12-21,20.770000457763672
2021-12-22,21.100000381469727
2021-12-23,21.15999984741211
2021-12-27,21.329999923706055
2021-12-28,21.270000457763672
2021-12-29,21.110000610351562
2021-12-30,21.34000015258789
