Date,JNK
2024-05-03,83.05870056152344
2024-05-06,83.14681243896484
2024-05-07,83.18206024169922
2024-05-08,83.00584411621094
2024-05-09,83.03226470947266
2024-05-10,82.83841705322266
2024-05-13,82.84725189208984
2024-05-14,82.9705810546875
2024-05-15,83.42874908447266
2024-05-16,83.26134490966797
2024-05-17,83.25252532958984
2024-05-20,83.3053970336914
2024-05-21,83.26134490966797
2024-05-22,83.08512115478516
2024-05-23,82.77674865722656
2024-05-24,83.0675048828125
2024-05-28,82.75911712646484
2024-05-29,82.48600769042969
2024-05-30,82.77674865722656
2024-05-31,83.1291732788086
2024-06-03,83.36044311523438
2024-06-04,83.32500457763672
2024-06-05,83.59968566894531
2024-06-06,83.47564697265625
2024-06-07,83.22754669189453
2024-06-10,83.30728149414062
2024-06-11,83.44905853271484
2024-06-12,83.74143981933594
2024-06-13,83.75917053222656
2024-06-14,83.42247772216797
2024-06-17,83.51107788085938
2024-06-18,83.79460144042969
2024-06-20,83.70600891113281
2024-06-21,83.79460144042969
2024-06-24,83.76802062988281
2024-06-25,83.84777069091797
2024-06-26,83.62625122070312
2024-06-27,83.74143981933594
2024-06-28,83.52880096435547
2024-07-01,83.45217895507812
2024-07-02,83.74624633789062
2024-07-03,83.94227600097656
2024-07-05,84.28981018066406
2024-07-08,84.20067596435547
2024-07-09,84.14722442626953
2024-07-10,84.30765533447266
2024-07-11,84.61060333251953
2024-07-12,84.86902618408203
2024-07-15,84.86902618408203
2024-07-16,85.20763397216797
2024-07-17,85.10961151123047
2024-07-18,84.91358947753906
2024-07-19,84.84230041503906
2024-07-22,85.1363525390625
2024-07-23,85.1719970703125
2024-07-24,84.86902618408203
2024-07-25,84.9046630859375
2024-07-26,85.1363525390625
2024-07-29,85.05615997314453
2024-07-30,85.07395935058594
2024-07-31,85.40367126464844
2024-08-01,85.20207977294922
2024-08-02,84.93328094482422
2024-08-05,84.39569854736328
2024-08-06,84.72718048095703
2024-08-07,84.8526382446289
2024-08-08,85.18416595458984
2024-08-09,85.1662368774414
2024-08-12,85.1931381225586
2024-08-13,85.61425018310547
2024-08-14,85.81137084960938
2024-08-15,85.89201354980469
2024-08-16,86.17874908447266
2024-08-19,86.31314086914062
2024-08-20,86.25936889648438
2024-08-21,86.40275573730469
2024-08-22,86.3310546875
2024-08-23,86.78804016113281
2024-08-26,86.63572692871094
2024-08-27,86.67155456542969
2024-08-28,86.68051147460938
2024-08-29,86.7342758178711
2024-08-30,86.752197265625
2024-09-03,86.4251480102539
2024-09-04,86.79452514648438
2024-09-05,87.04679870605469
2024-09-06,86.92967224121094
2024-09-09,87.11885070800781
2024-09-10,86.92967224121094
2024-09-11,87.07381439208984
2024-09-12,87.17293548583984
2024-09-13,87.43418884277344
2024-09-16,87.6143798828125
2024-09-17,87.6684341430664
2024-09-18,87.76752471923828
2024-09-19,87.95671844482422
2024-09-20,88.0558090209961
2024-09-23,87.89366149902344
2024-09-24,87.93870544433594
2024-09-25,87.83960723876953
2024-09-26,87.87564086914062
2024-09-27,88.10087585449219
2024-09-30,88.10087585449219
2024-10-01,88.0628433227539
2024-10-02,88.05377197265625
2024-10-03,87.8997802734375
2024-10-04,87.8182601928711
2024-10-07,87.39252471923828
2024-10-08,87.57369995117188
2024-10-09,87.48310852050781
2024-10-10,87.47404479980469
2024-10-11,87.67332458496094
2024-10-14,87.7276840209961
2024-10-15,87.7276840209961
2024-10-16,87.90885162353516
2024-10-17,87.69144439697266
2024-10-18,87.94506072998047
2024-10-21,87.59178924560547
2024-10-22,87.43781280517578
2024-10-23,87.14795684814453
2024-10-24,87.41972351074219
2024-10-25,87.28382873535156
2024-10-28,87.53744506835938
2024-10-29,87.56463623046875
2024-10-30,87.39252471923828
2024-10-31,87.22949981689453
2024-11-01,87.20305633544922
2024-11-04,87.42167663574219
2024-11-05,87.64026641845703
2024-11-06,87.84066772460938
2024-11-07,88.22320556640625
2024-11-08,88.41449737548828
2024-11-11,88.35982513427734
2024-11-12,87.93173217773438
2024-11-13,87.99549865722656
2024-11-14,87.81333923339844
2024-11-15,87.76779174804688
2024-11-18,87.91351318359375
2024-11-19,88.05925750732422
2024-11-20,88.00460815429688
2024-11-21,88.03192901611328
2024-11-22,88.03192901611328
2024-11-25,88.38714599609375
2024-11-26,88.22320556640625
2024-11-27,88.47823333740234
2024-11-29,88.67861938476562
2024-12-02,88.63650512695312
2024-12-03,88.6548080444336
2024-12-04,88.84711456298828
2024-12-05,88.77385711669922
2024-12-06,88.92953491210938
2024-12-09,88.80133056640625
2024-12-10,88.80133056640625
2024-12-11,88.81966400146484
2024-12-12,88.58153533935547
2024-12-13,88.30683135986328
2024-12-16,88.45333862304688
2024-12-17,88.29766845703125
2024-12-18,87.38188934326172
2024-12-19,87.26219177246094
2024-12-20,87.82386779785156
2024-12-23,87.64892578125
2024-12-24,87.8791275024414
2024-12-26,88.09088897705078
2024-12-27,87.86070251464844
2024-12-30,87.92516326904297
