Date,HYG
2023-01-03,60.87398147583008
2023-01-04,61.575374603271484
2023-01-05,61.45159912109375
2023-01-06,62.3262939453125
2023-01-09,62.54909896850586
2023-01-10,62.474849700927734
2023-01-11,62.88743591308594
2023-01-12,63.24225997924805
2023-01-13,63.24225997924805
2023-01-17,63.0277214050293
2023-01-18,63.10198974609375
2023-01-19,62.730655670166016
2023-01-20,62.854393005371094
2023-01-23,62.84617233276367
2023-01-24,62.88743591308594
2023-01-25,62.879180908203125
2023-01-26,63.03596115112305
2023-01-27,62.84617233276367
2023-01-30,62.49958801269531
2023-01-31,62.9864501953125
2023-02-01,63.64814758300781
2023-02-02,64.01297760009766
2023-02-03,63.34135055541992
2023-02-06,62.93504333496094
2023-02-07,63.15891647338867
2023-02-08,62.8935661315918
2023-02-09,62.487266540527344
2023-02-10,62.00636291503906
2023-02-13,62.16389846801758
2023-02-14,62.18050765991211
2023-02-15,62.080955505371094
2023-02-16,61.58346939086914
2023-02-17,61.82394027709961
2023-02-21,60.87035369873047
2023-02-22,61.26837158203125
2023-02-23,61.873695373535156
2023-02-24,61.500553131103516
2023-02-27,61.91514587402344
2023-02-28,61.79905319213867
2023-03-01,61.623878479003906
2023-03-02,61.69895935058594
2023-03-03,62.33295822143555
2023-03-06,62.33295822143555
2023-03-07,61.890838623046875
2023-03-08,61.59884262084961
2023-03-09,61.25682067871094
2023-03-10,61.2651481628418
2023-03-13,60.93146896362305
2023-03-14,61.37361145019531
2023-03-15,61.17338943481445
2023-03-16,61.57382583618164
2023-03-17,61.2067756652832
2023-03-20,61.0399284362793
2023-03-21,61.70732116699219
2023-03-22,61.765689849853516
2023-03-23,61.523773193359375
2023-03-24,61.398616790771484
2023-03-27,61.248477935791016
2023-03-28,61.21511459350586
2023-03-29,61.98258972167969
2023-03-30,62.349666595458984
2023-03-31,63.02535629272461
2023-04-03,62.97679138183594
2023-04-04,62.79240036010742
2023-04-05,62.4404182434082
2023-04-06,62.716976165771484
2023-04-10,62.6583137512207
2023-04-11,62.79240036010742
2023-04-12,62.77565002441406
2023-04-13,63.2030143737793
2023-04-14,63.08570861816406
2023-04-17,62.9180908203125
2023-04-18,62.96000671386719
2023-04-19,62.708587646484375
2023-04-20,62.64992141723633
2023-04-21,62.842689514160156
2023-04-24,63.01865005493164
2023-04-25,62.9180908203125
2023-04-26,62.67507553100586
2023-04-27,62.88459014892578
2023-04-28,63.152740478515625
2023-05-01,62.86322021484375
2023-05-02,62.80430221557617
2023-05-03,62.7706298828125
2023-05-04,62.5854606628418
2023-05-05,62.922119140625
2023-05-08,62.745384216308594
2023-05-09,62.5854606628418
2023-05-10,62.96421813964844
2023-05-11,62.86322021484375
2023-05-12,62.635948181152344
2023-05-15,62.61913299560547
2023-05-16,62.18146896362305
2023-05-17,62.34980773925781
2023-05-18,62.38348388671875
2023-05-19,62.45078659057617
2023-05-22,62.72854232788086
2023-05-23,62.40031433105469
2023-05-24,61.962646484375
2023-05-25,61.92057418823242
2023-05-26,62.29930114746094
2023-05-30,62.56863784790039
2023-05-31,62.37506866455078
2023-06-01,62.74967956542969
2023-06-02,63.0710563659668
2023-06-05,63.02032470703125
2023-06-06,63.12178421020508
2023-06-07,62.775054931640625
2023-06-08,63.17251205444336
2023-06-09,63.18944549560547
2023-06-12,63.12178421020508
2023-06-13,63.19791793823242
2023-06-14,63.22328567504883
2023-06-15,63.52772903442383
2023-06-16,63.36704635620117
2023-06-20,63.19791793823242
2023-06-21,63.03721618652344
2023-06-22,62.8511848449707
2023-06-23,62.741233825683594
2023-06-26,62.775054931640625
2023-06-27,62.986488342285156
2023-06-28,63.35012435913086
2023-06-29,63.180999755859375
2023-06-30,63.485443115234375
2023-07-03,63.38597106933594
2023-07-05,63.19041061401367
2023-07-06,62.73125457763672
2023-07-07,62.79078674316406
2023-07-10,63.10538101196289
2023-07-11,63.44548034667969
2023-07-12,63.938602447509766
2023-07-13,64.32124328613281
2023-07-14,63.85358810424805
2023-07-17,63.97262191772461
2023-07-18,64.15117645263672
2023-07-19,64.20219421386719
2023-07-20,63.92161178588867
2023-07-21,64.08316802978516
2023-07-24,63.97262191772461
2023-07-25,63.93012237548828
2023-07-26,64.18518829345703
2023-07-27,63.67504119873047
2023-07-28,64.0406494140625
2023-07-31,64.19368743896484
2023-08-01,63.87586975097656
2023-08-02,63.60253143310547
2023-08-03,63.39751434326172
2023-08-04,63.773372650146484
2023-08-07,63.892982482910156
2023-08-08,64.02965545654297
2023-08-09,64.0382080078125
2023-08-10,64.02112579345703
2023-08-11,63.92715072631836
2023-08-14,63.91862106323242
2023-08-15,63.713584899902344
2023-08-16,63.51709747314453
2023-08-17,63.25225067138672
2023-08-18,63.29498291015625
2023-08-21,63.27788543701172
2023-08-22,63.31206130981445
2023-08-23,63.82463836669922
2023-08-24,63.47438049316406
2023-08-25,63.739200592041016
2023-08-28,63.9784049987793
2023-08-29,64.37992095947266
2023-08-30,64.35431671142578
2023-08-31,64.31159210205078
2023-09-01,64.43260955810547
2023-09-05,64.01204681396484
2023-09-06,63.8575439453125
2023-09-07,64.0721206665039
2023-09-08,64.04638671875
2023-09-11,64.15794372558594
2023-09-12,64.0549545288086
2023-09-13,64.22662353515625
2023-09-14,64.30386352539062
2023-09-15,64.06352996826172
2023-09-18,64.1064682006836
2023-09-19,63.90903091430664
2023-09-20,63.8575439453125
2023-09-21,63.40263748168945
2023-09-22,63.51424026489258
2023-09-25,63.42839050292969
2023-09-26,63.153751373291016
2023-09-27,63.06791305541992
2023-09-28,63.36830520629883
2023-09-29,63.27391052246094
2023-10-02,62.889949798583984
2023-10-03,62.251495361328125
2023-10-04,62.570701599121094
2023-10-05,62.631103515625
2023-10-06,62.7173957824707
2023-10-09,63.18330764770508
2023-10-10,63.16606521606445
2023-10-11,63.157405853271484
2023-10-12,62.82091522216797
2023-10-13,62.76917266845703
2023-10-16,62.75190734863281
2023-10-17,62.45853042602539
2023-10-18,62.15655517578125
2023-10-19,61.93223571777344
2023-10-20,62.0616455078125
2023-10-23,62.311866760253906
2023-10-24,62.631103515625
2023-10-25,62.29461669921875
2023-10-26,62.51030731201172
2023-10-27,62.432682037353516
2023-10-30,62.449920654296875
2023-10-31,62.61386489868164
2023-11-01,63.21066665649414
2023-11-02,63.92195129394531
2023-11-03,64.5465087890625
2023-11-06,64.28629302978516
2023-11-07,64.29496765136719
2023-11-08,64.32963562011719
2023-11-09,63.93063735961914
2023-11-10,64.24290466308594
2023-11-13,64.18219757080078
2023-11-14,64.83277893066406
2023-11-15,64.62458801269531
2023-11-16,64.71134185791016
2023-11-17,64.8587875366211
2023-11-20,64.9281997680664
2023-11-21,65.01493835449219
2023-11-22,65.1277084350586
2023-11-24,65.05831146240234
2023-11-27,65.15374755859375
2023-11-28,65.43998718261719
2023-11-29,65.795654296875
2023-11-30,65.67418670654297
2023-12-01,66.21795654296875
2023-12-04,66.05238342285156
2023-12-05,66.11339569091797
2023-12-06,66.12210083007812
2023-12-07,66.2353744506836
2023-12-08,66.10468292236328
2023-12-11,66.06110382080078
2023-12-12,66.20924377441406
2023-12-13,67.22005462646484
2023-12-14,67.51693725585938
2023-12-15,67.36808776855469
2023-12-18,67.41181945800781
2023-12-19,67.6044921875
2023-12-20,67.61327362060547
2023-12-21,67.91976928710938
2023-12-22,67.8409423828125
2023-12-26,67.97229766845703
2023-12-27,68.25252532958984
2023-12-28,68.03358459472656
2023-12-29,67.77088165283203
2024-01-02,67.54320526123047
2024-01-03,67.35929870605469
2024-01-04,67.09658813476562
2024-01-05,67.14912414550781
2024-01-08,67.52570343017578
2024-01-09,67.63079071044922
2024-01-10,67.75337982177734
2024-01-11,67.97229766845703
2024-01-12,68.0423583984375
2024-01-16,67.61327362060547
2024-01-17,67.32428741455078
