Date,USO
2025-09-23,75.05000305175781
2025-09-24,76.38999938964844
2025-09-25,76.98999786376953
2025-09-26,77.0199966430664
2025-09-29,74.58999633789062
2025-09-30,73.75
2025-10-01,73.13999938964844
2025-10-02,71.54000091552734
2025-10-03,71.70999908447266
2025-10-06,72.87000274658203
2025-10-07,73.19999694824219
2025-10-08,73.52999877929688
2025-10-09,72.51000213623047
2025-10-10,69.38999938964844
2025-10-13,70.27999877929688
2025-10-14,69.0
2025-10-15,68.98999786376953
2025-10-16,67.80999755859375
2025-10-17,67.9800033569336
2025-10-20,67.83000183105469
2025-10-21,68.2699966430664
2025-10-22,70.62999725341797
2025-10-23,73.29000091552734
2025-10-24,73.18000030517578
2025-10-27,73.12000274658203
2025-10-28,71.38999938964844
2025-10-29,71.80000305175781
2025-10-30,71.70999908447266
2025-10-31,72.55999755859375
2025-11-03,72.73999786376953
2025-11-04,71.93000030517578
2025-11-05,71.02999877929688
2025-11-06,70.87999725341797
2025-11-07,71.26000213623047
2025-11-10,71.68000030517578
2025-11-11,72.72000122070312
2025-11-12,69.79000091552734
2025-11-13,69.8499984741211
2025-11-14,71.37999725341797
2025-11-17,71.30000305175781
2025-11-18,72.5
2025-11-19,70.87999725341797
2025-11-20,70.1500015258789
2025-11-21,69.30000305175781
2025-11-24,70.41999816894531
2025-11-25,69.25
2025-11-26,70.04000091552734
2025-11-28,71.06999969482422
2025-12-01,71.05999755859375
2025-12-02,70.19999694824219
2025-12-03,70.66000366210938
2025-12-04,71.38999938964844
2025-12-05,71.91999816894531
2025-12-08,70.48999786376953
2025-12-09,69.86000061035156
2025-12-10,70.54000091552734
2025-12-11,69.25
2025-12-12,68.80999755859375
2025-12-15,67.88999938964844
2025-12-16,66.16999816894531
2025-12-17,67.9800033569336
2025-12-18,67.19000244140625
2025-12-19,68.02999877929688
2025-12-22,69.7300033569336
2025-12-23,70.30000305175781
2025-12-24,70.19999694824219
2025-12-26,68.4800033569336
2025-12-29,69.61000061035156
2025-12-30,69.73999786376953
2025-12-31,69.16000366210938
2026-01-02,68.95999908447266
2026-01-05,70.22000122070312
2026-01-06,68.51000213623047
2026-01-07,67.79000091552734
2026-01-08,70.54000091552734
2026-01-09,70.77999877929688
2026-01-12,71.6500015258789
2026-01-13,73.4800033569336
2026-01-14,72.61000061035156
2026-01-15,71.12999725341797
2026-01-16,71.6500015258789
2026-01-20,71.86000061035156
2026-01-21,73.33999633789062
2026-01-22,71.81999969482422
2026-01-23,73.94999694824219
2026-01-26,73.4800033569336
2026-01-27,75.66000366210938
2026-01-28,76.62000274658203
2026-01-29,79.13999938964844
2026-01-30,79.5199966430664
2026-02-02,75.33000183105469
2026-02-03,77.47000122070312
2026-02-04,77.87999725341797
2026-02-05,76.69000244140625
2026-02-06,76.98999786376953
2026-02-09,78.0199966430664
2026-02-10,78.02999877929688
2026-02-11,78.88999938964844
2026-02-12,76.37999725341797
2026-02-13,76.22000122070312
2026-02-17,75.7300033569336
2026-02-18,79.4000015258789
2026-02-19,81.19000244140625
2026-02-20,80.8499984741211
2026-02-23,80.9000015258789
2026-02-24,80.76000213623047
2026-02-25,79.7300033569336
2026-02-26,79.7699966430664
2026-02-27,81.94999694824219
2026-03-02,87.19000244140625
2026-03-03,90.19999694824219
2026-03-04,91.55999755859375
2026-03-05,96.30999755859375
2026-03-06,108.7699966430664
2026-03-09,104.33000183105469
2026-03-10,105.86000061035156
2026-03-11,108.05000305175781
2026-03-12,118.38999938964844
2026-03-13,119.88999938964844
2026-03-16,115.02999877929688
2026-03-17,118.83999633789062
2026-03-18,121.66999816894531
2026-03-19,117.36000061035156
2026-03-20,121.43000030517578
2026-03-23,110.55999755859375
2026-03-24,114.54000091552734
2026-03-25,113.38999938964844
2026-03-26,117.26000213623047
2026-03-27,124.19999694824219
2026-03-30,129.8300018310547
2026-03-31,127.25
2026-04-01,124.08999633789062
2026-04-02,137.9199981689453
2026-04-06,138.94000244140625
2026-04-07,138.0800018310547
2026-04-08,124.58000183105469
2026-04-09,126.95999908447266
2026-04-10,124.81999969482422
2026-04-13,128.47000122070312
2026-04-14,123.8499984741211
2026-04-15,122.58999633789062
2026-04-16,125.83999633789062
2026-04-17,116.04000091552734
2026-04-20,121.31999969482422
2026-04-21,128.25
2026-04-22,129.39999389648438
2026-04-23,134.72000122070312
2026-04-24,132.39999389648438
