Date,XBI
2019-06-03,79.7364730834961
2019-06-04,81.89955139160156
2019-06-05,81.97894287109375
2019-06-06,80.72872924804688
2019-06-07,82.19722747802734
2019-06-10,81.45305633544922
2019-06-11,80.55011749267578
2019-06-12,81.08592224121094
2019-06-13,82.37582397460938
2019-06-14,80.85769653320312
2019-06-17,84.68775177001953
2019-06-18,86.28524780273438
2019-06-19,86.31503295898438
2019-06-20,86.2951889038086
2019-06-21,86.58294677734375
2019-06-24,84.07257843017578
2019-06-25,83.75505065917969
2019-06-26,83.14978790283203
2019-06-27,85.28309631347656
2019-06-28,87.02943420410156
2019-07-01,87.56523895263672
2019-07-02,86.94013214111328
2019-07-03,88.20027923583984
2019-07-05,86.5333251953125
2019-07-08,85.0945816040039
2019-07-09,86.30510711669922
2019-07-10,86.46385955810547
2019-07-11,85.27317810058594
2019-07-12,85.15409851074219
2019-07-15,85.51131439208984
2019-07-16,84.7968978881836
2019-07-17,84.87628173828125
2019-07-18,86.11659240722656
2019-07-19,84.94573974609375
2019-07-22,85.23348236083984
2019-07-23,84.64804077148438
2019-07-24,85.41209411621094
2019-07-25,83.47722625732422
2019-07-26,84.98543548583984
2019-07-29,84.7968978881836
2019-07-30,86.0768814086914
2019-07-31,85.01519775390625
2019-08-01,85.243408203125
2019-08-02,83.36807250976562
2019-08-05,80.65924072265625
2019-08-06,82.43535614013672
2019-08-07,82.68343353271484
2019-08-08,84.14202880859375
2019-08-09,83.37799072265625
2019-08-12,81.83009338378906
2019-08-13,82.96124267578125
2019-08-14,80.61958312988281
2019-08-15,79.70671081542969
2019-08-16,81.8201675415039
2019-08-19,82.74295806884766
2019-08-20,81.83009338378906
2019-08-21,82.61398315429688
2019-08-22,80.98670196533203
2019-08-23,78.82360076904297
2019-08-26,79.57770538330078
2019-08-27,78.30764770507812
2019-08-28,79.43879699707031
2019-08-29,80.48065185546875
2019-08-30,79.74640655517578
2019-09-03,78.0496597290039
2019-09-04,78.55569458007812
2019-09-05,79.71662902832031
2019-09-06,78.85337829589844
2019-09-09,78.70454406738281
2019-09-10,81.0958480834961
2019-09-11,82.73303985595703
2019-09-12,81.98884582519531
2019-09-13,81.78047943115234
2019-09-16,83.20930480957031
2019-09-17,82.92156219482422
2019-09-18,82.14762115478516
2019-09-19,82.00869750976562
2019-09-20,82.07121276855469
2019-09-23,81.07894897460938
2019-09-24,79.16384887695312
2019-09-25,78.66770935058594
2019-09-26,76.44499969482422
2019-09-27,75.85955810546875
2019-09-30,75.66110229492188
2019-10-01,74.07345581054688
2019-10-02,74.57952880859375
2019-10-03,76.06793975830078
2019-10-04,76.22669982910156
2019-10-07,76.03816223144531
2019-10-08,74.47037506103516
2019-10-09,74.14293670654297
2019-10-10,75.46266174316406
2019-10-11,76.5243911743164
2019-10-14,76.34577941894531
2019-10-15,78.2509536743164
2019-10-16,78.12195587158203
2019-10-17,78.99516296386719
2019-10-18,78.04257202148438
2019-10-21,79.471435546875
2019-10-22,80.1164321899414
2019-10-23,79.80882263183594
2019-10-24,79.53099060058594
2019-10-25,80.72172546386719
2019-10-28,81.8429946899414
2019-10-29,81.5849838256836
2019-10-30,81.16824340820312
2019-10-31,80.99955749511719
2019-11-01,83.01387786865234
2019-11-04,82.49789428710938
2019-11-05,82.49789428710938
2019-11-06,81.08888244628906
2019-11-07,81.29724884033203
2019-11-08,83.3115463256836
2019-11-11,83.04364776611328
2019-11-12,83.32148742675781
2019-11-13,83.58941650390625
2019-11-14,83.0238037109375
2019-11-15,84.13514709472656
2019-11-18,84.37329864501953
2019-11-19,86.53646850585938
2019-11-20,86.81430053710938
2019-11-21,86.95320129394531
2019-11-22,87.45927429199219
2019-11-25,91.18030548095703
2019-11-26,91.31922149658203
2019-11-27,92.69850158691406
2019-11-29,92.92671966552734
2019-12-02,91.60699462890625
2019-12-03,92.95648193359375
2019-12-04,94.10752868652344
2019-12-05,92.55958557128906
2019-12-06,93.70069885253906
2019-12-09,93.7999267578125
2019-12-10,94.79220581054688
2019-12-11,93.54193115234375
2019-12-12,94.08767700195312
2019-12-13,94.6235122680664
2019-12-16,95.8043212890625
2019-12-17,95.74478149414062
2019-12-18,95.18912506103516
2019-12-19,95.68525695800781
2019-12-20,95.95415496826172
2019-12-23,96.95638275146484
2019-12-24,97.70057678222656
2019-12-26,96.85714721679688
2019-12-27,95.4977035522461
2019-12-30,94.02912902832031
2019-12-31,94.37641906738281
2020-01-02,93.9497299194336
2020-01-03,92.63993835449219
2020-01-06,93.44367218017578
2020-01-07,93.59252166748047
2020-01-08,94.87255859375
2020-01-09,95.08094787597656
2020-01-10,94.09857940673828
2020-01-13,92.20331573486328
2020-01-14,94.9122543334961
2020-01-15,95.60687255859375
2020-01-16,96.33123779296875
2020-01-17,95.5274658203125
2020-01-21,93.97950744628906
2020-01-22,93.7612075805664
2020-01-23,92.54070281982422
2020-01-24,90.05006408691406
2020-01-27,89.41499328613281
2020-01-28,91.07209777832031
2020-01-29,90.86372375488281
2020-01-30,89.69282531738281
2020-01-31,88.43263244628906
2020-02-03,90.41719818115234
2020-02-04,92.9971694946289
2020-02-05,95.3091812133789
2020-02-06,95.40841674804688
2020-02-07,94.58480834960938
2020-02-10,96.13278198242188
2020-02-11,96.01371002197266
2020-02-12,97.2540512084961
2020-02-13,96.1724624633789
2020-02-14,96.34115600585938
2020-02-18,96.85714721679688
2020-02-19,97.59143829345703
2020-02-20,97.05561065673828
2020-02-21,96.50985717773438
2020-02-24,93.19560241699219
2020-02-25,90.36758422851562
2020-02-26,90.82405090332031
2020-02-27,86.89458465576172
2020-02-28,88.4921646118164
2020-03-02,91.9850082397461
2020-03-03,89.37528991699219
2020-03-04,93.57267761230469
2020-03-05,91.88577270507812
2020-03-06,89.40507507324219
2020-03-09,82.2010726928711
2020-03-10,84.4436264038086
2020-03-11,78.62882995605469
2020-03-12,70.23408508300781
2020-03-13,74.65968322753906
2020-03-16,65.44132232666016
2020-03-17,67.802978515625
2020-03-18,65.8084716796875
2020-03-19,69.59901428222656
2020-03-20,68.58688354492188
2020-03-23,68.04112243652344
2020-03-24,73.657470703125
2020-03-25,74.65968322753906
2020-03-26,77.62661743164062
2020-03-27,75.37411499023438
2020-03-30,77.42816162109375
2020-03-31,76.84272003173828
2020-04-01,72.69495391845703
2020-04-02,75.3443603515625
2020-04-03,74.28260803222656
2020-04-06,79.77986907958984
2020-04-07,78.18229675292969
2020-04-08,81.25839233398438
2020-04-09,82.78651428222656
2020-04-13,82.65750122070312
2020-04-14,85.96184539794922
2020-04-15,83.83833312988281
2020-04-16,86.10075378417969
2020-04-17,90.8438949584961
2020-04-20,94.22756958007812
2020-04-21,91.35987854003906
2020-04-22,93.10630798339844
2020-04-23,93.05668640136719
2020-04-24,96.26177978515625
2020-04-27,97.55174255371094
2020-04-28,94.53520202636719
2020-04-29,95.06109619140625
2020-04-30,92.6697006225586
2020-05-01,90.12944793701172
2020-05-04,94.69396209716797
2020-05-05,96.74799346923828
2020-05-06,97.23422241210938
2020-05-07,97.383056640625
2020-05-08,98.80203247070312
2020-05-11,103.51537322998047
2020-05-12,101.2827377319336
2020-05-13,99.2684097290039
2020-05-14,98.35550689697266
2020-05-15,101.87812805175781
2020-05-18,104.8450698852539
2020-05-19,101.85828399658203
2020-05-20,104.80535888671875
2020-05-21,103.98176574707031
2020-05-22,105.23204040527344
2020-05-26,102.7513427734375
2020-05-27,102.78111267089844
2020-05-28,101.7491226196289
2020-05-29,102.76124572753906
2020-06-01,103.30702209472656
2020-06-02,104.73591613769531
2020-06-03,103.13832092285156
2020-06-04,101.29267120361328
2020-06-05,102.11627960205078
2020-06-08,104.00160217285156
2020-06-09,103.82300567626953
2020-06-10,103.9520034790039
2020-06-11,98.20665740966797
2020-06-12,99.45694732666016
2020-06-15,102.2651138305664
2020-06-16,103.84283447265625
2020-06-17,103.9222183227539
2020-06-18,105.03359985351562
2020-06-19,108.01044464111328
2020-06-22,111.18329620361328
2020-06-23,112.89028930664062
2020-06-24,110.5779037475586
2020-06-25,113.3071060180664
2020-06-26,109.58546447753906
2020-06-29,109.56561279296875
2020-06-30,111.10387420654297
2020-07-01,111.61995697021484
2020-07-02,112.03678131103516
2020-07-06,112.06655883789062
2020-07-07,114.17053985595703
2020-07-08,115.88746643066406
2020-07-09,115.22250366210938
2020-07-10,114.05144500732422
2020-07-13,111.10387420654297
2020-07-14,113.9323501586914
2020-07-15,116.35391235351562
2020-07-16,115.42102813720703
2020-07-17,117.84256744384766
2020-07-20,119.45032501220703
2020-07-21,116.96923065185547
2020-07-22,116.4035415649414
2020-07-23,114.05144500732422
2020-07-24,111.38179016113281
2020-07-27,114.26979064941406
2020-07-28,111.35200500488281
2020-07-29,109.54576110839844
2020-07-30,111.11382293701172
2020-07-31,108.50369262695312
2020-08-03,113.05899810791016
2020-08-04,112.71165466308594
2020-08-05,113.52544403076172
2020-08-06,112.94983673095703
2020-08-07,113.05899810791016
2020-08-10,113.04907989501953
2020-08-11,108.55330657958984
2020-08-12,108.90068054199219
2020-08-13,110.39923858642578
2020-08-14,109.36711883544922
2020-08-17,113.19794464111328
2020-08-18,112.20549774169922
2020-08-19,112.0169448852539
2020-08-20,111.99708557128906
2020-08-21,110.61759948730469
2020-08-24,107.97769927978516
2020-08-25,109.27781677246094
2020-08-26,107.9280776977539
2020-08-27,107.05473327636719
2020-08-28,107.96778106689453
2020-08-31,110.9649429321289
2020-09-01,108.73194885253906
2020-09-02,109.79386138916016
2020-09-03,105.69508361816406
2020-09-04,104.49423217773438
2020-09-08,103.08496856689453
2020-09-09,105.3675765991211
2020-09-10,103.72013092041016
2020-09-11,103.65066528320312
2020-09-14,110.79622650146484
2020-09-15,111.83831024169922
2020-09-16,114.28963470458984
2020-09-17,114.1109848022461
2020-09-18,115.36146545410156
2020-09-21,111.26849365234375
2020-09-22,111.95378875732422
2020-09-23,108.4080581665039
2020-09-24,107.33539581298828
2020-09-25,110.05677032470703
2020-09-28,110.18589782714844
2020-09-29,110.93079376220703
2020-09-30,110.67255401611328
2020-10-01,112.06304931640625
2020-10-02,109.6098403930664
2020-10-05,115.02278900146484
2020-10-06,114.10904693603516
2020-10-07,117.7640380859375
2020-10-08,118.34008026123047
2020-10-09,119.4326171875
2020-10-12,119.7305679321289
2020-10-13,121.36933898925781
2020-10-14,119.12471008300781
2020-10-15,119.35315704345703
2020-10-16,119.80009460449219
2020-10-19,117.4859390258789
2020-10-20,115.9266128540039
2020-10-21,113.1754379272461
2020-10-22,116.24442291259766
2020-10-23,116.83043670654297
2020-10-26,115.26115417480469
2020-10-27,116.63177490234375
2020-10-28,113.4237289428711
2020-10-29,114.42686462402344
2020-10-30,112.00345611572266
2020-11-02,111.99352264404297
2020-11-03,115.03273010253906
2020-11-04,122.11426544189453
2020-11-05,122.00501251220703
2020-11-06,119.05518341064453
2020-11-09,119.55179595947266
2020-11-10,121.13097381591797
2020-11-11,122.81942749023438
2020-11-12,122.88895416259766
2020-11-13,124.19005584716797
2020-11-16,124.78598022460938
2020-11-17,125.87850189208984
2020-11-18,123.49480438232422
2020-11-19,124.21985626220703
2020-11-20,125.18327331542969
2020-11-23,125.63018798828125
2020-11-24,125.20311737060547
2020-11-25,125.95794677734375
2020-11-27,130.56643676757812
2020-11-30,132.29457092285156
2020-12-01,132.03636169433594
2020-12-02,131.9171905517578
2020-12-03,132.81105041503906
2020-12-04,135.27420043945312
2020-12-07,136.5355682373047
2020-12-08,139.1675567626953
2020-12-09,136.3468475341797
2020-12-10,141.3824005126953
2020-12-11,141.3029327392578
2020-12-14,145.0572509765625
2020-12-15,145.32540893554688
2020-12-16,143.5376434326172
2020-12-17,145.65313720703125
2020-12-18,146.54701232910156
2020-12-21,149.00914001464844
2020-12-22,150.281982421875
2020-12-23,150.29190063476562
2020-12-24,149.16822814941406
2020-12-28,145.63816833496094
2020-12-29,141.3722381591797
2020-12-30,143.27154541015625
2020-12-31,139.9900360107422
2021-01-04,140.15907287597656
2021-01-05,139.661865234375
2021-01-06,142.51580810546875
2021-01-07,148.37274169921875
2021-01-08,148.7008819580078
2021-01-11,147.2291717529297
2021-01-12,148.51194763183594
2021-01-13,147.73634338378906
2021-01-14,152.56903076171875
2021-01-15,150.8785858154297
2021-01-19,153.35462951660156
2021-01-20,153.26513671875
2021-01-21,149.9339141845703
2021-01-22,151.70391845703125
2021-01-25,156.2582550048828
2021-01-26,153.5137176513672
2021-01-27,151.4453887939453
2021-01-28,150.7891082763672
2021-01-29,152.02215576171875
2021-02-01,158.72433471679688
2021-02-02,162.3240203857422
2021-02-03,160.16619873046875
2021-02-04,161.85665893554688
2021-02-05,165.84414672851562
2021-02-08,173.01370239257812
2021-02-09,170.89564514160156
2021-02-10,167.0672149658203
2021-02-11,164.8994903564453
2021-02-12,163.39794921875
2021-02-16,159.2613067626953
2021-02-17,159.81814575195312
2021-02-18,155.66160583496094
2021-02-19,158.1774139404297
2021-02-22,153.4242401123047
2021-02-23,149.98362731933594
2021-02-24,152.24093627929688
2021-02-25,146.05581665039062
2021-02-26,147.1695098876953
2021-03-01,150.74932861328125
2021-03-02,146.02598571777344
2021-03-03,139.15475463867188
2021-03-04,134.67005920410156
2021-03-05,137.99131774902344
2021-03-08,134.1728515625
2021-03-09,140.40771484375
2021-03-10,140.68609619140625
2021-03-11,146.12542724609375
2021-03-12,145.68788146972656
2021-03-15,147.3883056640625
2021-03-16,145.07135009765625
2021-03-17,146.70217895507812
2021-03-18,139.70167541503906
2021-03-19,144.25595092773438
2021-03-22,146.33480834960938
2021-03-23,137.8005828857422
2021-03-24,130.71861267089844
2021-03-25,134.48838806152344
2021-03-26,132.349853515625
2021-03-29,128.6696014404297
2021-03-30,129.4156036376953
2021-03-31,134.92601013183594
2021-04-01,136.2986602783203
2021-04-05,137.89012145996094
2021-04-06,134.2794952392578
2021-04-07,131.046875
2021-04-08,131.86248779296875
2021-04-09,128.9381561279297
2021-04-12,126.37194061279297
2021-04-13,128.22201538085938
2021-04-14,131.61380004882812
2021-04-15,132.76759338378906
2021-04-16,130.84793090820312
2021-04-19,128.03302001953125
2021-04-20,127.60529327392578
2021-04-21,132.06141662597656
2021-04-22,133.8219451904297
2021-04-23,133.58322143554688
2021-04-26,138.21836853027344
2021-04-27,138.60630798339844
2021-04-28,138.94447326660156
2021-04-29,137.32315063476562
2021-04-30,135.890869140625
2021-05-03,134.2695770263672
2021-05-04,129.11720275878906
2021-05-05,126.93889617919922
2021-05-06,125.01919555664062
2021-05-07,127.05824279785156
2021-05-10,122.43306732177734
2021-05-11,124.43232727050781
2021-05-12,123.45756530761719
2021-05-13,121.8263168334961
2021-05-14,126.24262237548828
2021-05-17,125.95416259765625
2021-05-18,126.50123596191406
2021-05-19,124.28313446044922
2021-05-20,126.88915252685547
2021-05-21,125.99395751953125
2021-05-24,125.16838836669922
2021-05-25,123.59683227539062
2021-05-26,126.28240966796875
2021-05-27,127.90370178222656
2021-05-28,127.41632843017578
2021-06-01,125.7751235961914
2021-06-02,126.5609130859375
2021-06-03,126.08348083496094
2021-06-04,126.08348083496094
2021-06-07,131.9022674560547
2021-06-08,132.74769592285156
2021-06-09,133.99102783203125
2021-06-10,135.3636932373047
2021-06-11,135.1050567626953
2021-06-14,135.9505157470703
2021-06-15,132.71788024902344
2021-06-16,132.8770294189453
2021-06-17,133.6627960205078
2021-06-18,132.86708068847656
2021-06-21,134.0706024169922
2021-06-22,132.96652221679688
2021-06-23,133.59317016601562
2021-06-24,136.55726623535156
2021-06-25,137.93984985351562
2021-06-28,137.1143035888672
2021-06-29,135.0155487060547
2021-06-30,134.6773681640625
2021-07-01,137.75086975097656
2021-07-02,135.8013458251953
2021-07-06,132.8770294189453
2021-07-07,130.64898681640625
2021-07-08,131.2059783935547
2021-07-09,133.0858917236328
2021-07-12,131.12640380859375
2021-07-13,128.9381561279297
2021-07-14,125.27779388427734
2021-07-15,125.26786041259766
2021-07-16,125.26786041259766
2021-07-19,125.46678924560547
2021-07-20,128.37120056152344
2021-07-21,129.55482482910156
2021-07-22,127.28702545166016
2021-07-23,125.83482360839844
2021-07-26,123.55702209472656
2021-07-27,122.32365417480469
2021-07-28,126.60069274902344
2021-07-29,124.501953125
2021-07-30,122.7513656616211
2021-08-02,123.2685775756836
2021-08-03,124.1538314819336
2021-08-04,124.13394165039062
2021-08-05,128.84864807128906
2021-08-06,126.61064910888672
2021-08-09,126.84935760498047
2021-08-10,125.80497741699219
2021-08-11,124.98934936523438
2021-08-12,126.11332702636719
2021-08-13,123.95489501953125
2021-08-16,121.13999938964844
2021-08-17,123.03980255126953
2021-08-18,120.96096801757812
2021-08-19,118.05654907226562
2021-08-20,121.47817993164062
2021-08-23,127.05824279785156
2021-08-24,127.06819915771484
2021-08-25,128.47067260742188
2021-08-26,127.8937759399414
2021-08-27,131.32534790039062
2021-08-30,130.927490234375
2021-08-31,132.1310272216797
2021-09-01,134.35906982421875
2021-09-02,135.8013458251953
2021-09-03,133.4738311767578
2021-09-07,132.75765991210938
2021-09-08,131.60386657714844
2021-09-09,132.1111602783203
2021-09-10,131.01699829101562
2021-09-13,130.38040161132812
2021-09-14,128.3015899658203
2021-09-15,129.73391723632812
2021-09-16,130.3008575439453
2021-09-17,132.17080688476562
2021-09-20,128.07278442382812
2021-09-21,129.55482482910156
2021-09-22,129.92288208007812
2021-09-23,132.35980224609375
2021-09-24,129.67420959472656
2021-09-27,131.2059783935547
2021-09-28,127.05824279785156
2021-09-29,124.9594955444336
2021-09-30,125.0390625
2021-10-01,125.49662017822266
2021-10-04,122.5623779296875
2021-10-05,122.94035339355469
2021-10-06,121.6373291015625
2021-10-07,123.2486801147461
2021-10-08,122.78119659423828
2021-10-11,123.40784454345703
2021-10-12,123.94495391845703
2021-10-13,124.34281158447266
2021-10-14,126.42166137695312
2021-10-15,124.41243743896484
2021-10-18,121.81637573242188
2021-10-19,123.01991271972656
2021-10-20,122.60216522216797
2021-10-21,123.17906188964844
2021-10-22,123.51724243164062
2021-10-25,123.72612762451172
2021-10-26,123.34815979003906
2021-10-27,121.56770324707031
2021-10-28,125.49662017822266
2021-10-29,124.14387512207031
2021-11-01,128.89837646484375
2021-11-02,130.55946350097656
2021-11-03,133.4340362548828
2021-11-04,132.4990692138672
2021-11-05,130.61915588378906
2021-11-08,129.81344604492188
2021-11-09,127.9435043334961
2021-11-10,125.51651000976562
2021-11-11,125.63587188720703
2021-11-12,125.86465454101562
2021-11-15,123.22879028320312
2021-11-16,123.84548950195312
2021-11-17,122.27391815185547
2021-11-18,121.56770324707031
2021-11-19,121.26930236816406
2021-11-22,118.64339447021484
2021-11-23,118.74286651611328
2021-11-24,119.40929412841797
2021-11-26,116.15673065185547
2021-11-29,114.43598175048828
2021-11-30,115.64946746826172
2021-12-01,111.53155517578125
2021-12-02,113.95853424072266
2021-12-03,108.94542694091797
2021-12-06,108.99517059326172
2021-12-07,114.426025390625
2021-12-08,116.06721496582031
2021-12-09,111.18342590332031
2021-12-10,109.32340240478516
2021-12-13,110.20864868164062
2021-12-14,108.18948364257812
2021-12-15,112.78482818603516
2021-12-16,109.7510986328125
2021-12-17,114.99298095703125
2021-12-20,115.1720199584961
2021-12-21,115.95781707763672
2021-12-22,115.89812469482422
2021-12-23,117.58905792236328
2021-12-27,114.55532836914062
2021-12-28,112.60578918457031
2021-12-29,112.13829803466797
2021-12-30,112.63562774658203
