Date,XLK
2022-06-22,61.69199752807617
2022-06-23,62.61553192138672
2022-06-24,64.86603546142578
2022-06-27,64.42857360839844
2022-06-28,62.49887466430664
2022-06-29,62.625247955322266
2022-06-30,61.78921127319336
2022-07-01,61.93016815185547
2022-07-05,62.70787048339844
2022-07-06,63.247406005859375
2022-07-07,64.554931640625
2022-07-08,64.58409118652344
2022-07-11,63.69458770751953
2022-07-12,62.82453918457031
2022-07-13,62.65928268432617
2022-07-14,63.23283767700195
2022-07-15,64.34593963623047
2022-07-18,63.723758697509766
2022-07-19,65.66805267333984
2022-07-20,66.69365692138672
2022-07-21,67.63175201416016
2022-07-22,66.6985092163086
2022-07-25,66.27564239501953
2022-07-26,65.20142364501953
2022-07-27,68.00603485107422
2022-07-28,69.0413589477539
2022-07-29,70.10099792480469
2022-08-01,69.9503173828125
2022-08-02,69.45452880859375
2022-08-03,71.30159759521484
2022-08-04,71.62725830078125
2022-08-05,71.46199035644531
2022-08-08,70.85440063476562
2022-08-09,70.1447525024414
2022-08-10,72.05986785888672
2022-08-11,71.77793884277344
2022-08-12,73.20698547363281
2022-08-15,73.66876983642578
2022-08-16,73.46946716308594
2022-08-17,72.94451141357422
2022-08-18,73.32363891601562
2022-08-19,71.99181365966797
2022-08-22,69.9843521118164
2022-08-23,69.79964447021484
2022-08-24,69.8433837890625
2022-08-25,71.02452850341797
2022-08-26,67.99143981933594
2022-08-29,67.09223175048828
2022-08-30,66.39229583740234
2022-08-31,65.74581909179688
2022-09-01,65.42500305175781
2022-09-02,64.57438659667969
2022-09-06,64.14665985107422
2022-09-07,65.17225646972656
2022-09-08,65.39586639404297
2022-09-09,66.68878936767578
2022-09-12,67.75814056396484
2022-09-13,64.1612319946289
2022-09-14,64.39453125
2022-09-15,62.912017822265625
2022-09-16,62.56206512451172
2022-09-19,63.072227478027344
2022-09-20,62.701900482177734
2022-09-21,61.72248458862305
2022-09-22,61.09391784667969
2022-09-23,60.29479217529297
2022-09-26,59.875736236572266
2022-09-27,59.95370101928711
2022-09-28,60.587158203125
2022-09-29,59.008399963378906
2022-09-30,57.877933502197266
2022-10-03,59.67108917236328
2022-10-04,61.673763275146484
2022-10-05,61.878414154052734
2022-10-06,61.37165069580078
2022-10-07,58.847599029541016
2022-10-10,57.858428955078125
2022-10-11,56.97160720825195
2022-10-12,56.79618835449219
2022-10-13,58.56011199951172
2022-10-14,56.913143157958984
2022-10-17,58.647823333740234
2022-10-18,59.14484405517578
2022-10-19,58.97428512573242
2022-10-20,59.008399963378906
2022-10-21,60.587158203125
2022-10-24,61.42526626586914
2022-10-25,62.59958267211914
2022-10-26,61.20598602294922
2022-10-27,60.50919723510742
2022-10-28,63.14044189453125
2022-10-31,62.307212829589844
2022-11-01,61.78584289550781
2022-11-02,59.65159225463867
2022-11-03,57.89741516113281
2022-11-04,58.95479202270508
2022-11-07,59.939083099365234
2022-11-08,60.514060974121094
2022-11-09,58.9401741027832
2022-11-10,63.78363037109375
2022-11-11,64.8751449584961
2022-11-14,64.31963348388672
2022-11-15,65.09927368164062
2022-11-16,64.20757293701172
2022-11-17,64.29039764404297
2022-11-18,64.36348724365234
2022-11-21,63.67156982421875
2022-11-22,64.90438079833984
2022-11-23,65.4793472290039
2022-11-25,65.09927368164062
2022-11-28,63.70568084716797
2022-11-29,63.081974029541016
2022-11-30,66.24922943115234
2022-12-01,66.34181213378906
2022-12-02,65.95687103271484
2022-12-05,64.86050415039062
2022-12-06,63.471797943115234
2022-12-07,63.15019226074219
2022-12-08,64.1832046508789
2022-12-09,63.78852081298828
2022-12-12,65.1821060180664
2022-12-13,65.95198822021484
2022-12-14,65.3965072631836
2022-12-15,62.95040512084961
2022-12-16,62.1171875
2022-12-19,61.28888702392578
2022-12-20,61.381736755371094
2022-12-21,62.398155212402344
2022-12-22,60.82465744018555
2022-12-23,60.88817596435547
2022-12-27,60.31154251098633
2022-12-28,59.33909225463867
2022-12-29,60.893070220947266
2022-12-30,60.809993743896484
2023-01-03,60.233360290527344
2023-01-04,60.389739990234375
2023-01-05,59.216922760009766
2023-01-06,60.95170593261719
2023-01-09,61.660274505615234
2023-01-10,62.04143142700195
2023-01-11,63.11652755737305
2023-01-12,63.585628509521484
2023-01-13,63.76643371582031
2023-01-17,64.05474090576172
2023-01-18,63.22889709472656
2023-01-19,62.49101257324219
2023-01-20,64.18180847167969
2023-01-23,65.64291381835938
2023-01-24,65.61360168457031
2023-01-25,65.4767837524414
2023-01-26,66.52253723144531
2023-01-27,66.80107116699219
2023-01-30,65.52564239501953
2023-01-31,66.43946075439453
2023-02-01,68.00321197509766
2023-02-02,69.86014556884766
2023-02-03,69.27861785888672
2023-02-06,68.4332275390625
2023-02-07,70.14356231689453
2023-02-08,69.29817199707031
2023-02-09,68.9170150756836
2023-02-10,68.59937286376953
2023-02-13,69.78685760498047
2023-02-14,70.08492279052734
2023-02-15,70.41233825683594
2023-02-16,69.1906509399414
2023-02-17,68.32572174072266
2023-02-21,66.70333099365234
2023-02-22,66.60560607910156
2023-02-23,67.70999908447266
2023-02-24,66.50297546386719
2023-02-27,66.85972595214844
2023-02-28,66.71312713623047
2023-03-01,66.22444152832031
2023-03-02,67.04051208496094
2023-03-03,68.48208618164062
2023-03-06,68.80949401855469
2023-03-07,67.95433044433594
2023-03-08,68.51629638671875
2023-03-09,67.5340805053711
2023-03-10,66.34661865234375
2023-03-13,66.7082290649414
2023-03-14,68.24751281738281
2023-03-15,68.28665161132812
2023-03-16,70.20222473144531
2023-03-17,70.10449981689453
2023-03-20,70.29352569580078
2023-03-21,70.86162567138672
2023-03-22,70.1563949584961
2023-03-23,71.2975082397461
2023-03-24,71.48360443115234
2023-03-27,70.9301986694336
2023-03-28,70.59716796875
2023-03-29,72.0761947631836
2023-03-30,72.9136734008789
2023-03-31,73.95681762695312
2023-04-03,73.83930969238281
2023-04-04,73.43280029296875
2023-04-05,72.59535217285156
2023-04-06,73.00672912597656
2023-04-10,72.96755981445312
2023-04-11,72.28189849853516
2023-04-12,71.87049865722656
2023-04-13,73.20753479003906
2023-04-14,72.80103302001953
2023-04-17,73.06549835205078
2023-04-18,73.290771484375
2023-04-19,73.0801773071289
2023-04-20,72.60023498535156
2023-04-21,72.36515808105469
2023-04-24,72.04682159423828
2023-04-25,70.50900268554688
2023-04-26,71.55707550048828
2023-04-27,73.07528686523438
2023-04-28,73.86869049072266
2023-05-01,73.91275024414062
2023-05-02,73.22220611572266
2023-05-03,72.60514068603516
2023-05-04,72.25740814208984
2023-05-05,74.0694808959961
2023-05-08,74.03030395507812
2023-05-09,73.4621810913086
2023-05-10,74.35842895507812
2023-05-11,74.025390625
2023-05-12,73.92744445800781
2023-05-15,74.53964233398438
2023-05-16,74.61799621582031
2023-05-17,75.61217498779297
2023-05-18,77.1597900390625
2023-05-19,77.1255111694336
2023-05-22,77.27242279052734
2023-05-23,76.13131713867188
2023-05-24,75.572998046875
2023-05-25,78.4723129272461
2023-05-26,80.7006607055664
2023-05-30,81.13164520263672
2023-05-31,80.4557876586914
2023-06-01,81.273681640625
2023-06-02,81.73892211914062
2023-06-05,81.26876068115234
2023-06-06,81.24917602539062
2023-06-07,80.03461456298828
2023-06-08,80.90145111083984
2023-06-09,81.30304718017578
2023-06-12,83.071044921875
2023-06-13,83.57547760009766
2023-06-14,84.43743133544922
2023-06-15,85.52468872070312
2023-06-16,84.81945037841797
2023-06-20,84.2462158203125
2023-06-21,82.99967193603516
2023-06-22,83.67691802978516
2023-06-23,82.76899719238281
2023-06-26,82.1751708984375
2023-06-27,83.79471588134766
2023-06-28,83.84378051757812
2023-06-29,83.99102020263672
2023-06-30,85.32592010498047
2023-07-03,85.14432525634766
2023-07-05,84.61920928955078
2023-07-06,84.39344787597656
2023-07-07,84.02537536621094
2023-07-10,84.2462158203125
2023-07-11,84.42781066894531
2023-07-12,85.38481140136719
2023-07-13,86.49886322021484
2023-07-14,86.37125396728516
2023-07-17,87.47550201416016
2023-07-18,88.46686553955078
2023-07-19,88.24602508544922
2023-07-20,86.4841537475586
2023-07-21,86.43997192382812
2023-07-24,86.59211730957031
2023-07-25,87.58348846435547
2023-07-26,86.40562438964844
2023-07-27,86.15532684326172
2023-07-28,87.32827758789062
2023-07-31,87.52950286865234
2023-08-01,87.67672729492188
2023-08-02,85.50751495361328
2023-08-03,85.15906524658203
2023-08-04,84.0008316040039
2023-08-07,84.23639678955078
2023-08-08,83.5886001586914
2023-08-09,82.50887298583984
2023-08-10,82.5186996459961
2023-08-11,81.9101333618164
2023-08-14,83.21560668945312
2023-08-15,82.39600372314453
2023-08-16,81.61076354980469
2023-08-17,80.83534240722656
2023-08-18,80.95803833007812
2023-08-21,82.50395965576172
2023-08-22,82.41073608398438
2023-08-23,83.89777374267578
2023-08-24,81.96412658691406
2023-08-25,82.79843139648438
2023-08-28,83.47570037841797
2023-08-29,85.14923858642578
2023-08-30,85.79214477539062
2023-08-31,86.20931243896484
2023-09-01,86.47433471679688
2023-09-05,86.78353118896484
2023-09-06,85.86577606201172
2023-09-07,84.62411499023438
2023-09-08,84.80079650878906
2023-09-11,85.24249267578125
2023-09-12,83.6965560913086
2023-09-13,83.9075927734375
2023-09-14,84.51615905761719
2023-09-15,82.89167022705078
2023-09-18,83.29006958007812
2023-09-19,83.24579620361328
2023-09-20,81.93756103515625
2023-09-21,80.68831634521484
2023-09-22,80.86045837402344
2023-09-25,81.12113189697266
2023-09-26,79.66041564941406
2023-09-27,79.78336334228516
2023-09-28,80.34895324707031
2023-09-29,80.62438201904297
2023-10-02,81.489990234375
2023-10-03,80.10797882080078
2023-10-04,81.10637664794922
2023-10-05,81.2145767211914
2023-10-06,82.73429870605469
2023-10-09,83.16218566894531
2023-10-10,83.29006958007812
2023-10-11,84.06221771240234
2023-10-12,84.14091491699219
2023-10-13,82.93594360351562
2023-10-16,83.73270416259766
2023-10-17,83.34416198730469
2023-10-18,82.48838806152344
2023-10-19,82.01625061035156
2023-10-20,80.62930297851562
2023-10-23,80.72274780273438
2023-10-24,81.27851104736328
2023-10-25,80.31945037841797
2023-10-26,78.78497314453125
2023-10-27,79.24237060546875
2023-10-30,80.09322357177734
2023-10-31,80.66372680664062
2023-11-01,82.2228012084961
2023-11-02,83.61466217041016
2023-11-03,84.47535705566406
2023-11-06,85.03111267089844
2023-11-07,85.96065521240234
2023-11-08,86.44757080078125
2023-11-09,86.04426574707031
2023-11-10,88.29188537597656
2023-11-13,87.7754898071289
2023-11-14,89.53128051757812
2023-11-15,89.64439392089844
2023-11-16,90.09195709228516
2023-11-17,89.90505981445312
2023-11-20,91.20838928222656
2023-11-21,90.47067260742188
2023-11-22,90.87396240234375
2023-11-24,90.69690704345703
2023-11-27,90.69198608398438
2023-11-28,90.86412811279297
2023-11-29,90.93297576904297
2023-11-30,91.06575775146484
2023-12-01,91.27234649658203
2023-12-04,90.16082763671875
2023-12-05,90.7018051147461
2023-12-06,89.93457794189453
2023-12-07,91.02643585205078
2023-12-08,91.80351257324219
2023-12-11,92.60515594482422
2023-12-12,93.2199478149414
2023-12-13,94.04130554199219
2023-12-14,93.81013488769531
2023-12-15,94.28229522705078
2023-12-18,94.5642318725586
2023-12-19,94.9240493774414
2023-12-20,93.48969268798828
2023-12-21,94.53959655761719
2023-12-22,94.6628189086914
2023-12-26,95.05712890625
2023-12-27,95.05219268798828
2023-12-28,95.16558074951172
2023-12-29,94.87477111816406
2024-01-02,92.39051818847656
2024-01-03,91.44905090332031
2024-01-04,90.77870178222656
2024-01-05,90.75405883789062
2024-01-08,93.03128814697266
2024-01-09,93.17914581298828
2024-01-10,93.97273254394531
2024-01-11,94.45085144042969
2024-01-12,94.75646209716797
2024-01-16,94.99305725097656
2024-01-17,94.52479553222656
2024-01-18,96.44221496582031
2024-01-19,98.66522216796875
2024-01-22,99.09898376464844
2024-01-23,99.49822998046875
2024-01-24,100.18338012695312
2024-01-25,100.60235595703125
2024-01-26,99.44400787353516
2024-01-29,100.35588836669922
2024-01-30,99.5278091430664
2024-01-31,97.4378662109375
2024-02-01,98.66522216796875
2024-02-02,99.685546875
2024-02-05,99.91227722167969
2024-02-06,99.45387268066406
2024-02-07,100.76992797851562
2024-02-08,101.08538818359375
2024-02-09,102.44580078125
2024-02-12,101.66700744628906
2024-02-13,99.94183349609375
2024-02-14,100.98680877685547
2024-02-15,100.77485656738281
2024-02-16,99.84819793701172
2024-02-20,98.83280181884766
2024-02-21,98.21174621582031
2024-02-22,101.42550659179688
2024-02-23,101.18888854980469
2024-02-26,101.28748321533203
2024-02-27,101.37620544433594
2024-02-28,100.89808654785156
2024-02-29,102.02191162109375
2024-03-01,103.88510131835938
2024-03-04,103.88510131835938
2024-03-05,101.33184051513672
2024-03-06,102.13528442382812
2024-03-07,103.74710083007812
2024-03-08,102.20428466796875
2024-03-11,101.92333221435547
2024-03-12,104.01325988769531
2024-03-13,102.88943481445312
2024-03-14,102.90914916992188
2024-03-15,101.35649871826172
2024-03-18,101.85466766357422
2024-03-19,102.38294219970703
2024-03-20,103.52837371826172
2024-03-21,103.60243225097656
2024-03-22,103.6369857788086
2024-03-25,102.95072937011719
2024-03-26,102.526123046875
2024-03-27,103.04946899414062
2024-03-28,102.82727813720703
2024-04-01,103.11363983154297
2024-04-02,102.12126922607422
2024-04-03,102.39281463623047
2024-04-04,100.77339935302734
2024-04-05,101.92871856689453
2024-04-08,101.81022644042969
2024-04-09,102.32369232177734
2024-04-10,101.06964874267578
2024-04-11,103.0889663696289
2024-04-12,101.42017364501953
2024-04-15,99.49466705322266
2024-04-16,99.6131591796875
2024-04-17,98.17642974853516
2024-04-18,97.05569458007812
2024-04-19,95.05611419677734
2024-04-22,95.90531921386719
2024-04-23,97.32723999023438
2024-04-24,97.77157592773438
2024-04-25,97.55928802490234
2024-04-26,98.66028594970703
2024-04-29,99.08487701416016
2024-04-30,96.90263366699219
2024-05-01,95.9102554321289
2024-05-02,97.29267883300781
2024-05-03,100.00320434570312
2024-05-06,101.17825317382812
2024-05-07,100.84745788574219
2024-05-08,101.13381958007812
2024-05-09,101.10420227050781
2024-05-10,101.47943115234375
2024-05-13,101.95833587646484
2024-05-14,102.86184692382812
2024-05-15,105.17739868164062
2024-05-16,104.81204223632812
2024-05-17,104.58000946044922
2024-05-20,105.80936431884766
2024-05-21,105.9821548461914
2024-05-22,106.21914672851562
2024-05-23,105.35514831542969
2024-05-24,106.24382781982422
2024-05-28,106.69313049316406
2024-05-29,106.01673126220703
2024-05-30,103.59748840332031
2024-05-31,103.76042938232422
2024-06-03,104.02207946777344
2024-06-04,104.23933410644531
2024-06-05,106.55489349365234
2024-06-06,106.19941711425781
2024-06-07,106.4462661743164
2024-06-10,106.7177963256836
2024-06-11,108.70256805419922
2024-06-12,111.10698699951172
2024-06-13,111.98582458496094
2024-06-14,112.40547943115234
2024-06-17,114.10881805419922
2024-06-18,114.25199890136719
2024-06-20,112.96832275390625
2024-06-21,112.77082824707031
2024-06-24,110.00609588623047
2024-06-25,112.02400970458984
2024-06-26,111.8954086303711
2024-06-27,111.94981384277344
2024-06-28,111.89046478271484
2024-07-01,112.73622131347656
2024-07-02,113.30003356933594
2024-07-03,114.82830810546875
2024-07-05,115.17947387695312
2024-07-08,115.96586608886719
2024-07-09,115.87189483642578
2024-07-10,117.55348205566406
2024-07-11,114.61070251464844
2024-07-12,115.6344985961914
2024-07-15,115.84222412109375
2024-07-16,115.4564437866211
2024-07-17,110.965576171875
2024-07-18,110.97547912597656
2024-07-19,109.23947143554688
2024-07-22,111.82617950439453
2024-07-23,111.38103485107422
2024-07-24,106.77149200439453
2024-07-25,105.62899017333984
2024-07-26,106.96932983398438
2024-07-29,106.4945297241211
2024-07-30,103.81880187988281
2024-07-31,108.2156753540039
2024-08-01,104.17986297607422
2024-08-02,101.25189971923828
2024-08-05,97.8788070678711
2024-08-06,99.20924377441406
2024-08-07,97.60185241699219
2024-08-08,101.24695587158203
2024-08-09,101.70196533203125
2024-08-12,102.53287506103516
2024-08-13,105.68338775634766
2024-08-14,106.2620620727539
2024-08-15,109.31861114501953
2024-08-16,109.50160217285156
2024-08-19,111.3068618774414
2024-08-20,110.9161148071289
2024-08-21,111.56897735595703
2024-08-22,109.0020751953125
2024-08-23,110.76775360107422
2024-08-26,109.37796020507812
2024-08-27,110.04071044921875
2024-08-28,108.52232360839844
2024-08-29,107.54304504394531
2024-08-30,108.97239685058594
2024-09-03,103.9671859741211
2024-09-04,103.7000961303711
2024-09-05,103.54183959960938
2024-09-06,100.8562240600586
2024-09-09,102.5081558227539
2024-09-10,104.0413589477539
2024-09-11,107.59249877929688
2024-09-12,108.4827651977539
2024-09-13,109.02680969238281
2024-09-16,108.6113510131836
2024-09-17,108.398681640625
2024-09-18,107.40950012207031
2024-09-19,110.5995864868164
2024-09-20,110.06049346923828
2024-09-23,110.04017639160156
2024-09-24,110.79330444335938
2024-09-25,111.11040496826172
2024-09-26,112.58197021484375
2024-09-27,111.53157806396484
2024-09-30,111.85856628417969
2024-10-01,109.1334457397461
2024-10-02,109.94108581542969
2024-10-03,110.39691925048828
2024-10-04,111.62569427490234
2024-10-07,110.85771179199219
2024-10-08,112.92880249023438
2024-10-09,114.19226837158203
2024-10-10,114.16254425048828
2024-10-11,114.36072540283203
2024-10-14,115.85210418701172
2024-10-15,113.30535888671875
2024-10-16,113.65715026855469
2024-10-17,114.00398254394531
2024-10-18,114.4102783203125
2024-10-21,114.94539642333984
2024-10-22,114.82647705078125
2024-10-23,113.1814956665039
2024-10-24,113.51346588134766
2024-10-25,114.10308074951172
2024-10-28,114.06839752197266
2024-10-29,115.60437774658203
2024-10-30,113.76615905761719
2024-10-31,110.11449432373047
2024-11-01,110.94195556640625
2024-11-04,110.85771179199219
2024-11-05,112.41845703125
2024-11-06,115.6192398071289
2024-11-07,117.63581085205078
2024-11-08,117.50699615478516
2024-11-11,116.85792541503906
2024-11-12,117.00656127929688
2024-11-13,116.60027313232422
2024-11-14,116.20388793945312
2024-11-15,113.32023620605469
2024-11-18,113.68687438964844
2024-11-19,114.61837005615234
2024-11-20,114.51927947998047
2024-11-21,115.68364715576172
2024-11-22,115.74311065673828
2024-11-25,115.73815155029297
2024-11-26,116.31786346435547
2024-11-27,114.74223327636719
2024-11-29,115.8075180053711
2024-12-02,116.907470703125
2024-12-03,117.32862091064453
2024-12-04,119.47402954101562
2024-12-05,118.86956024169922
2024-12-06,119.33033752441406
2024-12-09,118.55245208740234
2024-12-10,116.907470703125
2024-12-11,118.60199737548828
2024-12-12,117.93805694580078
2024-12-13,118.44344329833984
2024-12-16,119.62763977050781
2024-12-17,118.90424346923828
2024-12-18,115.06925964355469
2024-12-19,115.19312286376953
2024-12-20,116.91242218017578
2024-12-23,118.15116119384766
2024-12-24,119.37201690673828
2024-12-26,119.45143127441406
2024-12-27,117.86331176757812
2024-12-30,116.3645248413086
2024-12-31,115.39675903320312
2025-01-02,115.1238021850586
2025-01-03,116.99977111816406
2025-01-06,118.48863220214844
2025-01-07,116.11141967773438
2025-01-08,116.07171630859375
2025-01-10,113.5406494140625
2025-01-13,112.7366714477539
2025-01-14,113.03443145751953
2025-01-15,115.28262329101562
2025-01-16,114.3942642211914
2025-01-17,116.18585205078125
2025-01-21,117.15361785888672
2025-01-22,119.798828125
2025-01-23,120.01223754882812
2025-01-24,118.7615966796875
2025-01-27,112.94014739990234
2025-01-28,115.95259857177734
2025-01-29,115.00965881347656
2025-01-30,115.22306060791016
2025-01-31,114.54810333251953
2025-02-03,113.00464630126953
2025-02-04,114.63247680664062
2025-02-05,116.2255630493164
2025-02-06,116.5431900024414
2025-02-07,115.54564666748047
2025-02-10,117.23302459716797
2025-02-11,117.2876205444336
2025-02-12,117.03450775146484
2025-02-13,118.6921157836914
2025-02-14,119.09410858154297
2025-02-18,120.18096923828125
2025-02-19,120.1908950805664
2025-02-20,119.80874633789062
2025-02-21,116.56303405761719
2025-02-24,114.8955078125
2025-02-25,113.4066390991211
2025-02-26,114.64241027832031
2025-02-27,110.46862030029297
2025-02-28,111.9277114868164
2025-03-03,108.52317810058594
2025-03-04,108.43881225585938
2025-03-05,109.96240997314453
2025-03-06,106.91024780273438
2025-03-07,108.45866394042969
2025-03-10,103.84815979003906
2025-03-11,103.42630767822266
2025-03-12,105.05413055419922
2025-03-13,103.0590591430664
2025-03-14,106.17573547363281
2025-03-17,106.91519927978516
2025-03-18,105.28738403320312
2025-03-19,106.65713500976562
2025-03-20,105.89781951904297
2025-03-21,106.1856689453125
2025-03-24,108.1966781616211
2025-03-25,108.55463409423828
2025-03-26,106.13346099853516
2025-03-27,105.15406036376953
2025-03-28,102.6036376953125
2025-03-31,102.65335083007812
