Date,VWO
2023-01-03,35.80424880981445
2023-01-04,36.73115158081055
2023-01-05,36.62210464477539
2023-01-06,37.24913024902344
2023-01-09,37.44904327392578
2023-01-10,37.712581634521484
2023-01-11,37.8670768737793
2023-01-12,38.039737701416016
2023-01-13,38.29418182373047
2023-01-17,38.09425735473633
2023-01-18,37.8670768737793
2023-01-19,38.16695785522461
2023-01-20,38.612239837646484
2023-01-23,38.89394760131836
2023-01-24,38.930294036865234
2023-01-25,38.93938064575195
2023-01-26,39.2392692565918
2023-01-27,38.97573471069336
2023-01-30,38.276004791259766
2023-01-31,38.37596893310547
2023-02-01,38.7667236328125
2023-02-02,38.49410629272461
2023-02-03,37.88524627685547
2023-02-06,37.49449157714844
2023-02-07,37.56719207763672
2023-02-08,37.49449157714844
2023-02-09,37.639888763427734
2023-02-10,37.32182693481445
2023-02-13,37.6580696105957
2023-02-14,37.54901885986328
2023-02-15,37.36726379394531
2023-02-16,37.29457092285156
2023-02-17,36.994686126708984
2023-02-21,36.58575439453125
2023-02-22,36.431270599365234
2023-02-23,36.55848693847656
2023-02-24,35.858768463134766
2023-02-27,36.04050827026367
2023-02-28,35.82241439819336
2023-03-01,36.540313720703125
2023-03-02,36.703895568847656
2023-03-03,36.976505279541016
2023-03-06,36.84928512573242
2023-03-07,36.30405044555664
2023-03-08,36.4948844909668
2023-03-09,35.74972152709961
2023-03-10,35.5497932434082
2023-03-13,35.513450622558594
2023-03-14,35.531612396240234
2023-03-15,34.940940856933594
2023-03-16,35.38622283935547
2023-03-17,35.20447540283203
2023-03-20,35.26631164550781
2023-03-21,35.639163970947266
2023-03-22,35.74829864501953
2023-03-23,36.1848030090332
2023-03-24,36.11205291748047
2023-03-27,35.939266204833984
2023-03-28,36.36668395996094
2023-03-29,36.49399948120117
2023-03-30,36.848655700683594
2023-03-31,36.73953628540039
2023-04-03,36.89413070678711
2023-04-04,36.930503845214844
2023-04-05,36.60312271118164
2023-04-06,36.821380615234375
2023-04-10,36.73953628540039
2023-04-11,37.01234817504883
2023-04-12,36.73043441772461
2023-04-13,37.17604446411133
2023-04-14,36.97597885131836
2023-04-17,37.17604446411133
2023-04-18,37.10329055786133
2023-04-19,36.721351623535156
2023-04-20,36.67588424682617
2023-04-21,36.330299377441406
2023-04-24,36.28483963012695
2023-04-25,35.666446685791016
2023-04-26,35.9119873046875
2023-04-27,36.37577819824219
2023-04-28,36.59403610229492
2023-05-01,36.47581481933594
2023-05-02,36.09386444091797
2023-05-03,36.08476638793945
2023-05-04,36.39396667480469
2023-05-05,36.78499984741211
2023-05-08,36.794090270996094
2023-05-09,36.566749572753906
2023-05-10,36.575843811035156
2023-05-11,36.430335998535156
2023-05-12,36.02111053466797
2023-05-15,36.648590087890625
2023-05-16,36.39396667480469
2023-05-17,36.52128219604492
2023-05-18,36.29392623901367
2023-05-19,36.2757453918457
2023-05-22,36.51218032836914
2023-05-23,35.966552734375
2023-05-24,35.711917877197266
2023-05-25,35.64826965332031
2023-05-26,36.2393684387207
2023-05-30,35.766475677490234
2023-05-31,35.511844635009766
2023-06-01,36.12114334106445
2023-06-02,36.694068908691406
2023-06-05,36.657684326171875
2023-06-06,36.93959426879883
2023-06-07,36.857749938964844
2023-06-08,37.05781936645508
2023-06-09,37.15785598754883
2023-06-12,37.24878692626953
2023-06-13,37.5579833984375
2023-06-14,37.91264724731445
2023-06-15,38.27641677856445
2023-06-16,38.13999557495117
2023-06-20,37.46063995361328
2023-06-21,37.396636962890625
2023-06-22,37.23206329345703
2023-06-23,36.71088409423828
2023-06-26,36.829742431640625
2023-06-27,37.17719650268555
2023-06-28,37.03090286254883
2023-06-29,36.875465393066406
2023-06-30,37.19548416137695
2023-07-03,37.56122589111328
2023-07-05,37.37835693359375
2023-07-06,36.6651611328125
2023-07-07,37.10405349731445
2023-07-10,37.11319351196289
2023-07-11,37.442359924316406
2023-07-12,38.15554428100586
2023-07-13,38.576141357421875
2023-07-14,38.33840560913086
2023-07-17,38.384124755859375
2023-07-18,38.10982894897461
2023-07-19,38.054969787597656
2023-07-20,37.817237854003906
2023-07-21,37.79895782470703
2023-07-24,38.30183792114258
2023-07-25,38.594425201416016
2023-07-26,38.8321647644043
2023-07-27,38.40241622924805
2023-07-28,39.335044860839844
2023-07-31,39.380760192871094
2023-08-01,38.8321647644043
2023-08-02,37.990962982177734
2023-08-03,38.15554428100586
2023-08-04,38.201263427734375
2023-08-07,38.13725280761719
2023-08-08,37.74409103393555
2023-08-09,37.80809020996094
2023-08-10,37.88124465942383
2023-08-11,37.33263397216797
2023-08-14,37.158912658691406
2023-08-15,36.765743255615234
2023-08-16,36.51886749267578
2023-08-17,36.637733459472656
2023-08-18,36.40915298461914
2023-08-21,36.4914436340332
2023-08-22,36.427433013916016
2023-08-23,36.966896057128906
2023-08-24,36.81146240234375
2023-08-25,36.78403854370117
2023-08-28,37.14976501464844
2023-08-29,37.64350891113281
2023-08-30,37.50636291503906
2023-08-31,37.05833435058594
2023-09-01,37.46063995361328
2023-09-05,37.2411994934082
2023-09-06,37.06747817993164
2023-09-07,36.683448791503906
2023-09-08,36.7566032409668
2023-09-11,37.17719650268555
2023-09-12,37.076622009277344
2023-09-13,37.04004669189453
2023-09-14,37.25948715209961
2023-09-15,37.06747817993164
2023-09-18,37.01032257080078
2023-09-19,36.82596969604492
2023-09-20,36.71535110473633
2023-09-21,36.12540054321289
2023-09-22,36.54942321777344
2023-09-25,36.411155700683594
2023-09-26,35.98712921142578
2023-09-27,36.0332145690918
2023-09-28,36.106956481933594
2023-09-29,36.14383316040039
2023-10-02,36.01477813720703
2023-10-03,35.55387878417969
2023-10-04,35.40639114379883
2023-10-05,35.55387878417969
2023-10-06,36.04243087768555
2023-10-09,35.82120132446289
2023-10-10,36.39271926879883
2023-10-11,36.503326416015625
2023-10-12,36.116180419921875
2023-10-13,35.977909088134766
2023-10-16,36.236019134521484
2023-10-17,36.07931137084961
2023-10-18,35.489349365234375
2023-10-19,35.36030197143555
2023-10-20,34.93627166748047
2023-10-23,34.86252975463867
2023-10-24,35.295772552490234
2023-10-25,34.917842864990234
2023-10-26,34.788780212402344
2023-10-27,34.825653076171875
2023-10-30,35.13906478881836
2023-10-31,34.97314453125
2023-11-01,35.22202682495117
2023-11-02,35.765899658203125
2023-11-03,36.420372009277344
2023-11-06,36.53098678588867
2023-11-07,36.54020690917969
2023-11-08,36.37428283691406
2023-11-09,36.05165100097656
2023-11-10,36.300540924072266
2023-11-13,36.36506271362305
2023-11-14,37.21311569213867
2023-11-15,37.471221923828125
2023-11-16,37.084068298339844
2023-11-17,37.23155212402344
2023-11-20,37.6279296875
2023-11-21,37.40669631958008
2023-11-22,37.30530548095703
2023-11-24,37.42513656616211
2023-11-27,37.25
2023-11-28,37.55419158935547
2023-11-29,37.3421745300293
2023-11-30,37.452789306640625
2023-12-01,37.609493255615234
2023-12-04,37.27764892578125
2023-12-05,37.148597717285156
2023-12-06,37.102500915527344
2023-12-07,37.25
2023-12-08,37.06563186645508
2023-12-11,37.23155212402344
2023-12-12,37.23155212402344
2023-12-13,37.58184051513672
2023-12-14,38.079612731933594
2023-12-15,37.85838317871094
2023-12-18,37.853675842285156
2023-12-19,38.117332458496094
2023-12-20,37.31694030761719
2023-12-21,38.041996002197266
2023-12-22,37.91017532348633
2023-12-26,38.15499496459961
2023-12-27,38.36215591430664
2023-12-28,38.597564697265625
2023-12-29,38.701141357421875
2024-01-02,38.24916458129883
2024-01-03,38.136165618896484
2024-01-04,38.07024383544922
2024-01-05,38.126747131347656
2024-01-08,38.19266128540039
2024-01-09,37.75009536743164
2024-01-10,37.712425231933594
2024-01-11,37.87250518798828
2024-01-12,38.051422119140625
2024-01-16,37.260440826416016
2024-01-17,36.761375427246094
2024-01-18,36.97795486450195
2024-01-19,37.31694030761719
2024-01-22,37.02503204345703
2024-01-23,37.23219299316406
2024-01-24,37.712425231933594
2024-01-25,37.80659103393555
2024-01-26,37.816009521484375
2024-01-29,37.8254280090332
2024-01-30,37.46760940551758
2024-01-31,37.326358795166016
2024-02-01,37.58060073852539
2024-02-02,37.31694030761719
2024-02-05,37.41110610961914
2024-02-06,38.33390808105469
2024-02-07,38.30565643310547
2024-02-08,38.1079216003418
2024-02-09,38.25857925415039
2024-02-12,38.42807388305664
2024-02-13,37.72184753417969
2024-02-14,38.26798629760742
2024-02-15,38.50340270996094
2024-02-16,38.69172668457031
2024-02-20,38.76705551147461
2024-02-21,38.804725646972656
2024-02-22,39.143714904785156
2024-02-23,39.15312957763672
2024-02-26,39.021297454833984
2024-02-27,39.143714904785156
2024-02-28,38.54106521606445
2024-02-29,38.625816345214844
2024-03-01,39.143714904785156
2024-03-04,38.983638763427734
2024-03-05,38.71997833251953
2024-03-06,39.20021438598633
2024-03-07,39.38854217529297
2024-03-08,39.3226203918457
2024-03-11,39.426204681396484
2024-03-12,39.76519775390625
2024-03-13,39.539207458496094
2024-03-14,39.3226203918457
2024-03-15,39.20857238769531
2024-03-18,39.29340744018555
2024-03-19,39.133174896240234
2024-03-20,39.44420623779297
2024-03-21,39.47248840332031
2024-03-22,39.2180061340332
2024-03-25,39.2180061340332
2024-03-26,39.133174896240234
2024-03-27,39.23685073852539
2024-03-28,39.36880874633789
2024-04-01,39.529029846191406
2024-04-02,39.66098403930664
2024-04-03,39.717533111572266
2024-04-04,39.57616424560547
2024-04-05,39.69868850708008
2024-04-08,39.94374084472656
2024-04-09,40.2924690246582
2024-04-10,39.849483489990234
2024-04-11,39.98143768310547
2024-04-12,39.20857238769531
2024-04-15,38.963523864746094
2024-04-16,38.482845306396484
2024-04-17,38.5488166809082
2024-04-18,38.652496337890625
2024-04-19,38.539390563964844
2024-04-22,38.8692741394043
2024-04-23,39.18973159790039
2024-04-24,39.31224822998047
2024-04-25,39.434783935546875
2024-04-26,39.88718795776367
2024-04-29,40.28304672241211
2024-04-30,39.74580764770508
2024-05-01,39.79293441772461
2024-05-02,40.76372528076172
2024-05-03,41.12188720703125
2024-05-06,41.046478271484375
2024-05-07,40.754302978515625
2024-05-08,40.71659851074219
2024-05-09,40.87682342529297
2024-05-10,40.96165084838867
2024-05-13,41.282108306884766
2024-05-14,41.48945999145508
2024-05-15,41.847618103027344
2024-05-16,42.007843017578125
2024-05-17,42.3094482421875
2024-05-20,42.2151985168457
2024-05-21,41.97014617919922
2024-05-22,41.847618103027344
2024-05-23,41.527164459228516
2024-05-24,41.65911865234375
2024-05-28,41.54601287841797
2024-05-29,41.02762985229492
2024-05-30,40.95222854614258
2024-05-31,40.60350036621094
2024-06-03,41.0087776184082
2024-06-04,40.36787414550781
2024-06-05,40.886253356933594
2024-06-06,41.07475662231445
2024-06-07,40.735450744628906
2024-06-10,40.95222854614258
2024-06-11,40.857975006103516
2024-06-12,41.17843246459961
2024-06-13,41.13130187988281
2024-06-14,41.244407653808594
2024-06-17,41.470611572265625
2024-06-18,41.80048751831055
2024-06-20,41.72509002685547
2024-06-21,41.583168029785156
2024-06-24,41.554779052734375
2024-06-25,41.43178939819336
2024-06-26,41.318241119384766
2024-06-27,41.29932403564453
2024-06-28,41.40339660644531
2024-07-01,41.498016357421875
2024-07-02,41.6494026184082
2024-07-03,42.2643928527832
2024-07-05,42.25493621826172
2024-07-08,42.25493621826172
2024-07-09,42.43470001220703
2024-07-10,42.605010986328125
2024-07-11,42.9361572265625
2024-07-12,43.13484573364258
2024-07-15,42.690162658691406
2024-07-16,42.964542388916016
2024-07-17,42.340084075927734
2024-07-18,41.971092224121094
2024-07-19,41.564247131347656
2024-07-22,41.88593292236328
2024-07-23,41.450706481933594
2024-07-24,41.015480041503906
2024-07-25,40.911407470703125
2024-07-26,41.36555862426758
2024-07-29,41.2236328125
2024-07-30,41.1100959777832
2024-07-31,41.90486526489258
2024-08-01,41.21417236328125
2024-08-02,40.76948165893555
2024-08-05,39.64356994628906
2024-08-06,39.91794967651367
2024-08-07,40.23017883300781
2024-08-08,41.10062789916992
2024-08-09,41.204708099365234
2024-08-12,41.38447570800781
2024-08-13,41.69670486450195
2024-08-14,41.43178939819336
2024-08-15,41.88593292236328
2024-08-16,42.3211669921875
2024-08-19,42.75638961791992
2024-08-20,42.340084075927734
2024-08-21,42.538780212402344
2024-08-22,42.03731918334961
2024-08-23,42.64285659790039
2024-08-26,42.368465423583984
2024-08-27,42.41577911376953
2024-08-28,42.14139175415039
2024-08-29,42.19816207885742
2024-08-30,42.311702728271484
2024-09-03,41.66831970214844
2024-09-04,41.6494026184082
2024-09-05,41.762935638427734
2024-09-06,41.15740203857422
2024-09-09,41.441246032714844
2024-09-10,41.34663772583008
2024-09-11,41.60208511352539
2024-09-12,41.87647247314453
2024-09-13,42.065696716308594
2024-09-16,42.22654724121094
2024-09-17,42.27385330200195
2024-09-18,42.122474670410156
2024-09-19,43.00239181518555
2024-09-20,42.97771453857422
2024-09-23,43.328826904296875
2024-09-24,44.837650299072266
2024-09-25,44.38215637207031
2024-09-26,45.79608154296875
2024-09-27,45.78659439086914
2024-09-30,45.40701675415039
2024-10-01,45.748634338378906
2024-10-02,46.69758224487305
2024-10-03,45.995361328125
2024-10-04,46.55523681640625
2024-10-07,46.963287353515625
2024-10-08,45.587318420410156
2024-10-09,45.274166107177734
2024-10-10,45.369056701660156
2024-10-11,45.69169616699219
2024-10-14,45.47343826293945
2024-10-15,44.56245422363281
2024-10-16,44.9799919128418
2024-10-17,44.837650299072266
2024-10-18,45.388038635253906
2024-10-21,45.06539535522461
2024-10-22,45.008453369140625
2024-10-23,44.72377395629883
2024-10-24,44.67633056640625
2024-10-25,44.638370513916016
2024-10-28,44.78070831298828
2024-10-29,44.60989761352539
2024-10-30,44.287261962890625
2024-10-31,44.19236373901367
2024-11-01,44.20185852050781
2024-11-04,44.34419631958008
2024-11-05,44.989479064941406
2024-11-06,44.56245422363281
2024-11-07,45.53038024902344
2024-11-08,44.4011344909668
2024-11-11,44.14491653442383
2024-11-12,43.3952522277832
2024-11-13,43.16750717163086
2024-11-14,42.901798248291016
2024-11-15,42.8163948059082
2024-11-18,43.17699432373047
2024-11-19,43.24342346191406
2024-11-20,43.23393249511719
2024-11-21,43.08209991455078
2024-11-22,43.09158706665039
2024-11-25,43.11056900024414
2024-11-26,42.88282012939453
2024-11-27,43.04414367675781
2024-11-29,43.24342346191406
2024-12-02,43.461673736572266
2024-12-03,43.6419792175293
2024-12-04,43.708404541015625
2024-12-05,43.99308776855469
2024-12-06,44.01206588745117
2024-12-09,45.08436965942383
2024-12-10,44.24930191040039
2024-12-11,44.325218200683594
2024-12-12,44.059513092041016
2024-12-13,44.0784912109375
2024-12-16,43.850746154785156
2024-12-17,43.746360778808594
2024-12-18,42.730995178222656
2024-12-19,42.91128921508789
2024-12-20,43.15036392211914
2024-12-23,43.335018157958984
2024-12-24,43.50995635986328
2024-12-26,43.403045654296875
2024-12-27,43.24755096435547
2024-12-30,42.8685302734375
2024-12-31,42.800498962402344
2025-01-02,42.683876037597656
2025-01-03,42.89768600463867
2025-01-06,42.887962341308594
2025-01-07,42.6158447265625
2025-01-08,42.343727111816406
2025-01-10,41.60511779785156
2025-01-13,41.3038444519043
2025-01-14,41.79948425292969
2025-01-15,42.236820220947266
2025-01-16,42.217384338378906
2025-01-17,42.5672492980957
2025-01-21,42.96571350097656
2025-01-22,42.92683410644531
2025-01-23,43.0920524597168
2025-01-24,43.32530212402344
2025-01-27,42.62556457519531
2025-01-28,42.8685302734375
2025-01-29,42.89768600463867
2025-01-30,43.55855178833008
2025-01-31,43.15036392211914
2025-02-03,42.89768600463867
2025-02-04,43.58769989013672
2025-02-05,43.393333435058594
2025-02-06,43.5974235534668
2025-02-07,43.616859436035156
2025-02-10,44.054195404052734
2025-02-11,43.869537353515625
2025-02-12,44.08334732055664
2025-02-13,44.31658935546875
2025-02-14,44.588714599609375
2025-02-18,44.80251693725586
2025-02-19,44.676177978515625
2025-02-20,45.15238952636719
2025-02-21,45.094078063964844
2025-02-24,44.404056549072266
2025-02-25,44.38461685180664
2025-02-26,44.81223678588867
2025-02-27,44.0250358581543
2025-02-28,43.47107696533203
2025-03-03,43.05318069458008
2025-03-04,43.4224853515625
2025-03-05,44.71504592895508
2025-03-06,44.48180389404297
2025-03-07,44.66645812988281
2025-03-10,43.66544723510742
2025-03-11,43.976444244384766
2025-03-12,44.13193893432617
2025-03-13,43.99588394165039
2025-03-14,44.783084869384766
2025-03-17,45.395347595214844
2025-03-18,45.27872848510742
2025-03-19,45.34675598144531
2025-03-20,44.93857955932617
2025-03-21,44.73136520385742
2025-03-24,44.86756134033203
2025-03-25,44.81892013549805
2025-03-26,44.54652404785156
2025-03-27,44.83837890625
2025-03-28,44.079559326171875
2025-03-31,44.030914306640625
