Date,EFA
2026-01-13,98.83999633789062
2026-01-14,99.30000305175781
2026-01-15,99.26000213623047
2026-01-16,99.52999877929688
2026-01-20,98.0199966430664
2026-01-21,99.02999877929688
2026-01-22,99.41999816894531
2026-01-23,99.97000122070312
2026-01-26,100.47000122070312
2026-01-27,102.08999633789062
2026-01-28,101.01000213623047
2026-01-29,101.69000244140625
2026-01-30,100.73999786376953
2026-02-02,101.4000015258789
2026-02-03,101.44999694824219
2026-02-04,101.77999877929688
2026-02-05,100.33000183105469
2026-02-06,102.61000061035156
2026-02-09,103.98999786376953
2026-02-10,104.23999786376953
2026-02-11,104.94000244140625
2026-02-12,104.1500015258789
2026-02-13,104.23999786376953
2026-02-17,104.22000122070312
2026-02-18,104.33999633789062
2026-02-19,104.05000305175781
2026-02-20,104.9000015258789
2026-02-23,104.47000122070312
2026-02-24,104.66000366210938
2026-02-25,105.66000366210938
2026-02-26,105.56999969482422
2026-02-27,105.37999725341797
2026-03-02,103.30000305175781
2026-03-03,100.08999633789062
2026-03-04,101.37999725341797
2026-03-05,99.16000366210938
2026-03-06,98.27999877929688
2026-03-09,98.98999786376953
2026-03-10,99.22000122070312
2026-03-11,99.01000213623047
2026-03-12,97.45999908447266
2026-03-13,96.30000305175781
2026-03-16,98.0999984741211
2026-03-17,98.37000274658203
2026-03-18,96.69000244140625
2026-03-19,96.5199966430664
2026-03-20,93.58999633789062
2026-03-23,95.83999633789062
2026-03-24,95.2699966430664
2026-03-25,96.66000366210938
2026-03-26,94.66000366210938
2026-03-27,93.80000305175781
2026-03-30,94.06999969482422
2026-03-31,97.12999725341797
2026-04-01,98.61000061035156
2026-04-02,98.0
2026-04-06,98.48999786376953
2026-04-07,98.3499984741211
2026-04-08,102.19000244140625
2026-04-09,101.94999694824219
2026-04-10,102.18000030517578
2026-04-13,102.80999755859375
2026-04-14,103.63999938964844
2026-04-15,103.30999755859375
2026-04-16,103.01000213623047
2026-04-17,104.31999969482422
2026-04-20,103.91000366210938
2026-04-21,101.62999725341797
2026-04-22,101.97000122070312
2026-04-23,101.23999786376953
2026-04-24,101.7699966430664
