Date,SPY
2019-08-09,263.97918701171875
2019-08-12,260.76568603515625
2019-08-13,264.82098388671875
2019-08-14,256.9909362792969
2019-08-15,257.6697998046875
2019-08-16,261.4718017578125
2019-08-19,264.621826171875
2019-08-20,262.5941467285156
2019-08-21,264.7304992675781
2019-08-22,264.6490173339844
2019-08-23,257.8509216308594
2019-08-26,260.7023010253906
2019-08-27,259.67938232421875
2019-08-28,261.5079040527344
2019-08-29,264.84820556640625
2019-08-30,264.7304992675781
2019-09-03,263.1825866699219
2019-09-04,266.1698303222656
2019-09-05,269.59161376953125
2019-09-06,269.7997131347656
2019-09-09,269.93548583984375
2019-09-10,269.8721008300781
2019-09-11,271.7911376953125
2019-09-12,272.7325744628906
2019-09-13,272.5516052246094
2019-09-16,271.709716796875
2019-09-17,272.3977355957031
2019-09-18,272.5606689453125
2019-09-19,272.5425720214844
2019-09-20,271.25482177734375
2019-09-23,271.19110107421875
2019-09-24,269.06304931640625
2019-09-25,270.6546325683594
2019-09-26,270.0907287597656
2019-09-27,268.6357727050781
2019-09-30,269.881591796875
2019-10-01,266.6714172363281
2019-10-02,261.96075439453125
2019-10-03,264.1069030761719
2019-10-04,267.6809387207031
2019-10-07,266.5259704589844
2019-10-08,262.3882141113281
2019-10-09,264.8799133300781
2019-10-10,266.6714172363281
2019-10-11,269.4360046386719
2019-10-14,269.13592529296875
2019-10-15,271.8004455566406
2019-10-16,271.3639221191406
2019-10-17,272.1642150878906
2019-10-18,270.972900390625
2019-10-21,272.80987548828125
2019-10-22,271.9187316894531
2019-10-23,272.7098388671875
2019-10-24,273.15545654296875
2019-10-25,274.27398681640625
2019-10-28,275.8199462890625
2019-10-29,275.7380676269531
2019-10-30,276.5838623046875
2019-10-31,275.8471984863281
2019-11-01,278.40264892578125
2019-11-04,279.52117919921875
2019-11-05,279.2120056152344
2019-11-06,279.2757263183594
2019-11-07,280.2578430175781
2019-11-08,280.94903564453125
2019-11-11,280.4124450683594
2019-11-12,281.0035095214844
2019-11-13,281.0945129394531
2019-11-14,281.503662109375
2019-11-15,283.5407409667969
2019-11-18,283.7499084472656
2019-11-19,283.66802978515625
2019-11-20,282.61309814453125
2019-11-21,282.158447265625
2019-11-22,282.7860107421875
2019-11-25,284.97760009765625
2019-11-26,285.6231994628906
2019-11-27,286.896484375
2019-11-29,285.83245849609375
2019-12-02,283.4042663574219
2019-12-03,281.503662109375
2019-12-04,283.2406921386719
2019-12-05,283.7499084472656
2019-12-06,286.3417053222656
2019-12-09,285.4414367675781
2019-12-10,285.12310791015625
2019-12-11,285.9324645996094
2019-12-12,288.3968505859375
2019-12-13,288.5697021484375
2019-12-16,290.5521240234375
2019-12-17,290.6158752441406
2019-12-18,290.6340637207031
2019-12-19,291.82537841796875
2019-12-20,293.1047668457031
2019-12-23,293.5526123046875
2019-12-24,293.5617980957031
2019-12-26,295.1244201660156
2019-12-27,295.05133056640625
2019-12-30,293.4245910644531
2019-12-31,294.13751220703125
2020-01-02,296.88824462890625
2020-01-03,294.6401062011719
2020-01-06,295.7641296386719
2020-01-07,294.93255615234375
2020-01-08,296.50439453125
2020-01-09,298.514892578125
2020-01-10,297.6558532714844
2020-01-13,299.7029113769531
2020-01-14,299.2460021972656
2020-01-15,299.9221496582031
2020-01-16,302.41717529296875
2020-01-17,303.3583679199219
2020-01-21,302.76434326171875
2020-01-22,302.8008728027344
2020-01-23,303.14813232421875
2020-01-24,300.4522399902344
2020-01-27,295.6361389160156
2020-01-28,298.7342529296875
2020-01-29,298.48748779296875
2020-01-30,299.4561767578125
2020-01-31,294.0186767578125
2020-02-03,296.20281982421875
2020-02-04,300.7173156738281
2020-02-05,304.18994140625
2020-02-06,305.2134704589844
2020-02-07,303.58685302734375
2020-02-10,305.853271484375
2020-02-11,306.3832702636719
2020-02-12,308.35723876953125
2020-02-13,308.0281982421875
2020-02-14,308.5216979980469
2020-02-18,307.72662353515625
2020-02-19,309.19793701171875
2020-02-20,307.927734375
2020-02-21,304.7566223144531
2020-02-24,294.6492004394531
2020-02-25,285.720703125
2020-02-26,284.6697998046875
2020-02-27,271.884765625
2020-02-28,270.7424621582031
2020-03-02,282.4673156738281
2020-03-03,274.379638671875
2020-03-04,285.9126281738281
2020-03-05,276.4083251953125
2020-03-06,271.839111328125
2020-03-09,250.60992431640625
2020-03-10,263.5777282714844
2020-03-11,250.7286376953125
2020-03-12,226.73968505859375
2020-03-13,246.1228790283203
2020-03-16,219.19113159179688
2020-03-17,231.02574157714844
2020-03-18,219.32823181152344
2020-03-19,219.7943115234375
2020-03-20,210.3224639892578
2020-03-23,204.9448699951172
2020-03-24,223.5135498046875
2020-03-25,226.85963439941406
2020-03-26,240.10589599609375
2020-03-27,232.9541473388672
2020-03-30,240.51954650878906
2020-03-31,236.93446350097656
2020-04-01,226.2712860107422
2020-04-02,231.49258422851562
2020-04-03,228.14654541015625
2020-04-06,243.4703369140625
2020-04-07,243.71852111816406
2020-04-08,251.89967346191406
2020-04-09,255.73301696777344
2020-04-13,253.3981475830078
2020-04-14,260.87152099609375
2020-04-15,255.32847595214844
2020-04-16,256.5603332519531
2020-04-17,263.491455078125
2020-04-20,258.8491516113281
2020-04-21,250.9896240234375
2020-04-22,256.5603332519531
2020-04-23,256.5419006347656
2020-04-24,260.1177673339844
2020-04-27,263.86822509765625
2020-04-28,262.6548767089844
2020-04-29,269.53076171875
2020-04-30,267.0211486816406
2020-05-01,259.95233154296875
2020-05-04,260.6693115234375
2020-05-05,263.0777587890625
2020-05-06,261.29437255859375
2020-05-07,264.4473876953125
2020-05-08,268.82293701171875
2020-05-11,268.8782043457031
2020-05-12,263.51898193359375
2020-05-13,258.8584899902344
2020-05-14,261.956298828125
2020-05-15,263.16046142578125
2020-05-18,271.17626953125
2020-05-19,268.39093017578125
2020-05-20,272.9504089355469
2020-05-21,271.06591796875
2020-05-22,271.5806579589844
2020-05-26,274.92669677734375
2020-05-27,279.0173034667969
2020-05-28,278.5025634765625
2020-05-29,279.7436218261719
2020-06-01,280.8742980957031
2020-06-02,283.1998291015625
2020-06-03,286.96881103515625
2020-06-04,286.2149353027344
2020-06-05,293.55059814453125
2020-06-08,297.09881591796875
2020-06-09,294.8834533691406
2020-06-10,293.2380676269531
2020-06-11,276.3330993652344
2020-06-12,279.6423645019531
2020-06-15,282.2530822753906
2020-06-16,287.6857604980469
2020-06-17,286.4907531738281
2020-06-18,286.6010437011719
2020-06-19,284.9632263183594
2020-06-22,286.7912902832031
2020-06-23,288.1116027832031
2020-06-24,280.76226806640625
2020-06-25,283.77215576171875
2020-06-26,277.0321350097656
2020-06-29,281.1038818359375
2020-06-30,284.7047119140625
2020-07-01,286.6990051269531
2020-07-02,288.2778015136719
2020-07-06,292.7279968261719
2020-07-07,289.7088928222656
2020-07-08,291.9247131347656
2020-07-09,290.26287841796875
2020-07-10,293.2265625
2020-07-13,290.68756103515625
2020-07-14,294.45452880859375
2020-07-15,297.1598205566406
2020-07-16,296.1811218261719
2020-07-17,297.0398254394531
2020-07-20,299.4403381347656
2020-07-21,300.077392578125
2020-07-22,301.7854309082031
2020-07-23,298.18463134765625
2020-07-24,296.2641906738281
2020-07-27,298.4246520996094
2020-07-28,296.53204345703125
2020-07-29,300.178955078125
2020-07-30,299.10797119140625
2020-07-31,301.4715270996094
2020-08-03,303.5674133300781
2020-08-04,304.739990234375
2020-08-05,306.6326904296875
2020-08-06,308.682373046875
2020-08-07,308.90399169921875
2020-08-10,309.8272705078125
2020-08-11,307.26983642578125
2020-08-12,311.5538635253906
2020-08-13,310.9906005859375
2020-08-14,310.9998474121094
2020-08-17,311.98773193359375
2020-08-18,312.66180419921875
2020-08-19,311.35992431640625
2020-08-20,312.32940673828125
2020-08-21,313.4373779296875
2020-08-24,316.6134948730469
2020-08-25,317.7214050292969
2020-08-26,320.9067687988281
2020-08-27,321.60845947265625
2020-08-28,323.6858215332031
2020-08-31,322.51324462890625
2020-09-01,325.5508728027344
2020-09-02,330.2596740722656
2020-09-03,318.8939514160156
2020-09-04,316.2903137207031
2020-09-08,307.6483154296875
2020-09-09,313.7236022949219
2020-09-10,308.2762451171875
2020-09-11,308.43316650390625
2020-09-14,312.4955749511719
2020-09-15,314.0744323730469
2020-09-16,312.82794189453125
2020-09-17,310.0765380859375
2020-09-18,306.5068359375
2020-09-21,303.095458984375
2020-09-22,306.182373046875
2020-09-23,299.0816345214844
2020-09-24,299.87884521484375
2020-09-25,304.7269592285156
2020-09-28,309.7882385253906
2020-09-29,308.1011657714844
2020-09-30,310.43719482421875
2020-10-01,312.4302062988281
2020-10-02,309.4638671875
2020-10-05,314.9516296386719
2020-10-06,310.47430419921875
2020-10-07,315.8785400390625
2020-10-08,318.67803955078125
2020-10-09,321.52392578125
2020-10-12,326.6963806152344
2020-10-13,324.56439208984375
2020-10-14,322.5250244140625
2020-10-15,322.1263732910156
2020-10-16,321.93170166015625
2020-10-19,317.0373229980469
2020-10-20,318.3072814941406
2020-10-21,317.7047424316406
2020-10-22,319.4474182128906
2020-10-23,320.5320739746094
2020-10-26,314.60870361328125
2020-10-27,313.5240478515625
2020-10-28,302.80816650390625
2020-10-29,305.8857116699219
2020-10-30,302.6968994140625
2020-11-02,306.0895690917969
2020-11-03,311.493896484375
2020-11-04,318.4555969238281
2020-11-05,324.6663818359375
2020-11-06,324.5921630859375
2020-11-09,328.6708984375
2020-11-10,328.18896484375
2020-11-11,330.6268615722656
2020-11-12,327.4195556640625
2020-11-13,331.9524230957031
2020-11-16,336.0960388183594
2020-11-17,334.28839111328125
2020-11-18,330.2653503417969
2020-11-19,331.65576171875
2020-11-20,329.3847351074219
2020-11-23,331.3591613769531
2020-11-24,336.6986083984375
2020-11-25,336.179443359375
2020-11-27,337.1156921386719
2020-11-30,335.6233215332031
2020-12-01,339.2940673828125
2020-12-02,340.0079040527344
2020-12-03,339.9152526855469
2020-12-04,342.844482421875
2020-12-07,342.1399230957031
2020-12-08,343.14117431640625
2020-12-09,340.06353759765625
2020-12-10,339.9523010253906
2020-12-11,339.55377197265625
2020-12-14,338.0334167480469
2020-12-15,342.60345458984375
2020-12-16,343.14117431640625
2020-12-17,345.0599670410156
2020-12-18,343.68218994140625
2020-12-21,342.453369140625
2020-12-22,341.876220703125
2020-12-23,342.1833801269531
2020-12-24,343.51470947265625
2020-12-28,346.46563720703125
2020-12-29,345.8047180175781
2020-12-30,346.298095703125
2020-12-31,348.05755615234375
2021-01-04,343.31915283203125
2021-01-05,345.68365478515625
2021-01-06,347.7503662109375
2021-01-07,352.9169921875
2021-01-08,354.9278564453125
2021-01-11,352.5353698730469
2021-01-12,352.6098937988281
2021-01-13,353.55938720703125
2021-01-14,352.3212585449219
2021-01-15,349.751953125
2021-01-19,352.4981384277344
2021-01-20,357.376220703125
2021-01-21,357.7020263671875
2021-01-22,356.4359436035156
2021-01-25,357.8417053222656
2021-01-26,357.28314208984375
2021-01-27,348.5509948730469
2021-01-28,351.548583984375
2021-01-29,344.5107421875
2021-02-01,350.2452697753906
2021-02-02,355.1978454589844
2021-02-03,355.4770812988281
2021-02-04,359.517333984375
2021-02-05,360.932373046875
2021-02-08,363.53900146484375
2021-02-09,363.2969055175781
2021-02-10,363.1387939453125
2021-02-11,363.7251281738281
2021-02-12,365.5219421386719
2021-02-16,365.2053527832031
2021-02-17,365.2891540527344
2021-02-18,363.7344665527344
2021-02-19,363.09210205078125
2021-02-22,360.2993469238281
2021-02-23,360.7369079589844
2021-02-24,364.7119445800781
2021-02-25,355.9239501953125
2021-02-26,354.0899963378906
2021-03-01,362.6733093261719
2021-03-02,359.84320068359375
2021-03-03,355.0768127441406
2021-03-04,350.6827697753906
2021-03-05,357.1341247558594
2021-03-08,355.3560791015625
2021-03-09,360.42974853515625
2021-03-10,362.6733093261719
2021-03-11,366.3504638671875
2021-03-12,366.8438720703125
2021-03-15,369.0315246582031
2021-03-16,368.56610107421875
2021-03-17,369.82281494140625
2021-03-18,364.44207763671875
2021-03-19,363.7677001953125
2021-03-22,366.67236328125
2021-03-23,363.7862854003906
2021-03-24,361.93707275390625
2021-03-25,363.9731140136719
2021-03-26,369.83856201171875
2021-03-29,369.6518249511719
2021-03-30,368.6711120605469
2021-03-31,370.16546630859375
2021-04-01,374.1629333496094
2021-04-05,379.5332946777344
2021-04-06,379.30914306640625
2021-04-07,379.7481689453125
2021-04-08,381.55059814453125
2021-04-09,384.32464599609375
2021-04-12,384.46478271484375
2021-04-13,385.6041564941406
2021-04-14,384.2872314453125
2021-04-15,388.4154968261719
2021-04-16,389.7137756347656
2021-04-19,387.79913330078125
2021-04-20,384.95977783203125
2021-04-21,388.6022644042969
2021-04-22,385.0531921386719
2021-04-23,389.22802734375
2021-04-26,390.0406799316406
2021-04-27,389.9565734863281
2021-04-28,389.8444519042969
2021-04-29,392.32879638671875
2021-04-30,389.75103759765625
2021-05-03,390.59173583984375
2021-05-04,388.1819763183594
2021-05-05,388.30340576171875
2021-05-06,391.4042053222656
2021-05-07,394.25286865234375
2021-05-10,390.3488464355469
2021-05-11,386.8650817871094
2021-05-12,378.64605712890625
2021-05-13,383.1944580078125
2021-05-14,389.07861328125
2021-05-17,388.088623046875
2021-05-18,384.74493408203125
2021-05-19,383.7362365722656
2021-05-20,387.86444091796875
2021-05-21,387.5469055175781
2021-05-24,391.49761962890625
2021-05-25,390.6289978027344
2021-05-26,391.4042053222656
2021-05-27,391.6097106933594
2021-05-28,392.3101806640625
2021-06-01,391.9646301269531
2021-06-02,392.5810546875
2021-06-03,391.1240234375
2021-06-04,394.70123291015625
2021-06-07,394.3182678222656
2021-06-08,394.40234375
2021-06-09,393.8138427734375
2021-06-10,395.6445007324219
2021-06-11,396.29827880859375
2021-06-14,397.1856689453125
2021-06-15,396.45709228515625
2021-06-16,394.24346923828125
2021-06-17,394.11279296875
2021-06-18,388.7960205078125
2021-06-21,394.3620910644531
2021-06-22,396.4703674316406
2021-06-23,395.9925537109375
2021-06-24,398.3350830078125
2021-06-25,399.75
2021-06-28,400.5558776855469
2021-06-29,400.7713928222656
2021-06-30,401.1086730957031
2021-07-01,403.32952880859375
2021-07-02,406.41229248046875
2021-07-06,405.67205810546875
2021-07-07,407.1058044433594
2021-07-08,403.7886047363281
2021-07-09,408.0990295410156
2021-07-12,409.560791015625
2021-07-13,408.1646423339844
2021-07-14,408.7737121582031
2021-07-15,407.37750244140625
2021-07-16,404.18218994140625
2021-07-19,398.2133483886719
2021-07-20,403.9197998046875
2021-07-21,407.19012451171875
2021-07-22,408.0428161621094
2021-07-23,412.2407531738281
2021-07-26,413.2527770996094
2021-07-27,411.36932373046875
2021-07-28,411.2006530761719
2021-07-29,412.90606689453125
2021-07-30,410.9007263183594
2021-08-02,410.0387268066406
2021-08-03,413.3746032714844
2021-08-04,411.34124755859375
2021-08-05,413.94622802734375
2021-08-06,414.630126953125
2021-08-09,414.2928466796875
2021-08-10,414.8081970214844
2021-08-11,415.83892822265625
2021-08-12,417.0852355957031
2021-08-13,417.84423828125
2021-08-16,418.82806396484375
2021-08-17,416.0826110839844
2021-08-18,411.52862548828125
2021-08-19,412.165771484375
2021-08-20,415.4454345703125
2021-08-23,419.0998840332031
2021-08-24,419.7651672363281
2021-08-25,420.64599609375
2021-08-26,418.162841796875
2021-08-27,421.9016418457031
2021-08-30,423.7569580078125
2021-08-31,423.129150390625
2021-09-01,423.35406494140625
2021-09-02,424.656494140625
2021-09-03,424.55340576171875
2021-09-07,423.0353698730469
2021-09-08,422.52008056640625
2021-09-09,420.71160888671875
2021-09-10,417.39447021484375
2021-09-13,418.462646484375
2021-09-14,416.2044372558594
2021-09-15,419.680908203125
2021-09-16,419.01556396484375
2021-09-17,414.9338684082031
2021-09-20,408.0151672363281
2021-09-21,407.62982177734375
2021-09-22,411.6061096191406
2021-09-23,416.607177734375
2021-09-24,417.29339599609375
2021-09-27,416.0995788574219
2021-09-28,407.71435546875
2021-09-29,408.400634765625
2021-09-30,403.40899658203125
2021-10-01,408.20318603515625
2021-10-04,402.93896484375
2021-10-05,407.1315002441406
2021-10-06,408.8236083984375
2021-10-07,412.3581848144531
2021-10-08,411.6061096191406
2021-10-11,408.6261901855469
2021-10-12,407.62042236328125
2021-10-13,409.08685302734375
2021-10-14,415.9679260253906
2021-10-15,419.1358642578125
2021-10-18,420.37677001953125
2021-10-19,423.619873046875
2021-10-20,425.2837219238281
2021-10-21,426.3929748535156
2021-10-22,425.9511413574219
2021-10-25,428.23541259765625
2021-10-26,428.6208801269531
2021-10-27,426.7220153808594
2021-10-28,430.83935546875
2021-10-29,431.7136535644531
2021-11-01,432.45623779296875
2021-11-02,434.2046813964844
2021-11-03,436.85565185546875
2021-11-04,438.91436767578125
2021-11-05,440.43719482421875
2021-11-08,440.8132019042969
2021-11-09,439.35614013671875
2021-11-10,435.8215637207031
2021-11-11,435.9625244140625
2021-11-12,439.252685546875
2021-11-15,439.40313720703125
2021-11-16,441.1423034667969
2021-11-17,440.0705871582031
2021-11-18,441.56524658203125
2021-11-19,440.77557373046875
2021-11-22,439.5347595214844
2021-11-23,440.1175842285156
2021-11-24,441.2926025390625
2021-11-26,431.4504089355469
2021-11-29,436.7427978515625
2021-11-30,428.244873046875
2021-12-01,423.48828125
2021-12-02,429.9745788574219
2021-12-03,426.2331848144531
2021-12-06,431.2812194824219
2021-12-07,440.2022399902344
2021-12-08,441.3678283691406
2021-12-09,438.3879089355469
2021-12-10,442.5146484375
2021-12-13,438.5946960449219
2021-12-14,435.5771789550781
2021-12-15,442.3830261230469
2021-12-16,438.48193359375
2021-12-17,433.81512451171875
2021-12-20,429.2022705078125
2021-12-21,436.82452392578125
2021-12-22,441.19219970703125
2021-12-23,443.9372863769531
2021-12-27,450.219970703125
2021-12-28,449.8520202636719
2021-12-29,450.42742919921875
2021-12-30,449.1822814941406
