Date,XLF
2023-06-05,31.087993621826172
2023-06-06,31.478612899780273
2023-06-07,31.60246467590332
2023-06-08,31.573888778686523
2023-06-09,31.583415985107422
2023-06-12,31.573888778686523
2023-06-13,31.764432907104492
2023-06-14,31.640575408935547
2023-06-15,32.059791564941406
2023-06-16,31.993101119995117
2023-06-20,31.75384521484375
2023-06-21,31.715560913085938
2023-06-22,31.466737747192383
2023-06-23,31.332754135131836
2023-06-26,31.265762329101562
2023-06-27,31.514583587646484
2023-06-28,31.43802261352539
2023-06-29,31.983524322509766
2023-06-30,32.26105499267578
2023-07-03,32.44289016723633
2023-07-05,32.37589645385742
2023-07-06,32.09836959838867
2023-07-07,32.14622116088867
2023-07-10,32.28976821899414
2023-07-11,32.672576904296875
2023-07-12,32.88312530517578
2023-07-13,32.99796676635742
2023-07-14,32.7778434753418
2023-07-17,33.09366226196289
2023-07-18,33.46689224243164
2023-07-19,33.610450744628906
2023-07-20,33.859283447265625
2023-07-21,33.74443054199219
2023-07-24,34.06981658935547
2023-07-25,33.849708557128906
2023-07-26,34.05067825317383
2023-07-27,33.620018005371094
2023-07-28,33.687015533447266
2023-07-31,33.811431884765625
2023-08-01,33.811431884765625
2023-08-02,33.52431869506836
2023-08-03,33.5434684753418
2023-08-04,33.40947723388672
2023-08-07,33.878421783447266
2023-08-08,33.572181701660156
2023-08-09,33.32333755493164
2023-08-10,33.3520622253418
2023-08-11,33.419044494628906
2023-08-14,33.3520622253418
2023-08-15,32.73956298828125
2023-08-16,32.691707611083984
2023-08-17,32.529022216796875
2023-08-18,32.51945114135742
2023-08-21,32.481170654296875
2023-08-22,32.1749267578125
2023-08-23,32.49074172973633
2023-08-24,32.37589645385742
2023-08-25,32.529022216796875
2023-08-28,32.71085739135742
2023-08-29,33.00753402709961
2023-08-30,33.02667236328125
2023-08-31,32.90226364135742
2023-09-01,33.19893264770508
2023-09-05,32.863975524902344
2023-09-06,32.84484100341797
2023-09-07,32.75870895385742
2023-09-08,32.82569885253906
2023-09-11,32.97882080078125
2023-09-12,33.19893264770508
2023-09-13,33.19893264770508
2023-09-14,33.50517654418945
2023-09-15,33.332916259765625
2023-09-18,33.42423629760742
2023-09-19,33.385780334472656
2023-09-20,33.155086517333984
2023-09-21,32.607139587402344
2023-09-22,32.35720443725586
2023-09-25,32.43410873413086
2023-09-26,32.00152587890625
2023-09-27,31.953460693359375
2023-09-28,32.184173583984375
2023-09-29,31.88616180419922
2023-10-02,31.61701202392578
2023-10-03,31.11713409423828
2023-10-04,31.34783935546875
2023-10-05,31.492033004760742
2023-10-06,31.761205673217773
2023-10-09,31.78042221069336
2023-10-10,32.011131286621094
2023-10-11,32.059200286865234
2023-10-12,31.857330322265625
2023-10-13,31.92462158203125
2023-10-16,32.26107406616211
2023-10-17,32.414886474609375
2023-10-18,31.857330322265625
2023-10-19,31.434356689453125
2023-10-20,30.95371437072754
2023-10-23,30.76145362854004
2023-10-24,30.97294044494629
2023-10-25,30.857582092285156
2023-10-26,30.79029083251953
2023-10-27,30.232744216918945
2023-10-30,30.771066665649414
2023-10-31,31.10752296447754
2023-11-01,31.30939483642578
2023-11-02,32.049591064453125
2023-11-03,32.47255325317383
2023-11-06,32.37643051147461
2023-11-07,32.328365325927734
2023-11-08,32.366817474365234
2023-11-09,32.23223114013672
2023-11-10,32.59752655029297
2023-11-13,32.549461364746094
2023-11-14,33.164695739746094
2023-11-15,33.34733200073242
2023-11-16,33.4819221496582
2023-11-17,33.65495300292969
2023-11-20,33.78954315185547
2023-11-21,33.77030563354492
2023-11-22,33.90488815307617
2023-11-24,34.0106315612793
2023-11-27,33.8952751159668
2023-11-28,33.88566207885742
2023-11-29,34.125980377197266
2023-11-30,34.51050567626953
2023-12-01,34.770050048828125
2023-12-04,34.731605529785156
2023-12-05,34.55857467651367
2023-12-06,34.385536193847656
2023-12-07,34.548954010009766
2023-12-08,34.731605529785156
2023-12-11,34.943084716796875
2023-12-12,35.193031311035156
2023-12-13,35.76018524169922
2023-12-14,36.11587142944336
2023-12-15,35.904380798339844
2023-12-18,36.024173736572266
2023-12-19,36.29467010498047
2023-12-20,35.64741516113281
2023-12-21,35.99519348144531
2023-12-22,36.07247543334961
2023-12-26,36.217384338378906
2023-12-27,36.33330535888672
2023-12-28,36.43958282470703
2023-12-29,36.32365798950195
2024-01-02,36.47822570800781
2024-01-03,36.169090270996094
2024-01-04,36.313995361328125
2024-01-05,36.468563079833984
2024-01-08,36.700408935546875
2024-01-09,36.468563079833984
2024-01-10,36.526527404785156
2024-01-11,36.391273498535156
2024-01-12,36.32365798950195
2024-01-16,36.07247543334961
2024-01-17,36.00485610961914
2024-01-18,36.06281661987305
2024-01-19,36.64244842529297
2024-01-22,36.81633758544922
2024-01-23,36.874298095703125
2024-01-24,37.01921081542969
2024-01-25,37.202762603759766
2024-01-26,37.3380126953125
2024-01-29,37.43461227416992
2024-01-30,37.90797805786133
2024-01-31,37.44426727294922
2024-02-01,37.50223922729492
2024-02-02,37.65680694580078
2024-02-05,37.43461227416992
2024-02-06,37.511898040771484
2024-02-07,37.79205322265625
2024-02-08,37.64714431762695
2024-02-09,37.75341033935547
2024-02-12,37.927303314208984
2024-02-13,37.41529083251953
2024-02-14,37.772727966308594
2024-02-15,38.41999053955078
2024-02-16,38.28474807739258
2024-02-20,38.17848205566406
2024-02-21,38.294395446777344
2024-02-22,38.73878860473633
2024-02-23,38.93199920654297
2024-02-26,38.73878860473633
2024-02-27,38.84505081176758
2024-02-28,38.98996353149414
2024-02-29,38.97064208984375
2024-03-01,38.92233657836914
2024-03-04,39.018943786621094
2024-03-05,39.02860641479492
2024-03-06,39.23147964477539
2024-03-07,39.17350769042969
2024-03-08,39.24113464355469
2024-03-11,39.30875778198242
2024-03-12,39.47299575805664
2024-03-13,39.7628059387207
2024-03-14,39.444007873535156
2024-03-15,39.40536117553711
2024-03-18,39.63130187988281
2024-03-19,39.82524108886719
2024-03-20,40.30038833618164
2024-03-21,40.63009262084961
2024-03-22,40.16462707519531
2024-03-25,40.009483337402344
2024-03-26,40.145240783691406
2024-03-27,40.620391845703125
2024-03-28,40.843414306640625
2024-04-01,40.620391845703125
2024-04-02,40.40705871582031
2024-04-03,40.387664794921875
2024-04-04,39.931907653808594
2024-04-05,40.31008529663086
2024-04-08,40.4846305847168
2024-04-09,40.25190353393555
2024-04-10,39.65069580078125
2024-04-11,39.36948776245117
2024-04-12,38.845855712890625
2024-04-15,38.651912689208984
2024-04-16,38.39009094238281
2024-04-17,38.487064361572266
2024-04-18,38.622825622558594
2024-04-19,39.156158447265625
2024-04-22,39.63130187988281
2024-04-23,39.8834228515625
2024-04-24,39.87372589111328
2024-04-25,39.640995025634766
2024-04-26,39.582820892333984
2024-04-29,39.52463150024414
2024-04-30,39.13676452636719
2024-05-01,39.13676452636719
2024-05-02,39.23373031616211
2024-05-03,39.32100296020508
2024-05-06,39.82524108886719
2024-05-07,39.960994720458984
2024-05-08,40.10645294189453
2024-05-09,40.40705871582031
2024-05-10,40.56221389770508
2024-05-13,40.39735794067383
2024-05-14,40.60099411010742
2024-05-15,40.9015998840332
2024-05-16,40.9015998840332
2024-05-17,41.20220184326172
2024-05-20,40.6397819519043
2024-05-21,40.9015998840332
2024-05-22,40.66887283325195
2024-05-23,40.10645294189453
2024-05-24,40.348876953125
2024-05-28,39.90281677246094
2024-05-29,39.582820892333984
2024-05-30,39.796146392822266
2024-05-31,40.37796401977539
2024-06-03,40.12584686279297
2024-06-04,39.94160842895508
2024-06-05,40.0579719543457
2024-06-06,40.038570404052734
2024-06-07,40.22281265258789
2024-06-10,40.067665100097656
2024-06-11,39.611907958984375
2024-06-12,39.573123931884766
2024-06-13,39.54403305053711
2024-06-14,39.417972564697266
2024-06-17,39.76706314086914
2024-06-18,40.01918029785156
2024-06-20,40.232513427734375
2024-06-21,40.077362060546875
2024-06-24,40.489166259765625
2024-06-25,40.18737030029297
2024-06-26,39.93425750732422
2024-06-27,39.88557434082031
2024-06-28,40.02186584472656
2024-07-01,40.10948944091797
2024-07-02,40.576786041259766
2024-07-03,40.450225830078125
2024-07-05,40.440486907958984
2024-07-08,40.33340072631836
2024-07-09,40.64493179321289
2024-07-10,40.80069351196289
2024-07-11,41.12196350097656
2024-07-12,41.25825500488281
2024-07-15,41.861839294433594
2024-07-16,42.33887481689453
2024-07-17,42.66013717651367
2024-07-18,42.1441650390625
2024-07-19,41.715816497802734
2024-07-22,41.949466705322266
2024-07-23,42.027339935302734
2024-07-24,41.452964782714844
2024-07-25,41.60873031616211
2024-07-26,42.26099395751953
2024-07-29,42.20257568359375
2024-07-30,42.68934631347656
2024-07-31,42.58226013183594
2024-08-01,41.97867202758789
2024-08-02,40.94673156738281
2024-08-05,39.7590217590332
2024-08-06,40.401546478271484
2024-08-07,40.450225830078125
2024-08-08,41.10249710083008
2024-08-09,41.27772521972656
2024-08-12,41.06354904174805
2024-08-13,41.40428161621094
2024-08-14,41.9105224609375
2024-08-15,42.29993438720703
2024-08-16,42.61146926879883
2024-08-19,42.84511184692383
2024-08-20,42.70882034301758
2024-08-21,42.64067077636719
2024-08-22,42.88404846191406
2024-08-23,43.25399398803711
2024-08-26,43.390289306640625
2024-08-27,43.61420440673828
2024-08-28,43.72129440307617
2024-08-29,44.11070251464844
2024-08-30,44.529319763183594
2024-09-03,44.198326110839844
2024-09-04,44.24699783325195
2024-09-05,43.760231018066406
2024-09-06,43.11769485473633
2024-09-09,43.760231018066406
2024-09-10,43.312408447265625
2024-09-11,43.10795974731445
2024-09-12,43.205318450927734
2024-09-13,43.331871032714844
2024-09-16,43.89652633666992
2024-09-17,44.13017654418945
2024-09-18,43.993873596191406
2024-09-19,44.48064422607422
2024-09-20,44.451438903808594
2024-09-23,44.3976936340332
2024-09-24,44.02641677856445
2024-09-25,43.762611389160156
2024-09-26,43.987335205078125
2024-09-27,44.114349365234375
2024-09-30,44.28045654296875
2024-10-01,44.04595947265625
2024-10-02,44.09480667114258
2024-10-03,43.860313415527344
2024-10-04,44.602882385253906
2024-10-07,44.055728912353516
2024-10-08,44.30976104736328
2024-10-09,44.720130920410156
2024-10-10,44.58333969116211
2024-10-11,45.443153381347656
2024-10-14,45.72650146484375
2024-10-15,45.82421112060547
2024-10-16,46.390907287597656
2024-10-17,46.517921447753906
2024-10-18,46.52769470214844
2024-10-21,46.15640640258789
2024-10-22,46.06847381591797
2024-10-23,46.02939224243164
2024-10-24,46.06847381591797
2024-10-25,45.56040573120117
2024-10-28,46.127098083496094
2024-10-29,45.843746185302734
2024-10-30,46.04893493652344
2024-10-31,45.41383743286133
2024-11-01,45.57017135620117
2024-11-04,45.21842956542969
2024-11-05,45.63856506347656
2024-11-06,48.413429260253906
2024-11-07,47.631771087646484
2024-11-08,48.06167984008789
2024-11-11,48.74562454223633
2024-11-12,48.59906768798828
2024-11-13,48.62837600708008
2024-11-14,48.50136184692383
2024-11-15,48.7260856628418
2024-11-18,48.87264633178711
2024-11-19,48.55021286010742
2024-11-20,48.40365219116211
2024-11-21,49.01919937133789
2024-11-22,49.56635665893555
2024-11-25,49.8887939453125
2024-11-26,49.98649597167969
2024-11-27,50.08419418334961
2024-11-29,50.1623649597168
2024-12-02,49.66407012939453
2024-12-03,49.292781829833984
2024-12-04,49.10713577270508
2024-12-05,49.25369644165039
2024-12-06,49.24393081665039
2024-12-09,48.56975555419922
2024-12-10,48.55998229980469
2024-12-11,48.657684326171875
2024-12-12,48.4427375793457
2024-12-13,48.40365219116211
2024-12-16,48.31571960449219
2024-12-17,47.97374725341797
2024-12-18,46.5374641418457
2024-12-19,46.70356750488281
2024-12-20,47.397281646728516
2024-12-23,47.51110076904297
2024-12-24,48.07040023803711
2024-12-26,48.188148498535156
2024-12-27,47.83490753173828
2024-12-30,47.37372589111328
2024-12-31,47.422794342041016
2025-01-02,47.30503845214844
2025-01-03,47.67790985107422
2025-01-06,47.53072738647461
2025-01-07,47.422794342041016
2025-01-08,47.57978820800781
2025-01-10,46.4317512512207
2025-01-13,46.76536178588867
2025-01-14,47.34429168701172
2025-01-15,48.55120086669922
2025-01-16,48.87500762939453
2025-01-17,49.28712844848633
2025-01-21,49.699241638183594
2025-01-22,49.4637451171875
2025-01-23,49.74830627441406
2025-01-24,49.895484924316406
2025-01-27,50.444976806640625
2025-01-28,50.356666564941406
2025-01-29,50.317413330078125
2025-01-30,50.798213958740234
2025-01-31,50.503849029541016
2025-02-03,50.29779052734375
2025-02-04,50.1800422668457
2025-02-05,50.709903717041016
2025-02-06,51.1318359375
2025-02-07,50.8472785949707
2025-02-10,50.444976806640625
2025-02-11,50.57253646850586
2025-02-12,50.395912170410156
2025-02-13,50.72953414916992
2025-02-14,50.82765579223633
2025-02-18,51.190704345703125
2025-02-19,51.21033477783203
2025-02-20,50.425350189208984
2025-02-21,49.79736328125
2025-02-24,50.01322937011719
2025-02-25,50.003421783447266
2025-02-26,49.895484924316406
2025-02-27,50.17023468017578
2025-02-28,51.200523376464844
2025-03-03,50.7687873840332
2025-03-04,48.98294448852539
2025-03-05,49.26749801635742
2025-03-06,48.45308303833008
2025-03-07,48.19796371459961
2025-03-10,47.11861038208008
2025-03-11,46.716304779052734
2025-03-12,46.78499221801758
2025-03-13,46.52987289428711
2025-03-14,47.60922622680664
2025-03-17,48.16852569580078
2025-03-18,48.10964584350586
2025-03-19,48.6395149230957
2025-03-20,48.70820236206055
2025-03-21,48.53157424926758
2025-03-24,49.387367248535156
2025-03-25,49.663108825683594
2025-03-26,49.51538848876953
2025-03-27,49.416908264160156
2025-03-28,48.46165466308594
2025-03-31,49.05253219604492
