Date,VWO
2022-01-03,43.49272537231445
2022-01-04,43.318084716796875
2022-01-05,42.67193603515625
2022-01-06,42.91642761230469
2022-01-07,43.13471603393555
2022-01-10,43.2220344543457
2022-01-11,44.06028366088867
2022-01-12,44.732627868652344
2022-01-13,44.173797607421875
2022-01-14,44.2611083984375
2022-01-18,43.60623550415039
2022-01-19,43.78086471557617
2022-01-20,44.051544189453125
2022-01-21,43.36174774169922
2022-01-24,42.78544616699219
2022-01-25,42.77672576904297
2022-01-26,42.33140563964844
2022-01-27,41.955936431884766
2022-01-28,42.025787353515625
2022-01-31,43.37046813964844
2022-02-01,43.62369155883789
2022-02-02,43.54510498046875
2022-02-03,43.178382873535156
2022-02-04,43.20457077026367
2022-02-07,43.20457077026367
2022-02-08,43.59750747680664
2022-02-09,44.243648529052734
2022-02-10,43.9991569519043
2022-02-11,43.318084716796875
2022-02-14,42.99501037597656
2022-02-15,43.97296905517578
2022-02-16,44.30477523803711
2022-02-17,43.728477478027344
2022-02-18,43.387935638427734
2022-02-22,42.715599060058594
2022-02-23,42.322662353515625
2022-02-24,41.46696472167969
2022-02-25,42.2353515625
2022-02-28,41.75510787963867
2022-03-01,41.18754196166992
2022-03-02,41.318519592285156
2022-03-03,40.74222946166992
2022-03-04,39.97382736206055
2022-03-07,38.559295654296875
2022-03-08,38.725196838378906
2022-03-09,39.70315170288086
2022-03-10,39.091922760009766
2022-03-11,38.29734802246094
2022-03-14,37.38051223754883
2022-03-15,37.36305618286133
2022-03-16,40.27070999145508
2022-03-17,39.97382736206055
2022-03-18,40.60251998901367
2022-03-21,40.089359283447266
2022-03-22,40.71110916137695
2022-03-23,40.43088150024414
2022-03-24,40.676082611083984
2022-03-25,40.36082458496094
2022-03-28,40.492183685302734
2022-03-29,41.11391830444336
2022-03-30,41.06138229370117
2022-03-31,40.395851135253906
2022-04-01,41.16646194458008
2022-04-04,41.88454055786133
2022-04-05,41.148956298828125
2022-04-06,40.69359588623047
2022-04-07,40.395851135253906
2022-04-08,40.474674224853516
2022-04-11,39.966766357421875
2022-04-12,39.80912780761719
2022-04-13,40.23822784423828
2022-04-14,39.80038070678711
2022-04-18,39.63399887084961
2022-04-19,39.432586669921875
2022-04-20,39.17863845825195
2022-04-21,38.46933364868164
2022-04-22,38.16282653808594
2022-04-25,37.76876449584961
2022-04-26,37.00691223144531
2022-04-27,37.52357482910156
2022-04-28,38.01396179199219
2022-04-29,38.04023361206055
2022-05-02,37.96141815185547
2022-05-03,38.25039291381836
2022-05-04,38.626949310302734
2022-05-05,37.225833892822266
2022-05-06,36.717926025390625
2022-05-09,35.728389739990234
2022-05-10,35.87726974487305
2022-05-11,35.62331008911133
2022-05-12,35.44816970825195
2022-05-13,36.32386779785156
2022-05-16,36.24505615234375
2022-05-17,37.07696533203125
2022-05-18,36.27132034301758
2022-05-19,36.79673767089844
2022-05-20,36.936851501464844
2022-05-23,37.19956970214844
2022-05-24,36.53404235839844
2022-05-25,36.735443115234375
2022-05-26,37.28713607788086
2022-05-27,37.68995666503906
2022-05-31,38.21537399291992
2022-06-01,37.96141815185547
2022-06-02,38.64446258544922
2022-06-03,38.04023361206055
2022-06-06,38.25039291381836
2022-06-07,38.44305419921875
2022-06-08,38.583160400390625
2022-06-09,37.75125503540039
2022-06-10,37.45351028442383
2022-06-13,36.23630142211914
2022-06-14,36.76171112060547
2022-06-15,37.30465316772461
2022-06-16,36.13997268676758
2022-06-17,36.2975959777832
2022-06-21,36.87632369995117
2022-06-22,36.267601013183594
2022-06-23,36.44404220581055
2022-06-24,37.22038269042969
2022-06-27,37.246856689453125
2022-06-28,36.99983215332031
2022-06-29,36.902801513671875
2022-06-30,36.743995666503906
2022-07-01,36.523441314697266
2022-07-05,36.23230743408203
2022-07-06,35.98529052734375
2022-07-07,36.735172271728516
2022-07-08,36.64695739746094
2022-07-11,35.73827362060547
2022-07-12,35.605953216552734
2022-07-13,35.500083923339844
2022-07-14,35.261878967285156
2022-07-15,35.38539505004883
2022-07-18,35.553009033203125
2022-07-19,36.055877685546875
2022-07-20,35.90589141845703
2022-07-21,36.34700393676758
2022-07-22,35.97647476196289
2022-07-25,36.144100189208984
2022-07-26,35.80003356933594
2022-07-27,36.50579833984375
2022-07-28,36.6204948425293
2022-07-29,36.45286178588867
2022-08-01,36.23230743408203
2022-08-02,36.02058029174805
2022-08-03,36.21466827392578
2022-08-04,36.51462173461914
2022-08-05,36.50579833984375
2022-08-08,36.58519744873047
2022-08-09,36.50579833984375
2022-08-10,36.96454620361328
2022-08-11,37.1409797668457
2022-08-12,37.5291633605957
2022-08-15,37.38800811767578
2022-08-16,37.4056510925293
2022-08-17,37.31742858886719
2022-08-18,37.0792350769043
2022-08-19,36.66459655761719
2022-08-22,36.40876007080078
2022-08-23,36.63813018798828
2022-08-24,36.66459655761719
2022-08-25,37.34389877319336
2022-08-26,36.84986114501953
2022-08-29,36.67341613769531
2022-08-30,36.23230743408203
