Date,EEM
2019-07-23,36.79670333862305
2019-07-24,36.85672378540039
2019-07-25,36.53093338012695
2019-07-26,36.60809326171875
2019-07-29,36.53950500488281
2019-07-30,36.256595611572266
2019-07-31,35.810768127441406
2019-08-01,35.10776138305664
2019-08-02,34.764835357666016
2019-08-05,33.47883224487305
2019-08-06,33.95893096923828
2019-08-07,34.11325454711914
2019-08-08,34.533348083496094
2019-08-09,34.181846618652344
2019-08-12,33.77032470703125
2019-08-13,34.19898986816406
2019-08-14,33.21306228637695
2019-08-15,33.43596649169922
2019-08-16,33.89892578125
2019-08-19,34.036094665527344
2019-08-20,34.10468673706055
2019-08-21,34.43046951293945
2019-08-22,33.98466110229492
2019-08-23,33.47883224487305
2019-08-26,33.65887451171875
2019-08-27,33.7188835144043
2019-08-28,33.81319046020508
2019-08-29,34.1904182434082
2019-08-30,34.45619201660156
2019-09-03,34.24185562133789
2019-09-04,34.8162727355957
2019-09-05,35.21063995361328
2019-09-06,35.364959716796875
2019-09-09,35.476417541503906
2019-09-10,35.502140045166016
2019-09-11,35.750762939453125
2019-09-12,36.007965087890625
2019-09-13,36.21372604370117
2019-09-16,35.930809020996094
2019-09-17,35.930809020996094
2019-09-18,35.78505325317383
2019-09-19,35.63930892944336
2019-09-20,35.67359924316406
2019-09-23,35.7078971862793
2019-09-24,35.33066940307617
2019-09-25,35.304954528808594
2019-09-26,35.29637908935547
2019-09-27,34.841983795166016
2019-09-30,35.03917694091797
2019-10-01,34.790550231933594
2019-10-02,34.524784088134766
2019-10-03,34.9705924987793
2019-10-04,35.12491226196289
2019-10-07,34.83342742919922
2019-10-08,34.58478927612305
2019-10-09,34.850563049316406
2019-10-10,35.21063995361328
2019-10-11,35.7764778137207
2019-10-14,35.62216567993164
2019-10-15,35.93937301635742
2019-10-16,36.042259216308594
2019-10-17,36.1794319152832
2019-10-18,35.990814208984375
2019-10-21,36.31660461425781
2019-10-22,36.34231948852539
2019-10-23,36.35089874267578
2019-10-24,36.35089874267578
2019-10-25,36.60809326171875
2019-10-28,36.82242965698242
2019-10-29,36.633819580078125
2019-10-30,36.79670333862305
2019-10-31,36.50521469116211
2019-11-01,37.053916931152344
2019-11-04,37.42256164550781
2019-11-05,37.636898040771484
2019-11-06,37.516868591308594
2019-11-07,37.79121780395508
2019-11-08,37.44828414916992
2019-11-11,37.18251037597656
2019-11-12,36.94245910644531
2019-11-13,36.65953826904297
2019-11-14,36.68525314331055
2019-11-15,36.97675323486328
2019-11-18,36.91672897338867
2019-11-19,36.993892669677734
2019-11-20,36.83100509643555
2019-11-21,36.753841400146484
2019-11-22,36.753841400146484
2019-11-25,37.12249755859375
2019-11-26,37.011043548583984
2019-11-27,37.053916931152344
2019-11-29,36.47092819213867
2019-12-02,36.46235275268555
2019-12-03,36.273738861083984
2019-12-04,36.5480842590332
2019-12-05,36.710975646972656
2019-12-06,36.92531204223633
2019-12-09,36.779563903808594
2019-12-10,36.90816116333008
2019-12-11,37.44828414916992
2019-12-12,38.09984588623047
2019-12-13,38.082706451416016
2019-12-16,38.40582275390625
2019-12-17,38.75607681274414
2019-12-18,38.96623611450195
2019-12-19,38.98374557495117
2019-12-20,39.06255340576172
2019-12-23,39.11508560180664
2019-12-24,39.027523040771484
2019-12-26,39.3077392578125
2019-12-27,39.465354919433594
2019-12-30,39.20265579223633
2019-12-31,39.29022979736328
2020-01-02,40.087059020996094
2020-01-03,39.3427619934082
2020-01-06,39.24644470214844
2020-01-07,39.220176696777344
2020-01-08,39.447837829589844
2020-01-09,39.71053695678711
2020-01-10,39.920684814453125
2020-01-13,40.54240036010742
2020-01-14,40.31473159790039
2020-01-15,39.999488830566406
2020-01-16,40.253440856933594
2020-01-17,40.481109619140625
2020-01-21,39.456600189208984
2020-01-22,39.78059768676758
2020-01-23,39.3690299987793
2020-01-24,39.05379867553711
2020-01-27,37.70530700683594
2020-01-28,38.020530700683594
2020-01-29,38.204429626464844
2020-01-30,37.63525390625
2020-01-31,36.87344741821289
2020-02-03,37.284996032714844
2020-02-04,38.248207092285156
2020-02-05,38.46711349487305
2020-02-06,38.50214767456055
2020-02-07,37.967994689941406
2020-02-10,38.17815017700195
2020-02-11,38.677268981933594
2020-02-12,39.20265579223633
2020-02-13,38.686031341552734
2020-02-14,38.703548431396484
2020-02-18,38.44960021972656
2020-02-19,38.72980880737305
2020-02-20,38.12561798095703
2020-02-21,37.90670394897461
2020-02-24,36.488155364990234
2020-02-25,36.199195861816406
2020-02-26,36.488155364990234
2020-02-27,35.61250686645508
2020-02-28,35.48115921020508
2020-03-02,36.25173568725586
2020-03-03,36.00654983520508
2020-03-04,36.645774841308594
2020-03-05,35.875205993652344
2020-03-06,35.13966369628906
2020-03-09,32.740394592285156
2020-03-10,34.40412521362305
2020-03-11,32.80168533325195
2020-03-12,29.518016815185547
2020-03-13,31.64583396911621
2020-03-16,27.69667625427246
2020-03-17,29.605581283569336
2020-03-18,27.048696517944336
2020-03-19,27.258852005004883
2020-03-20,27.460250854492188
2020-03-23,26.803516387939453
2020-03-24,28.817501068115234
2020-03-25,29.833251953125
2020-03-26,30.96283721923828
2020-03-27,29.202783584594727
2020-03-30,29.68439483642578
2020-03-31,29.885793685913086
2020-04-01,28.607343673706055
2020-04-02,29.570560455322266
2020-04-03,29.01013946533203
2020-04-06,30.59505844116211
2020-04-07,30.752670288085938
2020-04-08,31.06791114807129
2020-04-09,30.95407485961914
2020-04-13,30.99785614013672
2020-04-14,31.707136154174805
2020-04-15,30.892778396606445
2020-04-16,31.05915641784668
2020-04-17,31.750913619995117
2020-04-20,31.348125457763672
2020-04-21,30.48122787475586
2020-04-22,31.31308937072754
2020-04-23,31.19925880432129
2020-04-24,31.155473709106445
2020-04-27,31.785940170288086
2020-04-28,31.84723472595215
2020-04-29,32.775421142578125
2020-04-30,32.08366012573242
2020-05-01,30.92780303955078
2020-05-04,31.260557174682617
2020-05-05,31.43568992614746
2020-05-06,31.33936309814453
2020-05-07,31.593303680419922
2020-05-08,32.2587890625
2020-05-11,32.04862594604492
2020-05-12,31.92603874206543
2020-05-13,31.86475372314453
2020-05-14,31.987337112426758
2020-05-15,31.549514770507812
2020-05-18,32.78417205810547
2020-05-19,32.521480560302734
2020-05-20,32.95054626464844
2020-05-21,32.57402038574219
2020-05-22,31.899765014648438
2020-05-26,32.60029220581055
2020-05-27,32.70536422729492
2020-05-28,32.47769546508789
2020-05-29,33.038108825683594
2020-06-01,33.7999267578125
2020-06-02,34.60551834106445
2020-06-03,35.41111373901367
2020-06-04,34.91199493408203
2020-06-05,35.8314208984375
2020-06-08,36.05033493041992
2020-06-09,35.80514907836914
2020-06-10,36.067848205566406
2020-06-11,34.18520736694336
2020-06-12,34.91199493408203
2020-06-15,34.59492492675781
2020-06-16,34.81511688232422
2020-06-17,35.1497917175293
2020-06-18,35.16740798950195
2020-06-19,35.158599853515625
2020-06-22,35.590152740478516
2020-06-23,35.93363952636719
2020-06-24,35.45804977416992
2020-06-25,35.60777282714844
2020-06-26,35.176212310791016
2020-06-29,35.334739685058594
2020-06-30,35.22025680541992
2020-07-01,35.6165771484375
2020-07-02,36.42684555053711
2020-07-06,37.99453353881836
2020-07-07,37.360416412353516
2020-07-08,38.329219818115234
2020-07-09,38.329219818115234
2020-07-10,38.08261489868164
2020-07-13,37.82720184326172
2020-07-14,37.88004684448242
2020-07-15,37.99453353881836
2020-07-16,37.45729446411133
2020-07-17,37.668663024902344
2020-07-20,38.1530647277832
2020-07-21,38.50536346435547
2020-07-22,38.33802032470703
2020-07-23,38.02976608276367
2020-07-24,37.99453353881836
2020-07-27,38.584625244140625
2020-07-28,38.2675666809082
2020-07-29,38.88407516479492
2020-07-30,38.390865325927734
2020-07-31,38.126644134521484
2020-08-03,38.390865325927734
2020-08-04,38.90168380737305
2020-08-05,39.324432373046875
2020-08-06,39.44774627685547
2020-08-07,38.6374626159668
2020-08-10,38.734352111816406
2020-08-11,38.628665924072266
2020-08-12,39.14829635620117
2020-08-13,39.03379821777344
2020-08-14,38.96334457397461
2020-08-17,39.456546783447266
2020-08-18,39.412506103515625
2020-08-19,38.92810821533203
2020-08-20,38.80480194091797
2020-08-21,38.998565673828125
2020-08-24,39.43012237548828
2020-08-25,39.826446533203125
2020-08-26,39.9321403503418
2020-08-27,39.59746170043945
2020-08-28,40.117088317871094
2020-08-31,39.22755813598633
2020-09-01,39.896907806396484
2020-09-02,39.791221618652344
2020-09-03,39.03379821777344
2020-09-04,39.05140686035156
2020-09-08,38.37324905395508
2020-09-09,38.94572830200195
2020-09-10,38.320404052734375
2020-09-11,38.6903076171875
2020-09-14,39.31562805175781
2020-09-15,39.72956848144531
2020-09-16,39.676727294921875
2020-09-17,39.5181999206543
2020-09-18,39.20994186401367
2020-09-21,38.84884262084961
2020-09-22,38.558204650878906
2020-09-23,37.95930862426758
2020-09-24,37.78315734863281
2020-09-25,37.81840133666992
2020-09-28,38.24113464355469
2020-09-29,38.21472930908203
2020-09-30,38.83123016357422
2020-10-01,39.19232940673828
2020-10-02,38.7431640625
2020-10-05,39.26279067993164
2020-10-06,39.33324432373047
2020-10-07,39.76480484008789
2020-10-08,40.09066390991211
2020-10-09,40.36370086669922
2020-10-12,40.71598815917969
2020-10-13,40.54864501953125
2020-10-14,40.27561950683594
2020-10-15,39.984981536865234
2020-10-16,40.12590408325195
2020-10-19,40.01140594482422
2020-10-20,40.45176315307617
2020-10-21,40.56626510620117
2020-10-22,40.55744552612305
2020-10-23,40.79524612426758
2020-10-26,40.26681137084961
2020-10-27,40.44295120239258
2020-10-28,39.43012237548828
2020-10-29,39.826446533203125
2020-10-30,39.37727737426758
2020-11-02,39.879295349121094
2020-11-03,40.0554313659668
2020-11-04,41.314876556396484
2020-11-05,42.01945495605469
2020-11-06,42.21321487426758
2020-11-09,42.50385665893555
2020-11-10,42.01945495605469
2020-11-11,42.29248809814453
2020-11-12,41.97542190551758
2020-11-13,42.56551742553711
2020-11-16,43.09394836425781
2020-11-17,43.04990768432617
2020-11-18,42.90018844604492
2020-11-19,42.97064971923828
2020-11-20,43.208438873291016
2020-11-23,43.322933197021484
2020-11-24,43.904212951660156
2020-11-25,43.65761184692383
2020-11-27,44.07155227661133
2020-11-30,42.91780090332031
2020-12-01,43.7632942199707
2020-12-02,43.824954986572266
2020-12-03,44.326961517333984
2020-12-04,44.784934997558594
2020-12-07,44.784934997558594
2020-12-08,44.802555084228516
2020-12-09,44.4150276184082
2020-12-10,44.98750686645508
2020-12-11,44.67044448852539
2020-12-14,44.43819808959961
2020-12-15,44.91870880126953
2020-12-16,45.13227081298828
2020-12-17,45.42591094970703
2020-12-18,45.37252426147461
2020-12-21,44.70514678955078
2020-12-22,44.34920883178711
2020-12-23,44.80302810668945
2020-12-24,44.607269287109375
2020-12-28,44.731842041015625
2020-12-29,45.39921569824219
2020-12-30,46.004302978515625
2020-12-31,45.977603912353516
2021-01-04,46.2712516784668
2021-01-05,47.383541107177734
2021-01-06,46.98311233520508
2021-01-07,47.42803192138672
2021-01-08,48.68269729614258
2021-01-11,48.02422332763672
2021-01-12,48.49583053588867
2021-01-13,48.60260772705078
2021-01-14,49.056427001953125
2021-01-15,48.36234664916992
2021-01-19,49.163204193115234
2021-01-20,50.02634048461914
2021-01-21,50.115325927734375
2021-01-22,49.6793098449707
2021-01-25,50.053035736083984
2021-01-26,49.68820571899414
2021-01-27,48.308963775634766
2021-01-28,48.647098541259766
2021-01-29,47.43693542480469
2021-02-01,48.718284606933594
2021-02-02,49.350067138671875
2021-02-03,49.59922409057617
2021-02-04,49.61701965332031
2021-02-05,50.04414367675781
2021-02-08,50.13312530517578
2021-02-09,50.66701889038086
2021-02-10,50.84498977661133
2021-02-11,51.38778305053711
2021-02-12,51.432273864746094
2021-02-16,51.55685043334961
2021-02-17,51.57464599609375
2021-02-18,50.86278533935547
2021-02-19,51.192020416259766
2021-02-22,49.68820571899414
2021-02-23,49.91065979003906
2021-02-24,49.59033203125
2021-02-25,48.460235595703125
2021-02-26,47.81066131591797
2021-03-01,49.092018127441406
2021-03-02,48.611507415771484
2021-03-03,48.51363754272461
2021-03-04,47.383541107177734
2021-03-05,47.8996467590332
2021-03-08,46.60939025878906
2021-03-09,47.63269805908203
2021-03-10,47.41914367675781
2021-03-11,48.91405487060547
2021-03-12,48.042022705078125
2021-03-15,48.15769958496094
2021-03-16,48.36234664916992
2021-03-17,48.424644470214844
2021-03-18,47.534812927246094
2021-03-19,48.122100830078125
2021-03-22,47.979732513427734
2021-03-23,47.06320571899414
2021-03-24,45.98650360107422
2021-03-25,46.20006561279297
2021-03-26,47.401336669921875
2021-03-29,47.072105407714844
2021-03-30,47.22337341308594
2021-03-31,47.463626861572266
2021-04-01,47.92634582519531
2021-04-05,48.11320114135742
2021-04-06,48.380149841308594
2021-04-07,47.66828918457031
2021-04-08,48.05980682373047
2021-04-09,47.65049362182617
2021-04-12,47.365745544433594
2021-04-13,47.56150436401367
2021-04-14,47.80176544189453
2021-04-15,48.23777770996094
2021-04-16,48.36234664916992
2021-04-19,48.18438720703125
2021-04-20,47.79286193847656
2021-04-21,48.08650588989258
2021-04-22,47.91743850708008
2021-04-23,48.611507415771484
2021-04-26,48.67379379272461
2021-04-27,48.647098541259766
2021-04-28,49.011940002441406
2021-04-29,48.89625549316406
2021-04-30,48.03311538696289
2021-05-03,48.03311538696289
2021-05-04,47.490318298339844
2021-05-05,47.71277618408203
2021-05-06,48.16659164428711
2021-05-07,48.66489791870117
2021-05-10,47.79286193847656
2021-05-11,47.65938949584961
2021-05-12,46.342445373535156
2021-05-13,46.280147552490234
2021-05-14,47.11659622192383
2021-05-17,47.072105407714844
2021-05-18,47.70388412475586
2021-05-19,47.56150436401367
2021-05-20,47.83735275268555
2021-05-21,47.28565216064453
2021-05-24,47.677188873291016
2021-05-25,48.148799896240234
2021-05-26,48.50473403930664
2021-05-27,48.51363754272461
2021-05-28,48.82506561279297
2021-06-01,49.83058166503906
2021-06-02,49.91065979003906
2021-06-03,49.37677001953125
2021-06-04,49.821678161621094
2021-06-07,49.57252883911133
2021-06-08,49.33226776123047
2021-06-09,49.18989562988281
2021-06-10,49.58403396606445
2021-06-11,49.41423034667969
2021-06-14,49.548282623291016
2021-06-15,49.20867156982422
2021-06-16,48.53837203979492
2021-06-17,48.80648422241211
2021-06-18,48.46687698364258
2021-06-21,48.672428131103516
2021-06-22,48.44899368286133
2021-06-23,48.743934631347656
2021-06-24,49.190792083740234
2021-06-25,49.60190963745117
2021-06-28,49.64659118652344
2021-06-29,49.61084747314453
2021-06-30,49.289100646972656
2021-07-01,49.012046813964844
2021-07-02,48.95841979980469
2021-07-06,48.10044479370117
2021-07-07,48.046817779541016
2021-07-08,47.04584503173828
2021-07-09,47.859134674072266
2021-07-12,47.90382385253906
2021-07-13,47.94851303100586
2021-07-14,48.15406799316406
2021-07-15,48.27024841308594
2021-07-16,47.89488983154297
2021-07-19,47.09053039550781
2021-07-20,47.24245834350586
2021-07-21,47.54633712768555
2021-07-22,47.635711669921875
2021-07-23,46.929656982421875
2021-07-26,46.035926818847656
2021-07-27,45.1064567565918
2021-07-28,46.330867767333984
2021-07-29,46.563236236572266
2021-07-30,46.116363525390625
2021-08-02,46.44704818725586
2021-08-03,46.6436653137207
2021-08-04,46.884971618652344
2021-08-05,46.8134765625
2021-08-06,46.42023468017578
2021-08-09,46.57217025756836
2021-08-10,46.63473129272461
2021-08-11,46.75984573364258
2021-08-12,46.34873580932617
2021-08-13,46.23255157470703
2021-08-16,45.812496185302734
2021-08-17,44.9724006652832
2021-08-18,45.04389572143555
2021-08-19,44.275291442871094
2021-08-20,44.23953628540039
2021-08-23,44.90983963012695
2021-08-24,45.92868423461914
2021-08-25,45.98230743408203
2021-08-26,45.54438018798828
2021-08-27,46.1074333190918
2021-08-30,46.205745697021484
2021-08-31,46.84029006958008
2021-09-01,47.439083099365234
2021-09-02,47.22459030151367
2021-09-03,47.47483444213867
2021-09-07,47.751895904541016
2021-09-08,47.05478286743164
2021-09-09,46.96540832519531
2021-09-10,46.91179275512695
2021-09-13,47.03691101074219
2021-09-14,46.6436653137207
2021-09-15,46.63473129272461
2021-09-16,46.1074333190918
2021-09-17,45.91080856323242
2021-09-20,44.677459716796875
2021-09-21,45.008148193359375
2021-09-22,45.571197509765625
2021-09-23,45.92868423461914
2021-09-24,45.38351058959961
2021-09-27,45.67844009399414
2021-09-28,45.08858108520508
2021-09-29,44.66852569580078
2021-09-30,45.02602005004883
2021-10-01,44.9813346862793
2021-10-04,44.319976806640625
2021-10-05,44.63277816772461
2021-10-06,44.382537841796875
2021-10-07,45.249454498291016
2021-10-08,45.41926193237305
2021-10-11,45.329891204833984
2021-10-12,45.097511291503906
2021-10-13,45.72312545776367
2021-10-14,45.86612319946289
2021-10-15,46.42023468017578
2021-10-18,46.30405044555664
2021-10-19,46.920719146728516
2021-10-20,46.91179275512695
2021-10-21,46.60791778564453
2021-10-22,46.50960922241211
2021-10-25,46.75091552734375
2021-10-26,46.50960922241211
2021-10-27,46.134239196777344
2021-10-28,46.17892837524414
2021-10-29,45.50863265991211
2021-11-01,45.86612319946289
2021-11-02,45.45500946044922
2021-11-03,45.66950225830078
2021-11-04,45.562252044677734
2021-11-05,45.50863265991211
2021-11-08,45.92868423461914
2021-11-09,45.74993896484375
2021-11-10,45.562252044677734
2021-11-11,46.34873580932617
2021-11-12,46.47385787963867
2021-11-15,46.32192611694336
2021-11-16,46.38448715209961
2021-11-17,46.14318084716797
2021-11-18,45.58013153076172
2021-11-19,45.50863265991211
2021-11-22,45.14220428466797
2021-11-23,45.097511291503906
2021-11-24,45.034950256347656
2021-11-26,43.52455520629883
2021-11-29,43.694366455078125
2021-11-30,43.64968490600586
2021-12-01,43.81055450439453
2021-12-02,44.34678268432617
2021-12-03,43.72117233276367
2021-12-06,44.060791015625
2021-12-07,44.75790786743164
2021-12-08,44.936649322509766
2021-12-09,44.72214889526367
2021-12-10,44.75790786743164
2021-12-13,44.048095703125
2021-12-14,43.94837188720703
2021-12-15,43.82146072387695
2021-12-16,43.8758544921875
2021-12-17,43.65829086303711
2021-12-20,43.005584716796875
2021-12-21,43.730804443359375
2021-12-22,43.93931198120117
2021-12-23,44.16594696044922
2021-12-27,44.36537170410156
2021-12-28,44.22032928466797
2021-12-29,44.02089309692383
2021-12-30,44.52519989013672
