Date,KRE
2023-01-03,52.99435043334961
2023-01-04,53.71208953857422
2023-01-05,52.69453048706055
2023-01-06,54.23902893066406
2023-01-09,53.7484245300293
2023-01-10,54.157264709472656
2023-01-11,54.457069396972656
2023-01-12,55.12938690185547
2023-01-13,55.06578826904297
2023-01-17,54.729637145996094
2023-01-18,52.77629852294922
2023-01-19,52.83990478515625
2023-01-20,54.3026237487793
2023-01-23,55.16572952270508
2023-01-24,54.51158142089844
2023-01-25,54.63877868652344
2023-01-26,55.020362854003906
2023-01-27,55.365596771240234
2023-01-30,54.802310943603516
2023-01-31,56.437660217285156
2023-02-01,57.23716735839844
2023-02-02,58.76348876953125
2023-02-03,58.79983901977539
2023-02-06,58.23654556274414
2023-02-07,58.863433837890625
2023-02-08,58.200199127197266
2023-02-09,57.346187591552734
2023-02-10,57.22808074951172
2023-02-13,57.69142532348633
2023-02-14,57.473384857177734
2023-02-15,58.15478515625
2023-02-16,57.12813949584961
2023-02-17,57.41887283325195
2023-02-21,56.08333969116211
2023-02-22,55.81078338623047
2023-02-23,56.0288200378418
2023-02-24,56.03791427612305
2023-02-27,56.019737243652344
2023-02-28,55.92889404296875
2023-03-01,55.59273147583008
2023-03-02,54.18451690673828
2023-03-03,54.85683059692383
2023-03-06,54.447994232177734
2023-03-07,52.69453048706055
2023-03-08,52.42197799682617
2023-03-09,48.170074462890625
2023-03-10,46.053199768066406
2023-03-13,40.38400650024414
2023-03-14,41.22893524169922
2023-03-15,40.55662536621094
2023-03-16,41.983009338378906
2023-03-17,39.46638107299805
2023-03-20,39.90890884399414
2023-03-21,42.20852279663086
2023-03-22,39.808128356933594
2023-03-23,38.69955062866211
2023-03-24,39.872257232666016
2023-03-27,40.22040557861328
2023-03-28,40.18376159667969
2023-03-29,40.6143684387207
2023-03-30,39.789794921875
2023-03-31,40.18376159667969
2023-04-03,39.7623176574707
2023-04-04,38.88277816772461
2023-04-05,38.48882293701172
2023-04-06,39.05685806274414
2023-04-10,39.25841522216797
2023-04-11,39.36835861206055
2023-04-12,38.93775177001953
2023-04-13,39.533267974853516
2023-04-14,38.763675689697266
2023-04-17,39.91806411743164
2023-04-18,39.05685806274414
2023-04-19,40.59604263305664
2023-04-20,39.83561706542969
2023-04-21,39.33171463012695
2023-04-24,39.13014602661133
2023-04-25,37.481014251708984
2023-04-26,37.71006393432617
2023-04-27,38.41552734375
2023-04-28,39.0843391418457
2023-05-01,37.98491668701172
2023-05-02,35.602848052978516
2023-05-03,34.961517333984375
2023-05-04,33.05586242675781
2023-05-05,35.135589599609375
2023-05-08,34.43013000488281
2023-05-09,34.283538818359375
2023-05-10,33.9537239074707
2023-05-11,33.1108283996582
2023-05-12,33.32154846191406
2023-05-15,34.37516403198242
2023-05-16,33.862098693847656
2023-05-17,36.35411834716797
2023-05-18,36.57400131225586
2023-05-19,35.92350387573242
2023-05-22,37.06874084472656
2023-05-23,37.435211181640625
2023-05-24,36.76639938354492
2023-05-25,36.46405792236328
2023-05-26,36.912986755371094
2023-05-30,36.839691162109375
2023-05-31,35.7036247253418
2023-06-01,36.42740249633789
2023-06-02,38.67205810546875
2023-06-05,37.67341995239258
2023-06-06,39.54243469238281
2023-06-07,40.85256576538086
2023-06-08,40.36699676513672
2023-06-09,39.81728744506836
2023-06-12,39.524112701416016
2023-06-13,40.44029235839844
2023-06-14,39.25841522216797
2023-06-15,40.00967788696289
2023-06-16,39.4599723815918
2023-06-20,38.950439453125
2023-06-21,38.34935760498047
2023-06-22,37.13793182373047
2023-06-23,36.60157775878906
2023-06-26,37.06395721435547
2023-06-27,37.692771911621094
2023-06-28,37.48933410644531
2023-06-29,38.19214630126953
2023-06-30,37.75750732421875
2023-07-03,38.62678146362305
2023-07-05,38.118160247802734
2023-07-06,37.53556823730469
2023-07-07,38.34935760498047
2023-07-10,38.65451431274414
2023-07-11,39.17237854003906
2023-07-12,39.95841598510742
2023-07-13,40.64272689819336
