Date,XLV
2019-11-19,87.44987487792969
2019-11-20,87.33361053466797
2019-11-21,87.55719757080078
2019-11-22,87.87016296386719
2019-11-25,88.89857482910156
2019-11-26,88.8270034790039
2019-11-27,89.28311157226562
2019-11-29,88.97010803222656
2019-12-02,88.57662200927734
2019-12-03,88.37989807128906
2019-12-04,89.20260620117188
2019-12-05,89.20260620117188
2019-12-06,89.79283905029297
2019-12-09,89.16682434082031
2019-12-10,89.36356353759766
2019-12-11,89.44406127929688
2019-12-12,90.27574920654297
2019-12-13,90.21312713623047
2019-12-16,91.18789672851562
2019-12-17,91.08951568603516
2019-12-18,91.2147216796875
2019-12-19,91.57238006591797
2019-12-20,92.22074127197266
2019-12-23,92.58890533447266
2019-12-24,92.47217559814453
2019-12-26,92.4093017578125
2019-12-27,92.43624114990234
2019-12-30,91.8813247680664
2019-12-31,92.06208038330078
2020-01-02,92.30609130859375
2020-01-03,91.501708984375
2020-01-06,92.07109832763672
2020-01-07,91.89034271240234
2020-01-08,92.48684692382812
2020-01-09,92.88453674316406
2020-01-10,92.91167449951172
2020-01-13,92.58628845214844
2020-01-14,93.14664459228516
2020-01-15,93.9510269165039
2020-01-16,94.43910217285156
2020-01-17,94.43910217285156
2020-01-21,94.53848266601562
2020-01-22,94.6559829711914
2020-01-23,94.1769790649414
2020-01-24,92.60436248779297
2020-01-27,91.8993911743164
2020-01-28,92.35128784179688
2020-01-29,92.09822845458984
2020-01-30,91.42939758300781
2020-01-31,89.60369110107422
2020-02-03,90.4171371459961
2020-02-04,92.00782012939453
2020-02-05,93.779296875
2020-02-06,93.86064910888672
2020-02-07,93.1285629272461
2020-02-10,93.62567138671875
2020-02-11,94.18603515625
2020-02-12,94.30351257324219
2020-02-13,93.86064910888672
2020-02-14,93.93293762207031
2020-02-18,93.5985336303711
2020-02-19,94.0323715209961
2020-02-20,93.42680358886719
2020-02-21,93.4810562133789
2020-02-24,90.53462982177734
2020-02-25,87.78704071044922
2020-02-26,87.77802276611328
2020-02-27,84.79544830322266
2020-02-28,83.70181274414062
2020-03-02,87.6243667602539
2020-03-03,85.44618225097656
2020-03-04,90.37195587158203
2020-03-05,88.27510833740234
2020-03-06,87.80511474609375
2020-03-09,83.24088287353516
2020-03-10,86.096923828125
2020-03-11,82.80705261230469
2020-03-12,76.625
2020-03-13,81.93941497802734
2020-03-16,73.85934448242188
2020-03-17,78.49588775634766
2020-03-18,75.89290618896484
2020-03-19,74.3383560180664
2020-03-20,71.48231506347656
2020-03-23,67.7696304321289
2020-03-24,72.99175262451172
2020-03-25,73.9635009765625
2020-03-26,78.8768539428711
2020-03-27,77.1875991821289
2020-03-30,80.80221557617188
2020-03-31,80.44802856445312
2020-04-01,77.38740539550781
2020-04-02,79.53076934814453
2020-04-03,78.81327056884766
2020-04-06,82.94558715820312
2020-04-07,82.26441955566406
2020-04-08,85.65200805664062
2020-04-09,86.12425231933594
2020-04-13,85.37046813964844
2020-04-14,88.20403289794922
2020-04-15,87.74994659423828
2020-04-16,89.66622161865234
2020-04-17,91.52802276611328
2020-04-20,90.80147552490234
2020-04-21,88.04055786132812
2020-04-22,89.38467407226562
2020-04-23,89.87510681152344
2020-04-24,91.08301544189453
2020-04-27,92.25458526611328
2020-04-28,90.39278411865234
2020-04-29,90.99219512939453
2020-04-30,90.57442474365234
2020-05-01,88.84883880615234
2020-05-04,88.8034439086914
2020-05-05,90.72880554199219
2020-05-06,89.8296890258789
2020-05-07,89.82061004638672
2020-05-08,90.28382110595703
2020-05-11,91.83680725097656
2020-05-12,90.43819427490234
2020-05-13,89.45732879638672
2020-05-14,90.43819427490234
2020-05-15,91.20108795166016
2020-05-18,91.95488739013672
2020-05-19,90.84688568115234
2020-05-20,90.95586395263672
2020-05-21,90.28382110595703
2020-05-22,90.47450256347656
2020-05-26,90.31105041503906
2020-05-27,91.2464828491211
2020-05-28,92.43622589111328
2020-05-29,93.55330657958984
2020-06-01,92.626953125
2020-06-02,93.16279602050781
2020-06-03,92.98113250732422
2020-06-04,92.24551391601562
2020-06-05,93.73494720458984
2020-06-08,94.37975311279297
2020-06-09,93.3989028930664
2020-06-10,93.25360870361328
2020-06-11,88.06781005859375
2020-06-12,88.63996887207031
2020-06-15,88.83976745605469
2020-06-16,91.02851104736328
2020-06-17,90.93769836425781
2020-06-18,90.62892150878906
2020-06-19,91.50077056884766
2020-06-22,91.14964294433594
2020-06-23,91.54183197021484
2020-06-24,89.15226745605469
2020-06-25,90.02781677246094
2020-06-26,88.9333724975586
2020-06-29,89.73595428466797
2020-06-30,91.2682113647461
2020-07-01,91.97046661376953
2020-07-02,92.66363525390625
2020-07-06,93.60303497314453
2020-07-07,92.79132080078125
2020-07-08,92.80042266845703
2020-07-09,92.07080078125
2020-07-10,91.8519058227539
2020-07-13,92.37178802490234
2020-07-14,94.20500183105469
2020-07-15,95.4271240234375
2020-07-16,95.27208709716797
2020-07-17,96.5763168334961
2020-07-20,96.55804443359375
2020-07-21,96.49421691894531
2020-07-22,97.36067199707031
2020-07-23,96.92288208007812
2020-07-24,95.85578155517578
2020-07-27,96.5763168334961
2020-07-28,96.46685028076172
2020-07-29,97.47920227050781
2020-07-30,96.8043212890625
2020-07-31,96.24795532226562
2020-08-03,97.24210357666016
2020-08-04,96.81343841552734
2020-08-05,97.26033782958984
2020-08-06,96.7404556274414
2020-08-07,97.0505599975586
2020-08-10,96.72223663330078
2020-08-11,96.11116027832031
2020-08-12,97.72547149658203
2020-08-13,97.5978012084961
2020-08-14,97.40626525878906
2020-08-17,97.98086547851562
2020-08-18,97.9534912109375
2020-08-19,97.63429260253906
2020-08-20,97.32418060302734
2020-08-21,97.42450714111328
2020-08-24,96.97760009765625
2020-08-25,97.63429260253906
2020-08-26,97.51570129394531
2020-08-27,98.28182220458984
2020-08-28,98.5007095336914
2020-08-31,98.73784637451172
2020-09-01,97.85315704345703
2020-09-02,99.81407165527344
2020-09-03,97.09618377685547
2020-09-04,96.40299987792969
2020-09-08,94.8160629272461
2020-09-09,96.49421691894531
2020-09-10,95.0167236328125
2020-09-11,95.39064025878906
2020-09-14,96.75870513916016
2020-09-15,96.88639831542969
2020-09-16,96.72223663330078
2020-09-17,96.40299987792969
2020-09-18,96.25709533691406
2020-09-21,94.47884368896484
2020-09-22,94.27741241455078
2020-09-23,93.30680847167969
2020-09-24,92.83980560302734
2020-09-25,94.33236694335938
2020-09-28,95.18392181396484
2020-09-29,95.06489562988281
2020-09-30,96.58489990234375
2020-10-01,96.25528717041016
2020-10-02,95.37622833251953
2020-10-05,97.33576965332031
2020-10-06,96.04467010498047
2020-10-07,97.85769653320312
2020-10-08,98.33382415771484
2020-10-09,99.2220230102539
2020-10-12,99.8996353149414
2020-10-13,99.1396255493164
2020-10-14,98.56275939941406
2020-10-15,97.84852600097656
2020-10-16,98.81912994384766
2020-10-19,97.25333404541016
2020-10-20,97.38153839111328
2020-10-21,96.89624786376953
2020-10-22,98.36129760742188
2020-10-23,98.72757720947266
2020-10-26,97.62876892089844
2020-10-27,96.9603271484375
2020-10-28,93.88367462158203
2020-10-29,93.11450958251953
2020-10-30,93.08702087402344
2020-11-02,94.76272583007812
2020-11-03,96.14537811279297
2020-11-04,100.41241455078125
2020-11-05,100.61385345458984
2020-11-06,100.6504898071289
2020-11-09,101.59359741210938
2020-11-10,101.8866195678711
2020-11-11,101.75843811035156
2020-11-12,101.38300323486328
2020-11-13,102.6649398803711
2020-11-16,102.49098205566406
2020-11-17,101.82252502441406
2020-11-18,99.92709350585938
2020-11-19,99.85383605957031
2020-11-20,99.62490844726562
2020-11-23,99.3685302734375
2020-11-24,99.66153717041016
2020-11-25,99.29528045654297
2020-11-27,100.21097564697266
2020-11-30,100.48564910888672
2020-12-01,101.32807159423828
2020-12-02,102.08808135986328
2020-12-03,101.95988464355469
2020-12-04,103.049560546875
2020-12-07,102.41773223876953
2020-12-08,103.196044921875
2020-12-09,102.83893585205078
2020-12-10,102.6649398803711
2020-12-11,102.26205444335938
2020-12-14,101.4928970336914
2020-12-15,102.5916976928711
2020-12-16,102.2895278930664
2020-12-17,103.38835144042969
2020-12-18,103.47074127197266
2020-12-21,102.43546295166016
2020-12-22,102.12283325195312
2020-12-23,102.1963882446289
2020-12-24,102.49063873291016
2020-12-28,102.7480697631836
2020-12-29,103.23536682128906
2020-12-30,103.21697998046875
2020-12-31,104.30192565917969
2021-01-04,103.85139465332031
2021-01-05,104.60533142089844
2021-01-06,106.03968048095703
2021-01-07,107.4188461303711
2021-01-08,107.93374633789062
2021-01-11,108.43944549560547
2021-01-12,107.26254272460938
2021-01-13,107.55674743652344
2021-01-14,107.21656036376953
2021-01-15,107.54756927490234
2021-01-19,108.35668182373047
2021-01-20,108.95431518554688
2021-01-21,108.43944549560547
2021-01-22,108.11763000488281
2021-01-25,108.82559204101562
2021-01-26,108.42103576660156
2021-01-27,105.12942504882812
2021-01-28,106.6648941040039
2021-01-29,105.76386260986328
2021-02-01,106.16839599609375
2021-02-02,106.47183227539062
2021-02-03,105.7178726196289
2021-02-04,106.1592025756836
2021-02-05,106.35226440429688
2021-02-08,106.48100280761719
2021-02-09,106.63732147216797
2021-02-10,106.83039093017578
2021-02-11,107.03268432617188
2021-02-12,107.83258819580078
2021-02-16,106.76603698730469
2021-02-17,107.1521987915039
2021-02-18,106.48100280761719
2021-02-19,105.19377899169922
2021-02-22,104.94554138183594
2021-02-23,104.77084350585938
2021-02-24,105.4972152709961
2021-02-25,104.43983459472656
2021-02-26,103.53876495361328
2021-03-01,104.89036560058594
2021-03-02,104.5869369506836
2021-03-03,103.26295471191406
2021-03-04,101.87458801269531
2021-03-05,103.91576385498047
2021-03-08,103.65831756591797
2021-03-09,104.26514434814453
2021-03-10,104.50421142578125
2021-03-11,105.13860321044922
2021-03-12,105.36846923828125
2021-03-15,106.09484100341797
2021-03-16,106.03048706054688
2021-03-17,105.64429473876953
2021-03-18,105.42365264892578
2021-03-19,105.8006362915039
2021-03-22,106.72138214111328
2021-03-23,105.64191436767578
2021-03-24,105.52198791503906
2021-03-25,105.9648666381836
2021-03-26,107.96696472167969
2021-03-29,108.47441101074219
2021-03-30,107.49642181396484
2021-03-31,107.70862579345703
2021-04-01,107.38570404052734
2021-04-05,108.13304138183594
2021-04-06,107.71786499023438
2021-04-07,107.47797393798828
2021-04-08,107.64404296875
2021-04-09,108.82501983642578
2021-04-12,108.93572998046875
2021-04-13,109.38782501220703
2021-04-14,109.37860870361328
2021-04-15,111.25154876708984
2021-04-16,112.08192443847656
2021-04-19,112.10961151123047
2021-04-20,112.54325866699219
2021-04-21,113.87183380126953
2021-04-22,113.3644027709961
2021-04-23,114.11173248291016
2021-04-26,113.7242202758789
2021-04-27,113.06914520263672
2021-04-28,112.72776794433594
2021-04-29,112.27568054199219
2021-04-30,111.94354248046875
2021-05-03,113.2167739868164
2021-05-04,113.33672332763672
2021-05-05,113.5396957397461
2021-05-06,113.68730163574219
2021-05-07,114.47156524658203
2021-05-10,114.61918640136719
2021-05-11,113.38285064697266
2021-05-12,112.31257629394531
2021-05-13,113.32750701904297
2021-05-14,113.89952850341797
2021-05-17,113.68730163574219
2021-05-18,113.7242202758789
2021-05-19,113.53047943115234
2021-05-20,114.72065734863281
2021-05-21,114.73912048339844
2021-05-24,114.8498306274414
2021-05-25,114.50846862792969
2021-05-26,113.84416961669922
2021-05-27,113.59506225585938
2021-05-28,114.03791046142578
2021-06-01,112.16497039794922
2021-06-02,111.94354248046875
2021-06-03,112.284912109375
2021-06-04,112.64472198486328
2021-06-07,113.05069732666016
2021-06-08,112.70008850097656
2021-06-09,113.78880310058594
2021-06-10,115.73555755615234
2021-06-11,114.91443634033203
2021-06-14,115.01593780517578
2021-06-15,115.0528335571289
2021-06-16,114.60997009277344
2021-06-17,115.48646545410156
2021-06-18,114.16708374023438
2021-06-21,115.5388412475586
2021-06-22,115.78893280029297
2021-06-23,115.3072738647461
2021-06-24,115.90008544921875
2021-06-25,116.42802429199219
2021-06-28,116.6040267944336
2021-06-29,116.73368072509766
2021-06-30,116.65959167480469
2021-07-01,117.69697570800781
2021-07-02,118.82698059082031
2021-07-06,118.7158203125
2021-07-07,119.46605682373047
2021-07-08,118.80846405029297
2021-07-09,119.21601104736328
2021-07-12,119.44756317138672
2021-07-13,119.33639526367188
2021-07-14,119.22526550292969
2021-07-15,118.80846405029297
2021-07-16,119.13263702392578
2021-07-19,117.88224029541016
2021-07-20,119.31790924072266
2021-07-21,119.51239013671875
2021-07-22,120.39232635498047
2021-07-23,121.78166961669922
2021-07-26,120.99441528320312
2021-07-27,121.55937957763672
2021-07-28,121.99474334716797
2021-07-29,122.29109954833984
2021-07-30,122.4022445678711
2021-08-02,122.5689926147461
2021-08-03,124.27323913574219
2021-08-04,123.74530029296875
2021-08-05,123.23587036132812
2021-08-06,123.13397979736328
2021-08-09,123.60636138916016
2021-08-10,123.31922149658203
2021-08-11,122.09659576416016
2021-08-12,123.05987548828125
2021-08-13,123.82867431640625
2021-08-16,125.23657989501953
2021-08-17,126.71852111816406
2021-08-18,124.79193878173828
2021-08-19,125.35697174072266
2021-08-20,126.07014465332031
2021-08-23,126.11648559570312
2021-08-24,125.67188262939453
2021-08-25,125.32917785644531
2021-08-26,124.8382568359375
2021-08-27,124.6993179321289
2021-08-30,125.40323638916016
2021-08-31,125.23657989501953
2021-09-01,125.27360534667969
2021-09-02,126.61665344238281
2021-09-03,126.75557708740234
2021-09-07,126.01457977294922
2021-09-08,125.95901489257812
2021-09-09,124.50482940673828
2021-09-10,123.36556243896484
2021-09-13,122.60602569580078
2021-09-14,122.58751678466797
2021-09-15,123.38407135009766
2021-09-16,123.06914520263672
2021-09-17,123.1895523071289
2021-09-20,121.904052734375
2021-09-21,122.0899658203125
2021-09-22,122.29446411132812
2021-09-23,123.1774673461914
2021-09-24,122.67556762695312
2021-09-27,120.9281005859375
2021-09-28,118.85529327392578
2021-09-29,119.79410552978516
2021-09-30,118.32548522949219
2021-10-01,118.3533706665039
2021-10-04,116.55014038085938
2021-10-05,117.24726104736328
2021-10-06,117.03349304199219
2021-10-07,118.58576202392578
2021-10-08,117.99085998535156
2021-10-11,117.07064819335938
2021-10-12,116.50364685058594
2021-10-13,116.68956756591797
2021-10-14,118.36268615722656
2021-10-15,118.94824981689453
2021-10-18,118.13957977294922
2021-10-19,119.69184875488281
2021-10-20,121.40213775634766
2021-10-21,121.89474487304688
2021-10-22,122.38741302490234
2021-10-25,122.53611755371094
2021-10-26,123.14029693603516
2021-10-27,122.16432189941406
2021-10-28,123.18679809570312
2021-10-29,124.38584899902344
2021-11-01,124.23713684082031
2021-11-02,125.01789093017578
2021-11-03,125.75218963623047
2021-11-04,124.88775634765625
2021-11-05,123.49349212646484
2021-11-08,124.2278060913086
2021-11-09,123.77235412597656
2021-11-10,124.12557220458984
2021-11-11,123.76303100585938
2021-11-12,124.37652587890625
2021-11-15,123.60503387451172
2021-11-16,124.12557220458984
2021-11-17,124.30219268798828
2021-11-18,124.34864807128906
2021-11-19,123.59577941894531
2021-11-22,123.03803253173828
2021-11-23,123.16816711425781
2021-11-24,123.1217269897461
2021-11-26,122.666259765625
2021-11-29,123.0008773803711
2021-11-30,120.58416748046875
2021-12-01,120.37039947509766
2021-12-02,120.95597839355469
2021-12-03,121.17906188964844
2021-12-06,121.86687469482422
2021-12-07,123.43773651123047
2021-12-08,124.36725616455078
2021-12-09,124.65538024902344
2021-12-10,125.09226989746094
2021-12-13,126.27271270751953
2021-12-14,125.76150512695312
2021-12-15,128.3362274169922
2021-12-16,129.09841918945312
2021-12-17,128.19676208496094
2021-12-20,127.42046356201172
2021-12-21,127.95233154296875
2021-12-22,129.44525146484375
2021-12-23,129.97708129882812
2021-12-27,131.3487091064453
2021-12-28,131.0034637451172
2021-12-29,131.74990844726562
2021-12-30,132.0205078125
