Date,JNK
2022-01-03,82.62840270996094
2022-01-04,82.47608947753906
2022-01-05,81.84402465820312
2022-01-06,81.85921478271484
2022-01-07,81.63841247558594
2022-01-10,81.64599609375
2022-01-11,82.05726623535156
2022-01-12,82.18669891357422
2022-01-13,81.95063781738281
2022-01-14,81.87447357177734
2022-01-18,81.45562744140625
2022-01-19,81.37944793701172
2022-01-20,81.19669342041016
2022-01-21,81.17384338378906
2022-01-24,81.0900650024414
2022-01-25,80.86923217773438
2022-01-26,80.59506225585938
2022-01-27,80.22190856933594
2022-01-28,80.4046859741211
2022-01-31,80.3970718383789
2022-02-01,80.83272552490234
2022-02-02,80.90921020507812
2022-02-03,80.28241729736328
2022-02-04,79.9307861328125
2022-02-07,79.86201477050781
2022-02-08,79.77790832519531
2022-02-09,80.16777801513672
2022-02-10,79.16641235351562
2022-02-11,78.830078125
2022-02-14,78.73838806152344
2022-02-15,78.81478881835938
2022-02-16,79.25050354003906
2022-02-17,78.91415405273438
2022-02-18,79.02120208740234
2022-02-22,78.86062622070312
2022-02-23,78.73072814941406
2022-02-24,79.22756958007812
2022-02-25,79.6709213256836
2022-02-28,79.72441864013672
2022-03-01,79.4021224975586
2022-03-02,79.65536499023438
2022-03-03,79.45587921142578
2022-03-04,78.90339660644531
2022-03-07,78.15907287597656
2022-03-08,77.92889404296875
2022-03-09,78.51971435546875
2022-03-10,77.92121124267578
2022-03-11,77.30735778808594
2022-03-14,76.42493438720703
2022-03-15,76.90837097167969
2022-03-16,78.01329803466797
2022-03-17,78.51971435546875
2022-03-18,78.80360412597656
2022-03-21,78.02095794677734
2022-03-22,78.38929748535156
2022-03-23,78.04397583007812
2022-03-24,78.21279907226562
2022-03-25,77.75240325927734
2022-03-28,78.16676330566406
2022-03-29,79.11823272705078
2022-03-30,78.94940948486328
2022-03-31,78.65015411376953
2022-04-01,78.68714904785156
2022-04-04,79.24177551269531
2022-04-05,78.27115631103516
2022-04-06,77.63951873779297
2022-04-07,77.4700698852539
2022-04-08,77.01557159423828
2022-04-11,76.46865844726562
2022-04-12,77.01557159423828
2022-04-13,77.477783203125
2022-04-14,76.96936798095703
2022-04-18,76.87693786621094
2022-04-19,76.82300567626953
2022-04-20,77.01557159423828
2022-04-21,76.5302505493164
2022-04-22,76.09888458251953
2022-04-25,76.59961700439453
2022-04-26,76.1605224609375
2022-04-27,75.80618286132812
2022-04-28,76.17595672607422
2022-04-29,75.18993377685547
2022-05-02,75.13887786865234
2022-05-03,75.55664825439453
2022-05-04,76.33794403076172
2022-05-05,74.96094512939453
2022-05-06,74.55093383789062
2022-05-09,73.72319793701172
2022-05-10,74.0403823852539
2022-05-11,73.66133880615234
2022-05-12,73.5452880859375
2022-05-13,73.63812255859375
2022-05-16,73.49113464355469
2022-05-17,73.42923736572266
