Date,XLE
2019-05-02,23.17517852783203
2019-05-03,23.389968872070312
2019-05-06,23.41181182861328
2019-05-07,23.207944869995117
2019-05-08,23.207944869995117
2019-05-09,23.207944869995117
2019-05-10,23.31716537475586
2019-05-13,22.91670799255371
2019-05-14,23.1970272064209
2019-05-15,23.31716537475586
2019-05-16,23.44457244873047
2019-05-17,23.207944869995117
2019-05-20,23.218870162963867
2019-05-21,23.488258361816406
2019-05-22,23.12421989440918
2019-05-23,22.348798751831055
2019-05-24,22.432527542114258
2019-05-28,22.199542999267578
2019-05-29,22.057565689086914
2019-05-30,21.777244567871094
2019-05-31,21.394994735717773
2019-06-03,21.668031692504883
2019-06-04,22.042997360229492
2019-06-05,21.799089431762695
2019-06-06,22.20317840576172
2019-06-07,22.305112838745117
2019-06-10,22.37063980102539
2019-06-11,22.414325714111328
2019-06-12,22.097606658935547
2019-06-13,22.3560791015625
2019-06-14,22.210458755493164
2019-06-17,22.3961238861084
2019-06-18,22.705556869506836
2019-06-19,22.68008041381836
2019-06-20,23.182464599609375
2019-06-21,23.34998321533203
2019-06-24,23.140586853027344
2019-06-25,22.95690155029297
2019-06-26,23.3095760345459
2019-06-27,23.136911392211914
2019-06-28,23.405092239379883
2019-07-01,23.42713165283203
2019-07-02,23.05241584777832
2019-07-03,23.144258499145508
2019-07-05,23.17732810974121
2019-07-08,23.210384368896484
2019-07-09,23.22875213623047
2019-07-10,23.52632713317871
2019-07-11,23.57407569885254
2019-07-12,23.67327308654785
2019-07-15,23.460195541381836
2019-07-16,23.210384368896484
2019-07-17,22.94588279724121
2019-07-18,22.949554443359375
2019-07-19,23.05609130859375
2019-07-22,23.162622451782227
2019-07-23,23.22507667541504
2019-07-24,23.324270248413086
2019-07-25,23.05976104736328
2019-07-26,22.942203521728516
2019-07-29,22.850358963012695
2019-07-30,23.10752296447754
2019-07-31,23.03404426574707
2019-08-01,22.51238441467285
2019-08-02,22.189098358154297
2019-08-05,21.527830123901367
2019-08-06,21.502117156982422
2019-08-07,21.34047508239746
2019-08-08,21.9539794921875
2019-08-09,21.71151351928711
2019-08-12,21.454360961914062
2019-08-13,21.65273666381836
2019-08-14,20.804119110107422
2019-08-15,20.675535202026367
2019-08-16,20.947391510009766
2019-08-19,21.4102783203125
2019-08-20,21.230262756347656
2019-08-21,21.366195678710938
2019-08-22,21.27067756652832
2019-08-23,20.557981491088867
2019-08-26,20.646148681640625
2019-08-27,20.517566680908203
2019-08-28,20.811464309692383
2019-08-29,21.116378784179688
2019-08-30,21.116378784179688
2019-09-03,21.013517379760742
2019-09-04,21.307409286499023
2019-09-05,21.57192039489746
2019-09-06,21.68580436706543
2019-09-09,22.11929702758789
2019-09-10,22.3801326751709
2019-09-11,22.40217399597168
2019-09-12,22.2625732421875
2019-09-13,22.43890953063965
2019-09-16,23.192012786865234
2019-09-17,22.86873435974121
2019-09-18,22.758520126342773
2019-09-19,22.699739456176758
2019-09-20,22.71827507019043
2019-09-23,22.72569465637207
2019-09-24,22.36608123779297
2019-09-25,22.403154373168945
2019-09-26,22.110280990600586
2019-09-27,22.10657501220703
2019-09-30,21.94715690612793
2019-10-01,21.43926239013672
2019-10-02,20.912826538085938
2019-10-03,21.13896942138672
2019-10-04,21.272432327270508
2019-10-07,21.083362579345703
2019-10-08,20.723756790161133
2019-10-09,20.912826538085938
2019-10-10,21.176044464111328
2019-10-11,21.461502075195312
2019-10-14,21.450382232666016
2019-10-15,21.539356231689453
2019-10-16,21.23906898498535
2019-10-17,21.25389862060547
2019-10-18,21.142681121826172
2019-10-21,21.52081871032715
2019-10-22,21.798866271972656
2019-10-23,21.98052215576172
2019-10-24,21.887847900390625
2019-10-25,22.0657958984375
2019-10-28,21.93974494934082
2019-10-29,22.028722763061523
2019-10-30,21.580137252807617
2019-10-31,21.487462997436523
2019-11-01,21.976818084716797
2019-11-04,22.692323684692383
2019-11-05,22.721986770629883
2019-11-06,22.258573532104492
2019-11-07,22.59222984313965
2019-11-08,22.499544143676758
2019-11-11,22.373502731323242
2019-11-12,22.258573532104492
2019-11-13,22.162181854248047
2019-11-14,22.10287094116211
2019-11-15,22.273405075073242
2019-11-18,22.00276756286621
2019-11-19,21.67652702331543
2019-11-20,21.8952579498291
2019-11-21,22.254865646362305
2019-11-22,22.180727005004883
2019-11-25,22.20296287536621
2019-11-26,21.99906349182129
2019-11-27,22.054672241210938
2019-11-29,21.83223533630371
2019-12-02,21.83223533630371
2019-12-03,21.5059871673584
2019-12-04,21.828529357910156
2019-12-05,21.7247257232666
2019-12-06,22.139942169189453
2019-12-09,22.113988876342773
2019-12-10,22.15847396850586
2019-12-11,22.121402740478516
2019-12-12,22.529211044311523
2019-12-13,22.358673095703125
2019-12-16,22.65896224975586
2019-12-17,22.673791885375977
2019-12-18,22.759056091308594
2019-12-19,22.75164222717285
2019-12-20,22.969892501831055
2019-12-23,23.205726623535156
2019-12-24,23.194494247436523
2019-12-26,23.18700408935547
2019-12-27,23.089675903320312
2019-12-30,23.016809463500977
2019-12-31,23.14789390563965
2020-01-02,23.356088638305664
2020-01-03,23.28668975830078
2020-01-06,23.4678897857666
2020-01-07,23.406206130981445
2020-01-08,23.020668029785156
2020-01-09,23.190303802490234
2020-01-10,23.059219360351562
2020-01-13,23.066932678222656
2020-01-14,23.070783615112305
2020-01-15,22.901153564453125
2020-01-16,22.93970489501953
2020-01-17,22.793193817138672
2020-01-21,22.384521484375
2020-01-22,22.16861915588379
2020-01-23,22.083799362182617
2020-01-24,21.829345703125
2020-01-27,21.22403907775879
2020-01-28,21.320425033569336
2020-01-29,21.096817016601562
2020-01-30,21.266450881958008
2020-01-31,20.603321075439453
2020-02-03,20.33344841003418
2020-02-04,20.406696319580078
2020-02-05,21.17392349243164
2020-02-06,20.958019256591797
2020-02-07,20.811513900756836
2020-02-10,20.707416534423828
2020-02-11,20.938743591308594
2020-02-12,21.22018814086914
2020-02-13,21.154644012451172
2020-02-14,21.042835235595703
2020-02-18,20.869340896606445
2020-02-19,21.146936416625977
2020-02-20,21.123804092407227
2020-02-21,20.873201370239258
2020-02-24,19.909351348876953
2020-02-25,19.030317306518555
2020-02-26,18.455856323242188
2020-02-27,17.468873977661133
2020-02-28,17.453449249267578
2020-03-02,18.158987045288086
2020-03-03,17.60381317138672
2020-03-04,18.02019500732422
2020-03-05,17.360919952392578
2020-03-06,16.3855037689209
2020-03-09,13.085270881652832
2020-03-10,13.705989837646484
2020-03-11,12.981169700622559
2020-03-12,11.361897468566895
2020-03-13,12.410571098327637
2020-03-16,10.721900939941406
2020-03-17,10.795154571533203
2020-03-18,9.245277404785156
2020-03-19,9.873708724975586
2020-03-20,9.97009563446045
2020-03-23,9.290549278259277
2020-03-24,10.78050708770752
2020-03-25,11.288980484008789
2020-03-26,11.978777885437012
2020-03-27,11.166790962219238
2020-03-30,11.281100273132324
2020-03-31,11.454533576965332
2020-04-01,10.886932373046875
2020-04-02,11.884178161621094
2020-04-03,11.758044242858887
2020-04-06,12.380830764770508
2020-04-07,12.64492130279541
2020-04-08,13.488444328308105
2020-04-09,13.366249084472656
2020-04-13,13.322891235351562
2020-04-14,13.259825706481934
2020-04-15,12.637041091918945
2020-04-16,12.097027778625488
2020-04-17,13.382015228271484
2020-04-20,12.964198112487793
2020-04-21,12.735581398010254
2020-04-22,13.188874244689941
2020-04-23,13.614574432373047
2020-04-24,13.646109580993652
2020-04-27,13.94173526763916
2020-04-28,14.261013984680176
2020-04-29,15.317378997802734
2020-04-30,14.978401184082031
2020-05-01,14.130937576293945
2020-05-04,14.619704246520996
2020-05-05,14.63153076171875
2020-05-06,14.249188423156738
2020-05-07,14.619704246520996
2020-05-08,15.285850524902344
2020-05-11,15.017815589904785
2020-05-12,14.753722190856934
2020-05-13,14.083636283874512
2020-05-14,14.241304397583008
2020-05-15,14.186117172241211
2020-05-18,15.344977378845215
2020-05-19,14.915334701538086
2020-05-20,15.510522842407227
2020-05-21,15.262198448181152
2020-05-22,15.16759967803955
2020-05-26,15.589360237121582
2020-05-27,15.790385246276855
2020-05-28,15.348915100097656
2020-05-29,15.277965545654297
2020-06-01,15.545997619628906
2020-06-02,15.979583740234375
2020-06-03,16.448646545410156
2020-06-04,16.45258903503418
2020-06-05,17.674510955810547
2020-06-08,18.470735549926758
2020-06-09,17.776992797851562
2020-06-10,16.90193748474121
2020-06-11,15.30949878692627
2020-06-12,15.695784568786621
2020-06-15,15.743083000183105
2020-06-16,16.196378707885742
2020-06-17,15.64454174041748
2020-06-18,15.83768367767334
2020-06-19,15.597240447998047
2020-06-22,15.669503211975098
2020-06-23,15.685470581054688
2020-06-24,14.815163612365723
2020-06-25,15.098612785339355
2020-06-26,14.575631141662598
2020-06-29,14.771247863769531
2020-06-30,15.110590934753418
2020-07-01,14.743306159973145
2020-07-02,14.906990051269531
2020-07-06,14.95090389251709
2020-07-07,14.47582721710205
2020-07-08,14.463852882385254
2020-07-09,13.749238014221191
2020-07-10,14.188384056091309
2020-07-13,14.112533569335938
2020-07-14,14.607569694519043
2020-07-15,14.922952651977539
2020-07-16,14.855084419250488
2020-07-17,14.647488594055176
2020-07-20,14.40396499633789
2020-07-21,15.274271011352539
2020-07-22,15.086634635925293
2020-07-23,15.058687210083008
2020-07-24,14.974852561950684
2020-07-27,14.990825653076172
2020-07-28,14.735322952270508
2020-07-29,15.042719841003418
2020-07-30,14.451871871948242
2020-07-31,14.384003639221191
2020-08-03,14.435903549194336
2020-08-04,14.787220001220703
2020-08-05,14.942914962768555
2020-08-06,14.823149681091309
2020-08-07,14.843110084533691
2020-08-10,15.302218437194824
2020-08-11,15.250317573547363
2020-08-12,15.402020454406738
2020-08-13,15.102607727050781
2020-08-14,15.246326446533203
2020-08-17,15.15849494934082
2020-08-18,14.966873168945312
2020-08-19,14.795204162597656
2020-08-20,14.47582721710205
2020-08-21,14.384003639221191
2020-08-24,14.779234886169434
2020-08-25,14.571638107299805
2020-08-26,14.264237403869629
2020-08-27,14.292182922363281
2020-08-28,14.547684669494629
2020-08-31,14.2322998046875
2020-09-01,14.136487007141113
2020-09-02,14.068620681762695
2020-09-03,13.964818954467773
2020-09-04,13.920904159545898
2020-09-08,13.413891792297363
2020-09-09,13.505715370178223
2020-09-10,13.0106782913208
2020-09-11,13.022653579711914
2020-09-14,13.122458457946777
2020-09-15,13.026644706726074
2020-09-16,13.549629211425781
2020-09-17,13.56959056854248
2020-09-18,13.417882919311523
2020-09-21,12.973137855529785
2020-09-22,12.839224815368652
2020-09-23,12.258944511413574
2020-09-24,12.254884719848633
2020-09-25,12.246771812438965
2020-09-28,12.534883499145508
2020-09-29,12.189962387084961
2020-09-30,12.153440475463867
2020-10-01,11.780112266540527
2020-10-02,11.893733978271484
2020-10-05,12.250829696655273
2020-10-06,12.068224906921387
2020-10-07,12.238656997680664
2020-10-08,12.697199821472168
2020-10-09,12.494305610656738
2020-10-12,12.526766777038574
2020-10-13,12.331987380981445
2020-10-14,12.384740829467773
2020-10-15,12.534883499145508
2020-10-16,12.250829696655273
2020-10-19,11.991124153137207
2020-10-20,12.133149147033691
2020-10-21,11.901849746704102
2020-10-22,12.39285659790039
2020-10-23,12.331987380981445
2020-10-26,11.88967514038086
2020-10-27,11.735475540161133
2020-10-28,11.244466781616211
2020-10-29,11.58938980102539
2020-10-30,11.654315948486328
2020-11-02,12.051993370056152
2020-11-03,11.98300838470459
2020-11-04,11.999238967895508
2020-11-05,11.999238967895508
2020-11-06,11.739530563354492
2020-11-09,13.415448188781738
2020-11-10,13.849649429321289
2020-11-11,13.707615852355957
2020-11-12,13.265307426452637
2020-11-13,13.748197555541992
2020-11-16,14.653114318847656
2020-11-17,14.803256034851074
2020-11-18,14.373116493225098
2020-11-19,14.608471870422363
2020-11-20,14.53137493133545
2020-11-23,15.558028221130371
2020-11-24,16.357437133789062
2020-11-25,15.975992202758789
2020-11-27,15.78933048248291
2020-11-30,14.91688060760498
2020-12-01,14.985861778259277
2020-12-02,15.472808837890625
2020-12-03,15.635127067565918
2020-12-04,16.487289428710938
2020-12-07,16.10178565979004
2020-12-08,16.341201782226562
2020-12-09,16.37771987915039
2020-12-10,16.880903244018555
2020-12-11,16.686119079589844
2020-12-14,16.10178565979004
2020-12-15,16.418304443359375
2020-12-16,16.337142944335938
2020-12-17,16.26004409790039
2020-12-18,15.988163948059082
2020-12-21,15.679750442504883
2020-12-22,15.416573524475098
2020-12-23,15.757879257202148
2020-12-24,15.675640106201172
2020-12-28,15.576948165893555
2020-12-29,15.474143028259277
2020-12-30,15.71675968170166
2020-12-31,15.585173606872559
2021-01-04,15.609844207763672
2021-01-05,16.308917999267578
2021-01-06,16.806486129760742
2021-01-07,17.053218841552734
2021-01-08,17.032657623291016
2021-01-11,17.299951553344727
2021-01-12,17.904441833496094
2021-01-13,17.764625549316406
2021-01-14,18.290983200073242
2021-01-15,17.579578399658203
2021-01-19,17.933225631713867
2021-01-20,17.999021530151367
2021-01-21,17.390422821044922
2021-01-22,17.299951553344727
2021-01-25,17.12312889099121
2021-01-26,16.757139205932617
2021-01-27,16.530973434448242
2021-01-28,16.724245071411133
2021-01-29,16.169095993041992
2021-02-01,16.284244537353516
2021-02-02,16.4610652923584
2021-02-03,17.16425132751465
2021-02-04,17.353412628173828
2021-02-05,17.501449584960938
2021-02-08,18.233417510986328
2021-02-09,18.040145874023438
2021-02-10,18.385568618774414
2021-02-11,18.101825714111328
2021-02-12,18.369115829467773
2021-02-16,18.829679489135742
2021-02-17,19.109312057495117
2021-02-18,18.677532196044922
2021-02-19,18.99005699157715
2021-02-22,19.648008346557617
2021-02-23,19.972867965698242
2021-02-24,20.680164337158203
2021-02-25,20.28128433227539
2021-02-26,19.800155639648438
2021-03-01,20.314184188842773
2021-03-02,20.20315170288086
2021-03-03,20.499229431152344
2021-03-04,20.988582611083984
2021-03-05,21.774005889892578
2021-03-08,21.81512451171875
2021-03-09,21.432697296142578
2021-03-10,21.97550392150879
2021-03-11,21.983728408813477
2021-03-12,22.02895736694336
2021-03-15,21.778112411499023
2021-03-16,21.157176971435547
2021-03-17,21.321664810180664
2021-03-18,20.363529205322266
2021-03-19,20.367639541625977
2021-03-22,20.17231559753418
2021-03-23,19.87725067138672
2021-03-24,20.37594985961914
2021-03-25,20.45075035095215
2021-03-26,20.957761764526367
2021-03-29,20.708417892456055
2021-03-30,20.52971649169922
2021-03-31,20.388418197631836
2021-04-01,20.907896041870117
2021-04-05,20.409196853637695
2021-04-06,20.35516929626465
2021-04-07,20.425823211669922
2021-04-08,20.15984535217285
2021-04-09,20.02686309814453
2021-04-12,19.868938446044922
2021-04-13,19.889719009399414
2021-04-14,20.44244384765625
2021-04-15,20.276212692260742
2021-04-16,20.1141357421875
2021-04-19,20.093355178833008
2021-04-20,19.5614070892334
2021-04-21,19.81075668334961
2021-04-22,19.578035354614258
2021-04-23,19.75673484802246
2021-04-26,19.889719009399414
2021-04-27,20.130754470825195
2021-04-28,20.82478141784668
2021-04-29,21.057506561279297
2021-04-30,20.525558471679688
2021-05-03,21.090747833251953
2021-05-04,21.10321617126465
2021-05-05,21.78476905822754
2021-05-06,21.89697265625
2021-05-07,22.28762435913086
2021-05-10,22.295936584472656
2021-05-11,21.72243309020996
2021-05-12,21.82632827758789
2021-05-13,21.56035804748535
2021-05-14,22.229442596435547
2021-05-17,22.744760513305664
2021-05-18,22.21697235107422
2021-05-19,21.664255142211914
2021-05-20,21.63100242614746
2021-05-21,21.67671775817871
2021-05-24,21.892824172973633
2021-05-25,21.448148727416992
2021-05-26,21.639312744140625
2021-05-27,21.65594482421875
2021-05-28,21.697498321533203
2021-06-01,22.53281593322754
2021-06-02,22.952556610107422
2021-06-03,23.014894485473633
2021-06-04,23.16865348815918
2021-06-07,23.06891632080078
2021-06-08,23.268400192260742
2021-06-09,23.122943878173828
2021-06-10,23.093854904174805
2021-06-11,23.014894485473633
2021-06-14,22.91514778137207
2021-06-15,23.351512908935547
2021-06-16,23.226835250854492
2021-06-17,22.43723487854004
2021-06-18,21.772300720214844
2021-06-21,22.70012092590332
2021-06-22,22.85126495361328
2021-06-23,22.91423988342285
2021-06-24,23.111553192138672
2021-06-25,23.233304977416992
2021-06-28,22.44822883605957
2021-06-29,22.339075088500977
2021-06-30,22.616159439086914
2021-07-01,23.010799407958984
2021-07-02,22.96041488647461
2021-07-06,22.21312141418457
2021-07-07,21.852066040039062
2021-07-08,21.726125717163086
2021-07-09,22.18793487548828
2021-07-12,22.154348373413086
2021-07-13,21.986412048339844
2021-07-14,21.331485748291016
2021-07-15,21.033405303955078
2021-07-16,20.4372501373291
2021-07-19,19.715147018432617
2021-07-20,19.979637145996094
2021-07-21,20.67655372619629
2021-07-22,20.445648193359375
2021-07-23,20.37007713317871
2021-07-26,20.873870849609375
2021-07-27,20.680747985839844
2021-07-28,20.86966896057129
2021-07-29,21.07118797302246
2021-07-30,20.735321044921875
2021-08-02,20.579992294311523
2021-08-03,20.932645797729492
2021-08-04,20.365875244140625
2021-08-05,20.596782684326172
2021-08-06,20.785707473754883
2021-08-09,20.491825103759766
2021-08-10,20.852876663208008
2021-08-11,21.01660919189453
2021-08-12,20.995622634887695
2021-08-13,20.747920989990234
2021-08-16,20.365875244140625
2021-08-17,20.155961990356445
2021-08-18,19.736133575439453
2021-08-19,19.22394371032715
2021-08-20,19.26593017578125
2021-08-23,19.988033294677734
2021-08-24,20.319698333740234
2021-08-25,20.475034713745117
2021-08-26,20.16436004638672
2021-08-27,20.701744079589844
2021-08-30,20.45823860168457
2021-08-31,20.319698333740234
2021-09-01,20.021617889404297
2021-09-02,20.529613494873047
2021-09-03,20.412059783935547
2021-09-07,20.290311813354492
2021-09-08,20.030017852783203
2021-09-09,20.071998596191406
2021-09-10,20.063600540161133
2021-09-13,20.638765335083008
2021-09-14,20.340686798095703
2021-09-15,21.10057830810547
2021-09-16,20.861270904541016
2021-09-17,20.7059383392334
2021-09-20,20.07364845275879
2021-09-21,20.12038803100586
2021-09-22,20.74078369140625
2021-09-23,21.467411041259766
2021-09-24,21.628889083862305
2021-09-27,22.398008346557617
2021-09-28,22.474498748779297
2021-09-29,22.474498748779297
2021-09-30,22.13454818725586
2021-10-01,22.878177642822266
2021-10-04,23.252113342285156
2021-10-05,23.388090133666992
2021-10-06,23.141632080078125
2021-10-07,23.32010269165039
2021-10-08,24.038230895996094
2021-10-11,23.948997497558594
2021-10-12,23.970243453979492
2021-10-13,23.948997497558594
2021-10-14,24.24219512939453
2021-10-15,24.361177444458008
2021-10-18,24.378175735473633
2021-10-19,24.65437889099121
2021-10-20,24.85409164428711
2021-10-21,24.395172119140625
2021-10-22,24.624631881713867
2021-10-25,24.985822677612305
2021-10-26,25.130300521850586
2021-10-27,24.407920837402344
2021-10-28,24.582141876220703
2021-10-29,24.420669555664062
2021-11-01,24.841350555419922
2021-11-02,24.607637405395508
2021-11-03,24.403671264648438
2021-11-04,24.437665939331055
2021-11-05,24.756364822387695
2021-11-08,24.981578826904297
2021-11-09,25.08355712890625
2021-11-10,24.420669555664062
2021-11-11,24.51415252685547
2021-11-12,24.454662322998047
2021-11-15,24.658628463745117
2021-11-16,24.696870803833008
2021-11-17,24.318687438964844
2021-11-18,24.174213409423828
2021-11-19,23.23086929321289
2021-11-22,23.643049240112305
2021-11-23,24.369678497314453
2021-11-24,24.607637405395508
2021-11-26,23.6175537109375
2021-11-29,23.753530502319336
2021-11-30,23.196870803833008
2021-12-01,22.950414657592773
2021-12-02,23.6175537109375
2021-12-03,23.430583953857422
2021-12-06,23.779027938842773
2021-12-07,24.335683822631836
2021-12-08,24.33143424987793
2021-12-09,24.144466400146484
2021-12-10,24.322935104370117
2021-12-13,23.647294998168945
2021-12-14,23.549560546875
2021-12-15,23.43483543395996
2021-12-16,23.583560943603516
2021-12-17,23.103384017944336
2021-12-20,22.81715202331543
2021-12-21,23.467103958129883
2021-12-22,23.617752075195312
2021-12-23,23.630664825439453
2021-12-27,24.147186279296875
2021-12-28,24.12996482849121
2021-12-29,23.97500991821289
2021-12-30,23.82866668701172
