Date,JNK
2025-06-02,90.29102325439453
2025-06-03,90.49932098388672
2025-06-04,90.70761108398438
2025-06-05,90.51826477050781
2025-06-06,90.5277328491211
2025-06-09,90.62239837646484
2025-06-10,90.82122039794922
2025-06-11,90.77388000488281
2025-06-12,90.88748931884766
2025-06-13,90.60346984863281
2025-06-16,90.81175994873047
2025-06-17,90.68867492675781
2025-06-18,90.83069610595703
2025-06-20,91.1052474975586
2025-06-23,91.28511047363281
2025-06-24,91.53126525878906
2025-06-25,91.55967712402344
2025-06-26,91.85316467285156
2025-06-27,91.77743530273438
2025-06-30,92.08985137939453
2025-07-01,92.0232162475586
2025-07-02,92.2041015625
2025-07-03,92.26123046875
2025-07-07,91.9280014038086
2025-07-08,91.78521728515625
2025-07-09,92.0232162475586
2025-07-10,91.97562408447266
2025-07-11,91.81376647949219
2025-07-14,91.89944458007812
2025-07-15,91.60432434082031
2025-07-16,91.81376647949219
2025-07-17,91.9280014038086
2025-07-18,92.0613021850586
2025-07-21,92.18506622314453
2025-07-22,92.3564224243164
2025-07-23,92.4230728149414
2025-07-24,92.289794921875
2025-07-25,92.38497924804688
2025-07-28,92.34689331054688
2025-07-29,92.3659439086914
2025-07-30,92.2041015625
2025-07-31,92.24217987060547
2025-08-01,92.24122619628906
2025-08-04,92.58586883544922
2025-08-05,92.51886749267578
2025-08-06,92.643310546875
2025-08-07,92.57630157470703
2025-08-08,92.59545135498047
2025-08-11,92.57630157470703
2025-08-12,92.75819396972656
2025-08-13,93.0262680053711
2025-08-14,92.75819396972656
2025-08-15,92.78691864013672
2025-08-18,92.73904418945312
2025-08-19,92.72947692871094
2025-08-20,92.66246032714844
2025-08-21,92.49972534179688
2025-08-22,93.27517700195312
2025-08-25,93.16028594970703
2025-08-26,93.36133575439453
2025-08-27,93.50492858886719
2025-08-28,93.51451110839844
2025-08-29,93.35176086425781
2025-09-02,93.21603393554688
2025-09-03,93.50482177734375
2025-09-04,93.76471710205078
2025-09-05,93.86095428466797
2025-09-08,93.8705825805664
2025-09-09,93.75508880615234
2025-09-10,93.8416976928711
2025-09-11,94.1112289428711
2025-09-12,94.03423309326172
2025-09-15,94.322998046875
2025-09-16,94.25562286376953
2025-09-17,94.1401138305664
2025-09-18,94.35186767578125
2025-09-19,94.41925048828125
2025-09-22,94.51551818847656
2025-09-23,94.45775604248047
2025-09-24,94.3133773803711
2025-09-25,94.01497650146484
2025-09-26,94.18824768066406
2025-09-29,94.390380859375
2025-09-30,94.322998046875
2025-10-01,94.50496673583984
2025-10-02,94.4565658569336
2025-10-03,94.3404312133789
2025-10-06,94.35977935791016
2025-10-07,94.25331115722656
