Date,XLK
2025-11-14,143.67816162109375
2025-11-17,141.4293670654297
2025-11-18,139.13072204589844
2025-11-19,140.09805297851562
2025-11-20,135.7001953125
2025-11-21,136.2237548828125
2025-11-24,139.4697723388672
2025-11-25,139.84375
2025-11-26,141.49917602539062
2025-11-28,142.71580505371094
2025-12-01,142.7806396484375
2025-12-02,144.25157165527344
2025-12-03,144.5956268310547
2025-12-04,145.13414001464844
2025-12-05,146.19619750976562
2025-12-08,147.22335815429688
2025-12-09,147.6123046875
2025-12-10,148.32032775878906
2025-12-11,147.56243896484375
2025-12-12,143.29421997070312
2025-12-15,141.90805053710938
2025-12-16,142.16732788085938
2025-12-17,139.0060577392578
2025-12-18,141.15013122558594
2025-12-19,144.20172119140625
2025-12-22,144.979736328125
2025-12-23,145.7687530517578
2025-12-24,146.1183319091797
2025-12-26,146.34803771972656
2025-12-29,145.68885803222656
2025-12-30,145.22943115234375
2025-12-31,143.7912139892578
2026-01-02,144.1208038330078
2026-01-05,144.44039916992188
2026-01-06,146.46788024902344
2026-01-07,146.34803771972656
2026-01-08,144.06088256835938
2026-01-09,145.968505859375
2026-01-12,146.6077117919922
2026-01-13,146.298095703125
2026-01-14,144.5203094482422
2026-01-15,145.2793731689453
2026-01-16,145.4391632080078
2026-01-20,141.6638641357422
2026-01-21,143.63140869140625
2026-01-22,144.70008850097656
2026-01-23,144.90982055664062
2026-01-26,145.8986053466797
2026-01-27,147.86614990234375
2026-01-28,149.044677734375
2026-01-29,146.68760681152344
2026-01-30,143.7013397216797
2026-02-02,145.07960510253906
2026-02-03,141.903564453125
2026-02-04,137.94847106933594
2026-02-05,135.46157836914062
2026-02-06,140.95474243164062
2026-02-09,143.1719970703125
2026-02-10,142.37298583984375
2026-02-11,142.79246520996094
2026-02-12,139.03713989257812
2026-02-13,139.38668823242188
2026-02-17,139.30679321289062
2026-02-18,140.73501586914062
2026-02-19,140.035888671875
2026-02-20,140.70506286621094
2026-02-23,138.34799194335938
2026-02-24,140.145751953125
2026-02-25,142.8323974609375
2026-02-26,140.8348846435547
2026-02-27,138.58767700195312
2026-03-02,139.36671447753906
2026-03-03,137.32925415039062
2026-03-04,139.6663360595703
2026-03-05,140.00592041015625
2026-03-06,137.1195068359375
2026-03-09,139.58644104003906
2026-03-10,139.58644104003906
2026-03-11,140.25559997558594
2026-03-12,137.6688232421875
2026-03-13,136.630126953125
2026-03-16,138.607666015625
2026-03-17,139.36671447753906
2026-03-18,137.78868103027344
2026-03-19,138.25808715820312
2026-03-20,135.1219940185547
2026-03-23,136.9499969482422
2026-03-24,136.14999389648438
2026-03-25,136.75999450683594
2026-03-26,132.5
2026-03-27,129.9199981689453
2026-03-30,127.5
2026-03-31,132.89999389648438
2026-04-01,134.91000366210938
2026-04-02,135.99000549316406
2026-04-06,136.77999877929688
2026-04-07,137.42999267578125
2026-04-08,141.69000244140625
2026-04-09,142.07000732421875
2026-04-10,142.6199951171875
2026-04-13,145.61000061035156
2026-04-14,147.94000244140625
2026-04-15,150.3000030517578
2026-04-16,152.02000427246094
2026-04-17,154.35000610351562
2026-04-20,154.55999755859375
2026-04-21,154.69000244140625
2026-04-22,158.08999633789062
2026-04-23,155.83999633789062
2026-04-24,160.22000122070312
