Date,KRE
2021-01-07,50.19663619995117
2021-01-08,49.52793502807617
2021-01-11,50.24006271362305
2021-01-12,51.0998420715332
2021-01-13,50.70034408569336
2021-01-14,51.79460144042969
2021-01-15,50.70903396606445
2021-01-19,51.1171989440918
2021-01-20,50.71772003173828
2021-01-21,49.71898651123047
2021-01-22,50.335601806640625
2021-01-25,49.927425384521484
2021-01-26,49.2326545715332
2021-01-27,47.53917694091797
2021-01-28,48.39026641845703
2021-01-29,47.21784210205078
2021-02-01,48.0776252746582
2021-02-02,49.276084899902344
2021-02-03,49.701629638671875
2021-02-04,51.2822151184082
2021-02-05,51.19537353515625
2021-02-08,52.28092956542969
2021-02-09,52.91490936279297
2021-02-10,52.906219482421875
2021-02-11,52.55015182495117
2021-02-12,53.0451774597168
2021-02-16,54.4954948425293
2021-02-17,54.33049011230469
2021-02-18,53.6965217590332
2021-02-19,55.41604995727539
2021-02-22,56.55373001098633
2021-02-23,57.11822509765625
2021-02-24,58.86381530761719
2021-02-25,57.12691116333008
2021-02-26,55.80686569213867
2021-03-01,57.81298828125
2021-03-02,57.231117248535156
2021-03-03,57.72615051269531
2021-03-04,56.95321273803711
2021-03-05,58.44695281982422
2021-03-08,59.958072662353516
2021-03-09,58.77696990966797
2021-03-10,60.140438079833984
2021-03-11,60.592018127441406
2021-03-12,61.74708938598633
2021-03-15,61.087059020996094
2021-03-16,60.166507720947266
2021-03-17,60.574684143066406
2021-03-18,60.90467071533203
2021-03-19,60.40098190307617
2021-03-22,58.49760437011719
2021-03-23,56.52527618408203
2021-03-24,56.1849250793457
2021-03-25,57.790706634521484
2021-03-26,58.942691802978516
2021-03-29,57.02272415161133
2021-03-30,58.453956604003906
2021-03-31,57.89543533325195
2021-04-01,58.31432342529297
2021-04-05,58.44524383544922
2021-04-06,58.357967376708984
2021-04-07,58.052520751953125
2021-04-08,58.17469787597656
2021-04-09,58.83794021606445
2021-04-12,59.33539581298828
2021-04-13,58.11360549926758
2021-04-14,58.72450256347656
2021-04-15,58.4190673828125
2021-04-16,59.05612564086914
2021-04-19,58.72450256347656
2021-04-20,56.376914978027344
2021-04-21,57.8692626953125
2021-04-22,56.92673873901367
2021-04-23,59.213233947753906
2021-04-26,59.45758056640625
2021-04-27,59.87648391723633
2021-04-28,59.797935485839844
2021-04-29,60.50482940673828
2021-04-30,59.68449783325195
2021-05-03,60.0859260559082
2021-05-04,61.05463409423828
2021-05-05,61.23789978027344
2021-05-06,61.6480827331543
2021-05-07,61.787715911865234
2021-05-10,61.11573028564453
2021-05-11,60.59210205078125
2021-05-12,59.08230972290039
2021-05-13,61.063358306884766
2021-05-14,62.136802673339844
2021-05-17,62.180419921875
2021-05-18,61.14189910888672
2021-05-19,60.91500473022461
2021-05-20,60.73173141479492
2021-05-21,61.552066802978516
2021-05-24,61.15064239501953
2021-05-25,59.754310607910156
2021-05-26,60.67063903808594
2021-05-27,61.717891693115234
2021-05-28,61.691707611083984
2021-06-01,62.250244140625
2021-06-02,61.6131706237793
2021-06-03,61.82261657714844
2021-06-04,61.717891693115234
2021-06-07,61.936073303222656
2021-06-08,61.901161193847656
2021-06-09,60.87137985229492
2021-06-10,59.69321060180664
2021-06-11,59.86774444580078
2021-06-14,58.82924270629883
2021-06-15,59.65830993652344
2021-06-16,60.53974151611328
2021-06-17,57.49397659301758
2021-06-18,55.55657958984375
2021-06-21,57.814414978027344
2021-06-22,57.77055358886719
2021-06-23,57.761775970458984
2021-06-24,58.6652717590332
2021-06-25,59.331912994384766
2021-06-28,57.70914840698242
2021-06-29,57.38460159301758
2021-06-30,57.48109817504883
2021-07-01,58.02494430541992
2021-07-02,57.305660247802734
2021-07-06,55.72674560546875
2021-07-07,55.41096878051758
2021-07-08,54.39344024658203
2021-07-09,56.83198547363281
2021-07-12,56.94601058959961
2021-07-13,55.709205627441406
2021-07-14,55.428504943847656
2021-07-15,56.09515380859375
2021-07-16,54.39344024658203
2021-07-19,52.51629638671875
2021-07-20,53.94608688354492
2021-07-21,55.121498107910156
2021-07-22,53.893455505371094
2021-07-23,54.34958267211914
2021-07-26,54.79695129394531
2021-07-27,54.55134201049805
2021-07-28,55.244293212890625
2021-07-29,55.59516525268555
2021-07-30,54.884666442871094
2021-08-02,54.358360290527344
2021-08-03,55.35832595825195
2021-08-04,54.80571746826172
2021-08-05,55.94603729248047
2021-08-06,57.6126708984375
2021-08-09,57.22671890258789
2021-08-10,57.87582015991211
2021-08-11,58.858253479003906
2021-08-12,58.489845275878906
2021-08-13,57.80564880371094
2021-08-16,57.60389709472656
2021-08-17,56.63024139404297
2021-08-18,56.11270523071289
2021-08-19,55.34955596923828
2021-08-20,56.47233963012695
2021-08-23,57.0600471496582
2021-08-24,57.375831604003906
2021-08-25,57.94599533081055
2021-08-26,56.998653411865234
2021-08-27,58.674041748046875
2021-08-30,57.29688262939453
2021-08-31,57.79688262939453
2021-09-01,57.41969299316406
2021-09-02,57.349510192871094
2021-09-03,57.17407989501953
2021-09-07,56.94601058959961
2021-09-08,56.21796798706055
2021-09-09,56.454803466796875
2021-09-10,55.779380798339844
2021-09-13,56.446022033691406
2021-09-14,55.15658950805664
2021-09-15,56.0600700378418
2021-09-16,55.928497314453125
2021-09-17,55.99866485595703
2021-09-20,54.60531997680664
2021-09-21,54.49067687988281
2021-09-22,55.4166374206543
2021-09-23,57.52431106567383
2021-09-24,58.12397003173828
2021-09-27,60.30218505859375
2021-09-28,59.85243606567383
2021-09-29,60.50502395629883
2021-09-30,59.74661636352539
2021-10-01,61.17524337768555
2021-10-04,61.39570999145508
2021-10-05,61.72199630737305
2021-10-06,61.5279655456543
2021-10-07,62.08357238769531
2021-10-08,62.356929779052734
2021-10-11,61.63380813598633
2021-10-12,61.59853744506836
2021-10-13,61.254600524902344
2021-10-14,62.1717529296875
2021-10-15,62.101192474365234
2021-10-18,62.25111389160156
2021-10-19,62.304046630859375
2021-10-20,63.93547821044922
2021-10-21,63.51219177246094
2021-10-22,64.18240356445312
2021-10-25,64.42933654785156
2021-10-26,63.87376403808594
2021-10-27,61.651466369628906
2021-10-28,62.744972229003906
2021-10-29,62.53331756591797
2021-11-01,64.59688568115234
2021-11-02,64.38523864746094
2021-11-03,66.15779876708984
2021-11-04,65.09074401855469
2021-11-05,65.77860260009766
2021-11-08,65.85796356201172
2021-11-09,65.62867736816406
2021-11-10,65.45230865478516
2021-11-11,66.02552795410156
2021-11-12,65.77860260009766
2021-11-15,66.02552795410156
2021-11-16,65.99906158447266
2021-11-17,65.4346694946289
2021-11-18,65.29356384277344
2021-11-19,64.79972076416016
2021-11-22,65.49639129638672
2021-11-23,66.53699493408203
2021-11-24,66.36945343017578
2021-11-26,63.04479217529297
2021-11-29,63.17707824707031
2021-11-30,61.56325149536133
2021-12-01,60.75194549560547
2021-12-02,62.81551742553711
2021-12-03,61.10469055175781
2021-12-06,62.674415588378906
2021-12-07,62.8596076965332
2021-12-08,62.736148834228516
2021-12-09,62.03947067260742
2021-12-10,62.180580139160156
2021-12-13,60.62848663330078
2021-12-14,61.184051513671875
2021-12-15,61.660282135009766
2021-12-16,61.77490234375
2021-12-17,60.27573776245117
2021-12-20,59.26012420654297
2021-12-21,61.07846450805664
2021-12-22,61.548561096191406
2021-12-23,62.089637756347656
2021-12-27,62.99436950683594
2021-12-28,63.03872299194336
2021-12-29,63.15403747558594
2021-12-30,62.861324310302734
