Date,IEF
2019-06-18,93.23804473876953
2019-06-19,93.49348449707031
2019-06-20,93.6467056274414
2019-06-21,93.26361083984375
2019-06-24,93.58714294433594
2019-06-25,93.73188781738281
2019-06-26,93.34877014160156
2019-06-27,93.62968444824219
2019-06-28,93.67227935791016
2019-07-01,93.5545883178711
2019-07-02,93.88721466064453
2019-07-03,94.06635284423828
2019-07-05,93.46932220458984
2019-07-08,93.3755111694336
2019-07-09,93.31575775146484
2019-07-10,93.3669662475586
2019-07-11,92.9063720703125
2019-07-12,93.00873565673828
2019-07-15,93.2048568725586
2019-07-16,93.00025177001953
2019-07-17,93.43512725830078
2019-07-18,93.66547393798828
2019-07-19,93.494873046875
2019-07-22,93.53749084472656
2019-07-23,93.384033203125
2019-07-24,93.52049255371094
2019-07-25,93.35847473144531
2019-07-26,93.34136199951172
2019-07-29,93.42664337158203
2019-07-30,93.46932220458984
2019-07-31,93.7081069946289
2019-08-01,94.7709732055664
2019-08-02,94.96747589111328
2019-08-05,95.7877197265625
2019-08-06,95.9415283203125
2019-08-07,95.9415283203125
2019-08-08,95.95006561279297
2019-08-09,95.80484008789062
2019-08-12,96.41146087646484
2019-08-13,96.06966400146484
2019-08-14,96.71051025390625
2019-08-15,97.32568359375
2019-08-16,97.0693359375
2019-08-19,96.60798645019531
2019-08-20,97.03514099121094
2019-08-21,96.77884674072266
2019-08-22,96.56523895263672
2019-08-23,97.21460723876953
2019-08-26,97.12063598632812
2019-08-27,97.53925323486328
2019-08-28,97.57345581054688
2019-08-29,97.38548278808594
2019-08-30,97.4111099243164
2019-09-03,97.6250991821289
2019-09-04,97.77912902832031
2019-09-05,96.99174499511719
2019-09-06,97.05164337158203
2019-09-09,96.45255279541016
2019-09-10,95.75076293945312
2019-09-11,95.65664672851562
2019-09-12,95.44271850585938
2019-09-13,94.56976318359375
2019-09-16,94.98057556152344
2019-09-17,95.22871398925781
2019-09-18,95.26296997070312
2019-09-19,95.30575561523438
2019-09-20,95.85348510742188
2019-09-23,95.99043273925781
2019-09-24,96.4697036743164
2019-09-25,95.83638000488281
2019-09-26,96.0417709350586
2019-09-27,96.17871856689453
2019-09-30,96.2557373046875
2019-10-01,96.52232360839844
2019-10-02,96.8565902709961
2019-10-03,97.36229705810547
2019-10-04,97.5508804321289
2019-10-07,97.2251205444336
2019-10-08,97.43087005615234
2019-10-09,97.18231964111328
2019-10-10,96.57374572753906
2019-10-11,95.91374206542969
2019-10-14,96.17945098876953
2019-10-15,95.71656799316406
2019-10-16,95.90513610839844
2019-10-17,95.87088775634766
2019-10-18,95.95660400390625
2019-10-21,95.60514831542969
2019-10-22,95.8280258178711
2019-10-23,95.86226654052734
2019-10-24,95.84516906738281
2019-10-25,95.63948822021484
2019-10-28,95.27945709228516
2019-10-29,95.36516571044922
2019-10-30,95.8280258178711
2019-10-31,96.43659973144531
2019-11-01,96.25463104248047
2019-11-04,95.76529693603516
2019-11-05,95.25023651123047
2019-11-06,95.5249252319336
2019-11-07,94.7609634399414
2019-11-08,94.63220977783203
2019-11-11,94.73519134521484
2019-11-12,94.77815246582031
2019-11-13,95.03564453125
2019-11-14,95.51632690429688
2019-11-15,95.43914794921875
2019-11-18,95.60220336914062
2019-11-19,95.78250122070312
2019-11-20,96.13444519042969
2019-11-21,95.89405059814453
2019-11-22,95.87691497802734
2019-11-25,95.91983795166016
2019-11-26,96.10009002685547
2019-11-27,95.85115814208984
2019-11-29,95.77389526367188
2019-12-02,95.4300308227539
2019-12-03,96.28107452392578
2019-12-04,95.91142272949219
2019-12-05,95.68793487548828
2019-12-06,95.39562225341797
2019-12-09,95.4730224609375
2019-12-10,95.36126708984375
2019-12-11,95.7566909790039
2019-12-12,95.00023651123047
2019-12-13,95.55896759033203
2019-12-16,95.11195373535156
2019-12-17,95.12055969238281
2019-12-18,94.86265563964844
2019-12-19,94.93670654296875
2019-12-20,94.93670654296875
2019-12-23,94.85060119628906
2019-12-24,95.01416778564453
2019-12-26,95.15192413330078
2019-12-27,95.2896499633789
2019-12-30,95.22938537597656
2019-12-31,94.88502502441406
2020-01-02,95.3240737915039
2020-01-03,95.96113586425781
2020-01-06,95.85781860351562
2020-01-07,95.72006225585938
2020-01-08,95.49627685546875
2020-01-09,95.56513977050781
2020-01-10,95.771728515625
2020-01-13,95.65982818603516
2020-01-14,95.84920501708984
2020-01-15,96.09028625488281
2020-01-16,95.89226531982422
2020-01-17,95.81481170654297
2020-01-21,96.19355773925781
2020-01-22,96.21080780029297
2020-01-23,96.4518051147461
2020-01-24,96.79613494873047
2020-01-27,97.450439453125
2020-01-28,97.12332153320312
2020-01-29,97.58818054199219
2020-01-30,97.682861328125
2020-01-31,98.1735610961914
2020-02-03,98.08997344970703
2020-02-04,97.52102661132812
2020-02-05,97.09861755371094
2020-02-06,97.16756439208984
2020-02-07,97.63308715820312
2020-02-10,97.8227310180664
2020-02-11,97.58995819091797
2020-02-12,97.3399887084961
2020-02-13,97.4261703491211
2020-02-14,97.66757202148438
2020-02-18,97.8227310180664
2020-02-19,97.80549621582031
2020-02-20,98.08997344970703
2020-02-21,98.48648071289062
2020-02-24,99.25369262695312
2020-02-25,99.529541015625
2020-02-26,99.47782135009766
2020-02-27,99.96056365966797
2020-02-28,101.08121490478516
2020-03-02,101.01215362548828
2020-03-03,102.18589782714844
2020-03-04,101.96153259277344
2020-03-05,102.86772155761719
2020-03-06,103.9120101928711
2020-03-09,104.84412384033203
2020-03-10,102.91952514648438
2020-03-11,101.89246368408203
2020-03-12,101.94425964355469
2020-03-13,101.27970886230469
2020-03-16,103.95515441894531
2020-03-17,101.34871673583984
2020-03-18,99.94197845458984
2020-03-19,100.2698974609375
2020-03-20,102.82457733154297
2020-03-23,104.04145050048828
2020-03-24,103.33372497558594
2020-03-25,103.39418029785156
2020-03-26,103.64446258544922
2020-03-27,104.41255187988281
2020-03-30,104.65424346923828
2020-03-31,104.84412384033203
2020-04-01,105.27099609375
2020-04-02,105.2882308959961
2020-04-03,105.36603546142578
2020-04-06,104.8907699584961
2020-04-07,104.4241714477539
2020-04-08,104.2945556640625
2020-04-09,104.51921844482422
2020-04-13,104.2945556640625
2020-04-14,104.43279266357422
2020-04-15,105.36603546142578
2020-04-16,105.47836303710938
2020-04-17,105.20183563232422
2020-04-20,105.47836303710938
2020-04-21,105.77213287353516
2020-04-22,105.44378662109375
2020-04-23,105.51290893554688
2020-04-24,105.538818359375
2020-04-27,104.9771957397461
2020-04-28,105.43516540527344
2020-04-29,105.38328552246094
2020-04-30,105.13270568847656
2020-05-01,105.2780532836914
2020-05-04,105.29534912109375
2020-05-05,105.21746826171875
2020-05-06,104.82823181152344
2020-05-07,105.46834564208984
2020-05-08,105.12232208251953
2020-05-11,104.82823181152344
2020-05-12,105.1742172241211
2020-05-13,105.3904800415039
2020-05-14,105.55479431152344
2020-05-15,105.48563385009766
2020-05-18,104.83692932128906
2020-05-19,105.13097381591797
2020-05-20,105.15692138671875
2020-05-21,105.22611236572266
2020-05-22,105.42504119873047
2020-05-26,105.14826202392578
2020-05-27,105.2347640991211
2020-05-28,105.13963317871094
2020-05-29,105.47698974609375
2020-06-01,105.4354019165039
2020-06-02,105.26224517822266
2020-06-03,104.63883209228516
2020-06-04,104.22320556640625
2020-06-05,103.70372009277344
2020-06-08,103.81627655029297
2020-06-09,104.18861389160156
2020-06-10,104.9678726196289
2020-06-11,105.34015655517578
2020-06-12,105.10637664794922
2020-06-15,105.01979064941406
2020-06-16,104.8033676147461
2020-06-17,104.9678726196289
2020-06-18,105.20166015625
2020-06-19,105.23627471923828
2020-06-22,105.14106750488281
2020-06-23,105.10637664794922
2020-06-24,105.30553436279297
2020-06-25,105.32283020019531
2020-06-26,105.60858917236328
2020-06-29,105.71247863769531
2020-06-30,105.52198791503906
2020-07-01,105.3573226928711
2020-07-02,105.48733520507812
2020-07-06,105.33133697509766
2020-07-07,105.66936492919922
2020-07-08,105.50466918945312
2020-07-09,105.8426742553711
2020-07-10,105.6346435546875
2020-07-13,105.7473373413086
2020-07-14,105.73868560791016
2020-07-15,105.7040023803711
2020-07-16,105.78196716308594
2020-07-17,105.75597381591797
2020-07-20,105.82533264160156
2020-07-21,105.93798828125
2020-07-22,105.97267150878906
2020-07-23,106.07661437988281
2020-07-24,106.02466583251953
2020-07-27,105.86000061035156
2020-07-28,106.111328125
2020-07-29,106.24995422363281
2020-07-30,106.39732360839844
2020-07-31,106.4233169555664
2020-08-03,106.37126922607422
2020-08-04,106.73554992675781
2020-08-05,106.37992858886719
2020-08-06,106.50138854980469
2020-08-07,106.27584838867188
2020-08-10,106.16307830810547
2020-08-11,105.798828125
2020-08-12,105.48656463623047
2020-08-13,105.26976013183594
2020-08-14,105.32181549072266
2020-08-17,105.4952163696289
2020-08-18,105.6773910522461
2020-08-19,105.53860473632812
2020-08-20,105.84217071533203
2020-08-21,105.92024993896484
2020-08-24,105.77278137207031
2020-08-25,105.52125549316406
2020-08-26,105.47791290283203
2020-08-27,105.10490417480469
2020-08-28,105.27840423583984
2020-08-31,105.39118957519531
2020-09-01,105.73660278320312
2020-09-02,105.8841781616211
2020-09-03,106.0230484008789
2020-09-04,105.43281555175781
2020-09-08,105.65850067138672
2020-09-09,105.60639190673828
2020-09-10,105.73660278320312
2020-09-11,105.90151977539062
2020-09-14,105.80609130859375
2020-09-15,105.75396728515625
2020-09-16,105.69320678710938
2020-09-17,105.72793579101562
2020-09-18,105.63245391845703
2020-09-21,105.82341766357422
2020-09-22,105.82341766357422
2020-09-23,105.82341766357422
2020-09-24,105.87550354003906
2020-09-25,105.9622802734375
2020-09-28,105.94491577148438
2020-09-29,106.0230484008789
2020-09-30,105.73660278320312
2020-10-01,105.79650115966797
2020-10-02,105.69229888916016
2020-10-05,105.02355194091797
2020-10-06,105.2667465209961
2020-10-07,104.96273040771484
2020-10-08,105.15380096435547
2020-10-09,105.1017074584961
2020-10-12,105.21466827392578
2020-10-13,105.44912719726562
2020-10-14,105.48383331298828
2020-10-15,105.37098693847656
2020-10-16,105.31015014648438
2020-10-19,105.13643646240234
2020-10-20,104.91061401367188
2020-10-21,104.77169799804688
2020-10-22,104.40685272216797
2020-10-23,104.55452728271484
2020-10-26,104.83247375488281
2020-10-27,105.06697845458984
2020-10-28,105.05829620361328
2020-10-29,104.61530303955078
2020-10-30,104.27659606933594
2020-11-02,104.45565795898438
2020-11-03,104.2209701538086
2020-11-04,105.0987548828125
2020-11-05,105.08139038085938
2020-11-06,104.72504425048828
2020-11-09,103.9515609741211
2020-11-10,103.65605163574219
2020-11-11,103.82120513916016
2020-11-12,104.41217041015625
2020-11-13,104.27311706542969
2020-11-16,104.19489288330078
2020-11-17,104.4643325805664
2020-11-18,104.4295654296875
2020-11-19,104.54254913330078
2020-11-20,104.72504425048828
2020-11-23,104.5164794921875
2020-11-24,104.3513412475586
2020-11-25,104.3861083984375
2020-11-27,104.69898986816406
2020-11-30,104.62944793701172
2020-12-01,104.07286834716797
2020-12-02,103.89893341064453
2020-12-03,104.17723083496094
2020-12-04,103.76850891113281
2020-12-07,104.09024810791016
2020-12-08,104.19461822509766
2020-12-09,104.04676818847656
2020-12-10,104.28158569335938
2020-12-11,104.49031829833984
2020-12-14,104.42942810058594
2020-12-15,104.32508087158203
2020-12-16,104.23810577392578
2020-12-17,104.16238403320312
2020-12-18,104.07537841796875
2020-12-21,104.14498901367188
2020-12-22,104.31900787353516
2020-12-23,104.10144805908203
2020-12-24,104.24939727783203
2020-12-28,104.25811767578125
2020-12-29,104.24072265625
2020-12-30,104.31034851074219
2020-12-31,104.37992858886719
2021-01-04,104.40605163574219
2021-01-05,104.16238403320312
2021-01-06,103.55326080322266
2021-01-07,103.18780517578125
2021-01-08,102.89190673828125
2021-01-11,102.6917724609375
2021-01-12,102.6743392944336
2021-01-13,103.0311508178711
2021-01-14,102.79618072509766
2021-01-15,103.07463836669922
2021-01-19,103.13555908203125
2021-01-20,103.1791000366211
2021-01-21,103.0311508178711
2021-01-22,103.18780517578125
2021-01-25,103.60548400878906
2021-01-26,103.5706558227539
2021-01-27,103.69251251220703
2021-01-28,103.4227294921875
2021-01-29,103.23998260498047
2021-02-01,103.36888885498047
2021-02-02,103.10762023925781
2021-02-03,102.85514068603516
2021-02-04,102.82025146484375
2021-02-05,102.60260009765625
2021-02-08,102.64613342285156
2021-02-09,102.72447204589844
2021-02-10,102.98573303222656
2021-02-11,102.9073715209961
2021-02-12,102.56774139404297
2021-02-16,101.82759857177734
2021-02-17,101.89729309082031
2021-02-18,101.8885726928711
2021-02-19,101.47929382324219
2021-02-22,101.31385040283203
2021-02-23,101.3922348022461
2021-02-24,101.25291442871094
2021-02-25,99.90323638916016
2021-02-26,100.80009460449219
2021-03-01,100.68683624267578
2021-03-02,100.86982727050781
2021-03-03,100.32959747314453
2021-03-04,99.83297729492188
2021-03-05,99.69355010986328
2021-03-08,99.30145263671875
2021-03-09,99.77198028564453
2021-03-10,99.98107147216797
2021-03-11,99.94621276855469
2021-03-12,99.22305297851562
2021-03-15,99.34503936767578
2021-03-16,99.32759857177734
2021-03-17,99.16206359863281
2021-03-18,98.54342651367188
2021-03-19,98.48245239257812
2021-03-22,98.80482482910156
2021-03-23,99.29278564453125
2021-03-24,99.4234619140625
2021-03-25,99.29278564453125
2021-03-26,98.96166229248047
2021-03-29,98.6218490600586
2021-03-30,98.53474426269531
2021-03-31,98.39535522460938
2021-04-01,98.83125305175781
2021-04-05,98.55225372314453
2021-04-06,99.0317153930664
2021-04-07,98.97074127197266
2021-04-08,99.31072235107422
2021-04-09,99.04922485351562
2021-04-12,98.98818969726562
2021-04-13,99.39794158935547
2021-04-14,99.27583312988281
2021-04-15,99.91232299804688
2021-04-16,99.64204406738281
2021-04-19,99.5374526977539
2021-04-20,99.83381652832031
2021-04-21,99.88616180419922
2021-04-22,99.96461486816406
2021-04-23,99.83381652832031
2021-04-26,99.7292251586914
2021-04-27,99.33690643310547
2021-04-28,99.46768188476562
2021-04-29,99.29330444335938
2021-04-30,99.3805160522461
2021-05-03,99.54976654052734
2021-05-04,99.68063354492188
2021-05-05,99.80274200439453
2021-05-06,99.84637451171875
2021-05-07,99.88127899169922
2021-05-10,99.68063354492188
2021-05-11,99.51482391357422
2021-05-12,99.0350570678711
2021-05-13,99.36653137207031
2021-05-14,99.58464050292969
2021-05-17,99.48867797851562
2021-05-18,99.48867797851562
2021-05-19,99.19204711914062
2021-05-20,99.60208129882812
2021-05-21,99.6369857788086
2021-05-24,99.73294830322266
2021-05-25,100.09935760498047
2021-05-26,99.98591613769531
2021-05-27,99.81143951416016
2021-05-28,99.80274200439453
2021-06-01,99.78439331054688
2021-06-02,99.89789581298828
2021-06-03,99.64472961425781
2021-06-04,100.19470977783203
2021-06-07,100.11611938476562
2021-06-08,100.40424346923828
2021-06-09,100.71849822998047
2021-06-10,101.07644653320312
2021-06-11,100.9280776977539
2021-06-14,100.6137466430664
2021-06-15,100.63118743896484
2021-06-16,99.94155883789062
2021-06-17,100.29946899414062
2021-06-18,100.8669204711914
2021-06-21,100.54389190673828
2021-06-22,100.72723388671875
2021-06-23,100.52645111083984
2021-06-24,100.50901794433594
2021-06-25,100.29946899414062
2021-06-28,100.6137466430664
2021-06-29,100.66612243652344
2021-06-30,100.8232650756836
2021-07-01,100.75077056884766
2021-07-02,101.11766815185547
2021-07-06,101.65057373046875
2021-07-07,101.94757080078125
2021-07-08,102.20964050292969
2021-07-09,101.69425201416016
2021-07-12,101.64183044433594
2021-07-13,101.32731628417969
2021-07-14,101.76412200927734
2021-07-15,102.19216918945312
2021-07-16,102.17471313476562
2021-07-19,103.04830169677734
2021-07-20,102.91725158691406
2021-07-21,102.32321166992188
2021-07-22,102.5591049194336
2021-07-23,102.40187072753906
2021-07-26,102.33197021484375
2021-07-27,102.76875305175781
2021-07-28,102.85611724853516
2021-07-29,102.54161071777344
2021-07-30,102.82991027832031
2021-08-02,103.28096008300781
2021-08-03,103.30720520019531
2021-08-04,103.28096008300781
2021-08-05,102.90509033203125
2021-08-06,102.30188751220703
2021-08-09,102.08340454101562
2021-08-10,101.89105987548828
2021-08-11,102.00471496582031
2021-08-12,101.89984130859375
2021-08-13,102.4854965209961
2021-08-16,102.7127685546875
2021-08-17,102.66031646728516
2021-08-18,102.6078872680664
2021-08-19,102.83512878417969
2021-08-20,102.73900604248047
2021-08-23,102.76519012451172
2021-08-24,102.4854965209961
2021-08-25,102.08340454101562
2021-08-26,102.08340454101562
2021-08-27,102.41556549072266
2021-08-30,102.61660766601562
2021-08-31,102.42428588867188
2021-09-01,102.46803283691406
2021-09-02,102.59049224853516
2021-09-03,102.34557342529297
2021-09-07,101.94322204589844
2021-09-08,102.22309875488281
2021-09-09,102.51177215576172
2021-09-10,102.18810272216797
2021-09-13,102.31058502197266
2021-09-14,102.69546508789062
2021-09-15,102.52051544189453
2021-09-16,102.1968765258789
2021-09-17,101.89947509765625
2021-09-20,102.41555786132812
2021-09-21,102.35432434082031
2021-09-22,102.45055389404297
2021-09-23,101.52330780029297
2021-09-24,101.21710968017578
2021-09-27,100.94596099853516
2021-09-28,100.56107330322266
2021-09-29,100.66605377197266
2021-09-30,100.78852081298828
2021-10-01,101.19993591308594
2021-10-04,101.0773696899414
2021-10-05,100.76224517822266
2021-10-06,100.78852081298828
2021-10-07,100.38587951660156
2021-10-08,100.16700744628906
2021-10-11,99.92191314697266
2021-10-12,100.37712860107422
2021-10-13,100.5696792602539
2021-10-14,100.8060302734375
2021-10-15,100.30705261230469
2021-10-18,100.16700744628906
2021-10-19,99.80812072753906
2021-10-20,99.76435089111328
2021-10-21,99.50176239013672
2021-10-22,99.75562286376953
2021-10-25,99.87815856933594
2021-10-26,100.00072479248047
2021-10-27,100.5609130859375
2021-10-28,100.29827880859375
2021-10-29,100.34207916259766
2021-11-01,100.33422088623047
2021-11-02,100.57948303222656
2021-11-03,100.2641372680664
2021-11-04,100.8072280883789
2021-11-05,101.35909271240234
2021-11-08,100.9211196899414
2021-11-09,101.3853530883789
2021-11-10,100.51815032958984
2021-11-11,100.19405364990234
2021-11-12,100.40431213378906
2021-11-15,100.01008605957031
2021-11-16,99.92250061035156
2021-11-17,100.28163146972656
2021-11-18,100.34294128417969
2021-11-19,100.61451721191406
2021-11-22,99.8786849975586
2021-11-23,99.46699523925781
2021-11-24,99.77359008789062
2021-11-26,101.0612564086914
2021-11-29,100.83348083496094
2021-11-30,101.43791961669922
2021-12-01,101.62906646728516
2021-12-02,101.4098892211914
2021-12-03,102.0059814453125
2021-12-06,101.4975357055664
2021-12-07,101.11183166503906
2021-12-08,100.78748321533203
2021-12-09,101.04167938232422
2021-12-10,101.11183166503906
2021-12-13,101.59397888183594
2021-12-14,101.41864776611328
2021-12-15,101.26961517333984
2021-12-16,101.56444549560547
2021-12-17,101.79259490966797
2021-12-20,101.70481872558594
2021-12-21,101.30119323730469
2021-12-22,101.3977279663086
2021-12-23,101.18714904785156
2021-12-27,101.22225952148438
2021-12-28,101.20469665527344
2021-12-29,100.68700408935547
2021-12-30,101.02043914794922
