Date,VEA
2020-05-14,29.05461311340332
2020-05-15,29.062950134277344
2020-05-18,30.22179412841797
2020-05-19,29.89664649963379
2020-05-20,30.438554763793945
2020-05-21,30.10506820678711
2020-05-22,30.02170181274414
2020-05-26,30.913766860961914
2020-05-27,31.238910675048828
2020-05-28,31.44734764099121
2020-05-29,31.405658721923828
2020-06-01,32.089290618896484
2020-06-02,32.439449310302734
2020-06-03,33.18978500366211
2020-06-04,33.00637435913086
2020-06-05,33.65665817260742
2020-06-08,34.05683135986328
2020-06-09,33.61497116088867
2020-06-10,33.556610107421875
2020-06-11,31.7141170501709
2020-06-12,32.25602722167969
2020-06-15,32.356075286865234
2020-06-16,32.78960037231445
2020-06-17,32.8646354675293
2020-06-18,32.714569091796875
2020-06-19,32.56449890136719
2020-06-22,32.93990707397461
2020-06-23,33.09912109375
2020-06-24,32.28630447387695
2020-06-25,32.71365737915039
2020-06-26,32.219261169433594
2020-06-29,32.51254653930664
2020-06-30,32.50416946411133
2020-07-01,32.61309814453125
2020-07-02,32.93990707397461
2020-07-06,33.49294662475586
2020-07-07,33.032081604003906
2020-07-08,33.300228118896484
2020-07-09,32.914764404296875
2020-07-10,33.22481918334961
2020-07-13,33.04883575439453
2020-07-14,33.50971603393555
2020-07-15,33.886783599853516
2020-07-16,33.67730712890625
2020-07-17,33.844886779785156
2020-07-20,34.03762435913086
2020-07-21,34.17169189453125
2020-07-22,34.26387023925781
2020-07-23,33.978965759277344
2020-07-24,33.81138229370117
2020-07-27,34.2806282043457
2020-07-28,34.12142562866211
2020-07-29,34.48174285888672
2020-07-30,34.02085494995117
2020-07-31,33.358882904052734
2020-08-03,33.93707275390625
2020-08-04,34.20521545410156
2020-08-05,34.389564514160156
2020-08-06,34.4649772644043
2020-08-07,34.32252883911133
2020-08-10,34.45659637451172
2020-08-11,34.59906005859375
2020-08-12,35.28617477416992
2020-08-13,35.135337829589844
2020-08-14,34.9174690246582
2020-08-17,35.18561935424805
2020-08-18,35.177242279052734
2020-08-19,34.98451614379883
2020-08-20,34.875572204589844
2020-08-21,34.69122314453125
2020-08-24,35.110198974609375
2020-08-25,35.18561935424805
2020-08-26,35.445377349853516
2020-08-27,35.08506393432617
2020-08-28,35.328067779541016
2020-08-31,35.08506393432617
2020-09-01,35.135337829589844
2020-09-02,35.562686920166016
2020-09-03,34.75825881958008
2020-09-04,34.8253059387207
2020-09-08,34.3979377746582
2020-09-09,34.99289321899414
2020-09-10,34.607425689697266
2020-09-11,34.92585754394531
2020-09-14,35.16048812866211
2020-09-15,35.37834930419922
2020-09-16,35.37834930419922
2020-09-17,35.428619384765625
2020-09-18,35.177242279052734
2020-09-21,34.3188591003418
2020-09-22,34.3104248046875
2020-09-23,33.95662307739258
2020-09-24,33.90607452392578
2020-09-25,34.03243637084961
2020-09-28,34.58841323852539
2020-09-29,34.53786849975586
2020-09-30,34.45363235473633
2020-10-01,34.65580368041992
2020-10-02,34.57998275756836
2020-10-05,35.119110107421875
2020-10-06,34.75687789916992
2020-10-07,35.085411071777344
2020-10-08,35.3465576171875
2020-10-09,35.582435607910156
2020-10-12,35.75932312011719
2020-10-13,35.36341094970703
2020-10-14,35.28759002685547
2020-10-15,34.90009307861328
2020-10-16,35.00959777832031
2020-10-19,34.857975006103516
2020-10-20,35.051727294921875
2020-10-21,34.93378448486328
2020-10-22,34.96747970581055
2020-10-23,35.161231994628906
2020-10-26,34.50417709350586
2020-10-27,34.24302673339844
2020-10-28,33.2405891418457
2020-10-29,33.4006462097168
2020-10-30,33.23216247558594
2020-11-02,33.63650894165039
2020-11-03,34.49575424194336
2020-11-04,34.84954833984375
2020-11-05,35.691932678222656
2020-11-06,35.76774978637695
2020-11-09,36.74492263793945
2020-11-10,37.014488220214844
2020-11-11,37.32616424560547
2020-11-12,36.787025451660156
2020-11-13,37.30931854248047
2020-11-16,37.78947830200195
2020-11-17,37.77262496948242
2020-11-18,37.57045364379883
2020-11-19,37.79789733886719
2020-11-20,37.924259185791016
2020-11-23,37.94953155517578
2020-11-24,38.55604934692383
2020-11-25,38.4802360534668
2020-11-27,38.749794006347656
2020-11-30,37.98323059082031
2020-12-01,38.800350189208984
2020-12-02,38.85931396484375
2020-12-03,38.994102478027344
2020-12-04,39.3731689453125
2020-12-07,39.08675765991211
2020-12-08,39.179412841796875
2020-12-09,39.2299690246582
2020-12-10,39.3141975402832
2020-12-11,39.179412841796875
2020-12-14,39.187843322753906
2020-12-15,39.617462158203125
2020-12-16,39.75223922729492
2020-12-17,40.013389587402344
2020-12-18,39.77751159667969
2020-12-21,39.33134078979492
2020-12-22,39.203857421875
2020-12-23,39.64578628540039
2020-12-24,39.747764587402344
2020-12-28,39.994224548339844
2020-12-29,40.30867004394531
2020-12-30,40.39365005493164
2020-12-31,40.12169647216797
2021-01-04,40.351158142089844
2021-01-05,40.810089111328125
2021-01-06,41.25202178955078
2021-01-07,41.37099838256836
2021-01-08,41.761932373046875
2021-01-11,41.218013763427734
2021-01-12,41.413490295410156
2021-01-13,41.33700180053711
2021-01-14,41.65144348144531
2021-01-15,40.980064392089844
2021-01-19,41.26900863647461
2021-01-20,41.58345413208008
2021-01-21,41.67694091796875
2021-01-22,41.387996673583984
2021-01-25,41.36249542236328
2021-01-26,41.379493713378906
2021-01-27,40.4106559753418
2021-01-28,40.72509765625
2021-01-29,39.83274459838867
2021-02-01,40.39365005493164
2021-02-02,40.84408950805664
2021-02-03,40.954559326171875
2021-02-04,40.97156524658203
2021-02-05,41.27751541137695
2021-02-08,41.54096221923828
2021-02-09,41.77892303466797
2021-02-10,41.6854362487793
2021-02-11,41.95738983154297
2021-02-12,42.15286636352539
2021-02-16,42.40781784057617
2021-02-17,42.14436340332031
2021-02-18,41.87240219116211
2021-02-19,42.067867279052734
2021-02-22,41.940399169921875
2021-02-23,41.95738983154297
2021-02-24,42.11037063598633
2021-02-25,41.3964958190918
2021-02-26,40.80158996582031
2021-03-01,41.59195327758789
2021-03-02,41.57495880126953
2021-03-03,41.31999969482422
2021-03-04,40.90357971191406
2021-03-05,41.23501968383789
2021-03-08,41.03105163574219
2021-03-09,41.55796432495117
2021-03-10,41.736427307128906
2021-03-11,42.04237747192383
2021-03-12,42.14436340332031
2021-03-15,42.24635314941406
2021-03-16,42.3143310546875
2021-03-17,42.53529739379883
2021-03-18,42.12736892700195
2021-03-19,42.27184295654297
2021-03-22,42.28977584838867
2021-03-23,41.649410247802734
2021-03-24,41.4701042175293
2021-03-25,41.73479461669922
2021-03-26,42.30684280395508
2021-03-29,42.10193634033203
2021-03-30,42.05070114135742
2021-03-31,41.93117141723633
2021-04-01,42.47761154174805
2021-04-05,43.117977142333984
2021-04-06,42.74229431152344
2021-04-07,42.81914138793945
2021-04-08,43.06674575805664
2021-04-09,43.169212341308594
2021-04-12,42.93867874145508
2021-04-13,43.228981018066406
2021-04-14,43.27166748046875
2021-04-15,43.60465621948242
2021-04-16,43.860801696777344
2021-04-19,43.732730865478516
2021-04-20,43.00698471069336
2021-04-21,43.39973831176758
2021-04-22,43.22043228149414
2021-04-23,43.715660095214844
2021-04-26,43.78395462036133
2021-04-27,43.6473388671875
2021-04-28,43.76688003540039
2021-04-29,43.809574127197266
2021-04-30,43.2119026184082
2021-05-03,43.664424896240234
2021-05-04,43.13505172729492
2021-05-05,43.6473388671875
2021-05-06,44.00594711303711
2021-05-07,44.51824188232422
2021-05-10,44.2877082824707
2021-05-11,43.75834655761719
2021-05-12,42.989906311035156
2021-05-13,43.28873825073242
2021-05-14,43.98033905029297
2021-05-17,43.912025451660156
2021-05-18,44.065711975097656
2021-05-19,43.67295455932617
2021-05-20,44.2791748046875
2021-05-21,44.27064514160156
2021-05-24,44.543861389160156
2021-05-25,44.543861389160156
2021-05-26,44.543861389160156
2021-05-27,44.62923812866211
2021-05-28,44.7573127746582
2021-06-01,44.99638748168945
2021-06-02,45.124454498291016
2021-06-03,44.88539505004883
2021-06-04,45.31230545043945
2021-06-07,45.41475296020508
2021-06-08,45.38914108276367
2021-06-09,45.2098388671875
2021-06-10,45.3549919128418
2021-06-11,45.43183517456055
2021-06-14,45.50014114379883
2021-06-15,45.5086784362793
2021-06-16,45.2098388671875
2021-06-17,44.87685012817383
2021-06-18,44.02302551269531
2021-06-21,44.628990173339844
2021-06-22,44.67202377319336
2021-06-23,44.43101501464844
2021-06-24,44.801124572753906
2021-06-25,44.94744873046875
2021-06-28,44.65480041503906
2021-06-29,44.64619064331055
2021-06-30,44.34494400024414
2021-07-01,44.47405242919922
2021-07-02,44.63758087158203
2021-07-06,44.37076950073242
2021-07-07,44.525691986083984
2021-07-08,43.88014221191406
2021-07-09,44.63758087158203
2021-07-12,44.801124572753906
2021-07-13,44.551509857177734
2021-07-14,44.663414001464844
2021-07-15,44.301910400390625
2021-07-16,43.957611083984375
2021-07-19,43.09687805175781
2021-07-20,43.484214782714844
2021-07-21,44.11254119873047
2021-07-22,44.17280578613281
2021-07-23,44.43962097167969
2021-07-26,44.49126434326172
2021-07-27,44.32773208618164
2021-07-28,44.525691986083984
2021-07-29,44.86138153076172
2021-07-30,44.56873321533203
2021-08-02,44.78391647338867
2021-08-03,45.10239028930664
2021-08-04,44.9732780456543
2021-08-05,45.20567321777344
2021-08-06,45.02492904663086
2021-08-09,44.9732780456543
2021-08-10,45.067955017089844
2021-08-11,45.35199737548828
2021-08-12,45.24870681762695
2021-08-13,45.481109619140625
2021-08-16,45.222896575927734
2021-08-17,44.72366714477539
2021-08-18,44.61176681518555
2021-08-19,44.12114715576172
2021-08-20,44.26747131347656
2021-08-23,44.73227310180664
2021-08-24,44.94744873046875
2021-08-25,44.98188400268555
2021-08-26,44.697845458984375
2021-08-27,45.16263961791992
2021-08-30,45.15403366088867
2021-08-31,45.15403366088867
2021-09-01,45.549957275390625
2021-09-02,45.76515197753906
2021-09-03,45.98895263671875
2021-09-07,45.877044677734375
2021-09-08,45.54135513305664
2021-09-09,45.48970413208008
2021-09-10,45.360599517822266
2021-09-13,45.70489501953125
2021-09-14,45.506935119628906
2021-09-15,45.687686920166016
2021-09-16,45.55857467651367
2021-09-17,44.99048614501953
2021-09-20,44.13509750366211
2021-09-21,44.51526641845703
2021-09-22,44.757198333740234
2021-09-23,45.301544189453125
2021-09-24,44.88680648803711
2021-09-27,44.88680648803711
2021-09-28,43.89316177368164
2021-09-29,43.75491714477539
2021-09-30,43.625308990478516
2021-10-01,43.75491714477539
2021-10-04,43.348812103271484
2021-10-05,43.599388122558594
2021-10-06,43.27969741821289
2021-10-07,43.64258575439453
2021-10-08,43.65122604370117
2021-10-11,43.52162551879883
2021-10-12,43.50434875488281
2021-10-13,43.98819351196289
2021-10-14,44.46342468261719
2021-10-15,44.817684173583984
2021-10-18,44.65352249145508
2021-10-19,44.96457290649414
2021-10-20,45.120094299316406
2021-10-21,44.895442962646484
2021-10-22,45.10281753540039
2021-10-25,45.068260192871094
2021-10-26,45.15464782714844
2021-10-27,44.91272735595703
2021-10-28,45.37066650390625
2021-10-29,45.033695220947266
2021-11-01,45.45706558227539
2021-11-02,45.35338592529297
2021-11-03,45.664432525634766
2021-11-04,45.629886627197266
2021-11-05,45.72491455078125
2021-11-08,45.7508430480957
2021-11-09,45.63852310180664
2021-11-10,45.05961608886719
2021-11-11,45.21514129638672
2021-11-12,45.52619171142578
2021-11-15,45.44843292236328
2021-11-16,45.3447380065918
2021-11-17,45.23241424560547
2021-11-18,45.2669792175293
2021-11-19,44.92136764526367
2021-11-22,44.6794319152832
2021-11-23,44.6016731262207
2021-11-24,44.368377685546875
2021-11-26,43.15872573852539
2021-11-29,43.3661003112793
2021-11-30,42.942718505859375
2021-12-01,42.71807098388672
2021-12-02,43.31425094604492
2021-12-03,43.098243713378906
2021-12-06,43.512977600097656
2021-12-07,44.44614028930664
2021-12-08,44.506622314453125
2021-12-09,44.11781692504883
2021-12-10,44.17829132080078
2021-12-13,43.729000091552734
2021-12-14,43.50434875488281
2021-12-15,44.0400505065918
2021-12-16,44.04869079589844
2021-12-17,43.538902282714844
2021-12-20,43.32744598388672
2021-12-21,43.871456146240234
2021-12-22,44.31893539428711
2021-12-23,44.590938568115234
2021-12-27,44.93313217163086
2021-12-28,44.93313217163086
2021-12-29,44.92436218261719
2021-12-30,44.81907272338867
