Date,QQQ
2019-06-26,178.30242919921875
2019-06-27,178.98388671875
2019-06-28,179.21417236328125
2019-07-01,181.6326446533203
2019-07-02,182.35243225097656
2019-07-03,183.7247772216797
2019-07-05,183.35049438476562
2019-07-08,182.0645294189453
2019-07-09,182.9761962890625
2019-07-10,184.7996368408203
2019-07-11,184.66529846191406
2019-07-12,185.7305145263672
2019-07-15,186.32553100585938
2019-07-16,185.36587524414062
2019-07-17,184.45413208007812
2019-07-18,184.66529846191406
2019-07-19,183.31211853027344
2019-07-22,184.77084350585938
2019-07-23,185.9800567626953
2019-07-24,187.2852325439453
2019-07-25,185.50985717773438
2019-07-26,187.41966247558594
2019-07-29,186.77662658691406
2019-07-30,185.97044372558594
2019-07-31,183.3984832763672
2019-08-01,182.4867706298828
2019-08-02,179.79965209960938
2019-08-05,173.44639587402344
2019-08-06,175.87440490722656
2019-08-07,176.8245849609375
2019-08-08,180.67291259765625
2019-08-09,178.97427368164062
2019-08-12,176.92050170898438
2019-08-13,180.79771423339844
2019-08-14,175.3946075439453
2019-08-15,175.19302368164062
2019-08-16,178.00497436523438
2019-08-19,180.8360595703125
2019-08-20,179.43496704101562
2019-08-21,181.02806091308594
2019-08-22,180.44259643554688
2019-08-23,174.732421875
2019-08-26,177.37156677246094
2019-08-27,176.9972381591797
2019-08-28,177.6306915283203
2019-08-29,180.34661865234375
2019-08-30,179.91481018066406
2019-09-03,178.16812133789062
2019-09-04,180.74014282226562
2019-09-05,184.0510711669922
2019-09-06,183.86875915527344
2019-09-09,183.4848175048828
2019-09-10,182.95701599121094
2019-09-11,184.6748504638672
2019-09-12,185.442626953125
2019-09-13,184.7804718017578
2019-09-16,183.955078125
2019-09-17,184.83804321289062
2019-09-18,184.76126098632812
2019-09-19,185.068359375
2019-09-20,183.11053466796875
2019-09-23,183.1913604736328
2019-09-24,180.75840759277344
2019-09-25,182.78744506835938
2019-09-26,182.11431884765625
2019-09-27,179.85447692871094
2019-09-30,181.5662078857422
2019-10-01,180.0852508544922
2019-10-02,176.9888153076172
2019-10-03,178.9313201904297
2019-10-04,181.5662078857422
2019-10-07,181.01805114746094
2019-10-08,178.30625915527344
2019-10-09,180.0467987060547
2019-10-10,181.44117736816406
2019-10-11,183.77796936035156
2019-10-14,183.75872802734375
2019-10-15,186.09552001953125
2019-10-16,185.63389587402344
2019-10-17,186.1243438720703
2019-10-18,184.33567810058594
2019-10-21,185.97044372558594
2019-10-22,184.48953247070312
2019-10-23,184.84536743164062
2019-10-24,186.64361572265625
2019-10-25,188.13412475585938
2019-10-28,189.99009704589844
2019-10-29,188.51878356933594
2019-10-30,189.43235778808594
2019-10-31,189.5189208984375
2019-11-01,191.24020385742188
2019-11-04,192.4230499267578
2019-11-05,192.5288543701172
2019-11-06,192.09608459472656
2019-11-07,192.7403564453125
2019-11-08,193.5096893310547
2019-11-11,193.25006103515625
2019-11-12,193.80775451660156
2019-11-13,193.8558807373047
2019-11-14,193.70196533203125
2019-11-15,195.12521362304688
2019-11-18,195.27911376953125
2019-11-19,195.56761169433594
2019-11-20,194.39437866210938
2019-11-21,193.961669921875
2019-11-22,194.08668518066406
2019-11-25,196.38502502441406
2019-11-26,196.760009765625
2019-11-27,198.13516235351562
2019-11-29,197.23121643066406
2019-12-02,195.21180725097656
2019-12-03,193.68276977539062
2019-12-04,194.66363525390625
2019-12-05,195.04833984375
2019-12-06,197.135009765625
2019-12-09,196.24075317382812
2019-12-10,196.07720947265625
2019-12-11,197.1157989501953
2019-12-12,198.58712768554688
2019-12-13,199.2410430908203
2019-12-16,201.2412109375
2019-12-17,201.35659790039062
2019-12-18,201.51046752929688
2019-12-19,202.7702178955078
2019-12-20,203.58761596679688
2019-12-23,204.12539672851562
2019-12-24,204.2313690185547
2019-12-26,206.03350830078125
2019-12-27,205.8600616455078
2019-12-30,204.51089477539062
2019-12-31,204.8963623046875
2020-01-02,208.3175506591797
2020-01-03,206.40936279296875
2020-01-06,207.73928833007812
2020-01-07,207.71041870117188
2020-01-08,209.27162170410156
2020-01-09,211.0448455810547
2020-01-10,210.50515747070312
2020-01-13,212.93374633789062
2020-01-14,212.09532165527344
2020-01-15,212.1820526123047
2020-01-16,214.2154998779297
2020-01-17,215.27561950683594
2020-01-21,215.17922973632812
2020-01-22,215.74783325195312
2020-01-23,216.44171142578125
2020-01-24,214.62026977539062
2020-01-27,210.1872100830078
2020-01-28,213.4156036376953
2020-01-29,213.76255798339844
2020-01-30,214.5238800048828
2020-01-31,211.12200927734375
2020-02-03,214.31187438964844
2020-02-04,219.2172393798828
2020-02-05,219.94000244140625
2020-02-06,221.8385467529297
2020-02-07,220.8844451904297
2020-02-10,223.55393981933594
2020-02-11,223.59249877929688
2020-02-12,225.77052307128906
2020-02-13,225.4813995361328
2020-02-14,226.12709045410156
2020-02-18,226.2137908935547
2020-02-19,228.38218688964844
2020-02-20,226.26202392578125
2020-02-21,221.91566467285156
2020-02-24,213.35781860351562
2020-02-25,207.55621337890625
2020-02-26,208.62594604492188
2020-02-27,198.17919921875
2020-02-28,198.33338928222656
2020-03-02,208.56808471679688
2020-03-03,201.87989807128906
2020-03-04,210.30279541015625
2020-03-05,203.91334533691406
2020-03-06,200.47286987304688
2020-03-09,186.54713439941406
2020-03-10,196.70472717285156
2020-03-11,188.1372528076172
2020-03-12,170.88673400878906
2020-03-13,185.3617706298828
2020-03-16,163.15765380859375
2020-03-17,175.53179931640625
2020-03-18,170.19285583496094
2020-03-19,171.21434020996094
2020-03-20,164.50689697265625
2020-03-23,164.6256561279297
2020-03-24,177.37387084960938
2020-03-25,176.06039428710938
2020-03-26,185.33180236816406
2020-03-27,178.95773315429688
2020-03-30,185.46702575683594
2020-03-31,183.88314819335938
2020-04-01,176.07003784179688
2020-04-02,179.64340209960938
2020-04-03,177.09378051757812
2020-04-06,189.75506591796875
2020-04-07,189.6778106689453
2020-04-08,193.70509338378906
2020-04-09,193.9851837158203
2020-04-13,196.0808868408203
2020-04-14,204.6086883544922
2020-04-15,202.2617950439453
2020-04-16,205.9510498046875
2020-04-17,207.92124938964844
2020-04-20,205.45855712890625
2020-04-21,197.8772430419922
2020-04-22,203.74911499023438
2020-04-23,203.31451416015625
2020-04-24,206.5208740234375
2020-04-27,208.1820068359375
2020-04-28,204.260986328125
2020-04-29,211.5042724609375
2020-04-30,211.41734313964844
2020-05-01,205.45855712890625
2020-05-04,207.8536376953125
2020-05-05,210.21014404296875
2020-05-06,211.5042724609375
2020-05-07,214.22776794433594
2020-05-08,217.1636962890625
2020-05-11,219.10488891601562
2020-05-12,214.5175018310547
2020-05-13,211.83262634277344
2020-05-14,214.2373809814453
2020-05-15,215.628173828125
2020-05-18,219.6457061767578
2020-05-19,219.0952606201172
2020-05-20,223.47019958496094
2020-05-21,221.03648376464844
2020-05-22,221.79940795898438
2020-05-26,221.2006378173828
2020-05-27,222.40785217285156
2020-05-28,222.11810302734375
2020-05-29,225.372802734375
2020-06-01,226.04881286621094
2020-06-02,227.5651092529297
2020-06-03,228.5887908935547
2020-06-04,226.98562622070312
2020-06-05,231.48609924316406
2020-06-08,233.28248596191406
2020-06-09,234.9726104736328
2020-06-10,237.79261779785156
2020-06-11,226.0101776123047
2020-06-12,227.8065185546875
2020-06-15,230.5782928466797
2020-06-16,234.53799438476562
2020-06-17,235.28158569335938
2020-06-18,235.9190673828125
2020-06-19,235.88035583496094
2020-06-22,238.70919799804688
2020-06-23,240.74087524414062
2020-06-24,235.77783203125
2020-06-25,238.02235412597656
2020-06-26,232.40142822265625
2020-06-29,234.93614196777344
2020-06-30,239.54122924804688
2020-07-01,242.33714294433594
2020-07-02,243.9818572998047
2020-07-06,249.98011779785156
2020-07-07,248.25794982910156
2020-07-08,251.5279541015625
2020-07-09,253.6466827392578
2020-07-10,255.37841796875
2020-07-13,250.12515258789062
2020-07-14,251.8955841064453
2020-07-15,252.40830993652344
2020-07-16,250.68626403808594
2020-07-17,250.9765625
2020-07-20,258.096923828125
2020-07-21,255.40744018554688
2020-07-22,256.30712890625
2020-07-23,249.6124267578125
2020-07-24,247.24212646484375
2020-07-27,251.6537628173828
2020-07-28,248.45147705078125
2020-07-29,251.3151397705078
2020-07-30,252.63082885742188
2020-07-31,257.1392517089844
2020-08-03,260.61236572265625
2020-08-04,261.5798034667969
2020-08-05,262.2279052734375
2020-08-06,265.7012023925781
2020-08-07,262.6343994140625
2020-08-10,261.5121154785156
2020-08-11,256.5586853027344
2020-08-12,263.0115051269531
2020-08-13,263.6114196777344
2020-08-14,263.30181884765625
2020-08-17,266.35894775390625
2020-08-18,268.9227600097656
2020-08-19,267.1136474609375
2020-08-20,270.8190002441406
2020-08-21,272.6957702636719
2020-08-24,274.39849853515625
2020-08-25,276.5558776855469
2020-08-26,282.4573974609375
2020-08-27,281.57696533203125
2020-08-28,283.0088195800781
2020-08-31,285.2823486328125
2020-09-01,290.1583557128906
2020-09-02,292.9058837890625
2020-09-03,278.0555419921875
2020-09-04,274.3501281738281
2020-09-08,261.1637878417969
2020-09-09,268.835693359375
2020-09-10,263.4759521484375
2020-09-11,261.6475830078125
2020-09-14,266.2042541503906
2020-09-15,269.9772644042969
2020-09-16,265.67205810546875
2020-09-17,261.521728515625
2020-09-18,258.18408203125
2020-09-21,258.8031921386719
2020-09-22,263.6114196777344
2020-09-23,255.56224060058594
2020-09-24,256.75225830078125
2020-09-25,262.72137451171875
2020-09-28,268.17779541015625
2020-09-29,266.96856689453125
2020-09-30,268.7969665527344
2020-10-01,273.0634460449219
2020-10-02,265.3818664550781
2020-10-05,271.0414733886719
2020-10-06,266.2042541503906
2020-10-07,270.8092956542969
2020-10-08,272.25079345703125
2020-10-09,276.4108581542969
2020-10-12,284.94378662109375
2020-10-13,284.9341125488281
2020-10-14,282.5540771484375
2020-10-15,280.6578674316406
2020-10-16,279.1197509765625
2020-10-19,274.5629577636719
2020-10-20,275.1531677246094
2020-10-21,274.9403381347656
2020-10-22,274.9305725097656
2020-10-23,275.472412109375
2020-10-26,271.3414306640625
2020-10-27,273.4601135253906
2020-10-28,262.798828125
2020-10-29,267.3941650390625
2020-10-30,260.61236572265625
2020-11-02,261.19281005859375
2020-11-03,265.7108154296875
2020-11-04,277.5716857910156
2020-11-05,284.8083190917969
2020-11-06,285.0211181640625
2020-11-09,279.19708251953125
2020-11-10,274.19537353515625
2020-11-11,280.3289794921875
2020-11-12,279.0133056640625
2020-11-13,281.4609375
2020-11-16,283.65704345703125
2020-11-17,282.7572937011719
2020-11-18,280.6676940917969
2020-11-19,282.86376953125
2020-11-20,280.92889404296875
2020-11-23,280.9385070800781
2020-11-24,284.8856506347656
2020-11-25,286.63677978515625
2020-11-27,289.2779235839844
2020-11-30,289.8681335449219
2020-12-01,293.5830993652344
2020-12-02,293.9603576660156
2020-12-03,294.37646484375
2020-12-04,295.57598876953125
2020-12-07,297.249755859375
2020-12-08,298.2559509277344
2020-12-09,291.5030212402344
2020-12-10,292.6737365722656
2020-12-11,292.0254821777344
2020-12-14,294.1441955566406
2020-12-15,297.2884216308594
2020-12-16,298.9234619140625
2020-12-17,300.87774658203125
2020-12-18,299.9682312011719
2020-12-21,299.4070739746094
2020-12-22,300.2213134765625
2020-12-23,298.7092590332031
2020-12-24,300.0273742675781
2020-12-28,303.0513916015625
2020-12-29,303.32269287109375
2020-12-30,303.3324279785156
2020-12-31,304.07867431640625
2021-01-04,299.78509521484375
2021-01-05,302.25653076171875
2021-01-06,298.0696716308594
2021-01-07,305.28045654296875
2021-01-08,309.20574951171875
2021-01-11,304.7377014160156
2021-01-12,304.2531433105469
2021-01-13,306.307861328125
2021-01-14,304.6699523925781
2021-01-15,302.25653076171875
2021-01-19,306.6665344238281
2021-01-20,313.7998046875
2021-01-21,316.31005859375
2021-01-22,315.3989562988281
2021-01-25,318.00616455078125
2021-01-26,318.47137451171875
2021-01-27,309.5935363769531
2021-01-28,311.4252624511719
2021-01-29,304.8734130859375
2021-02-01,312.49151611328125
2021-02-02,317.5895080566406
2021-02-03,316.3294372558594
2021-02-04,320.0706481933594
2021-02-05,321.15606689453125
2021-02-08,323.3077087402344
2021-02-09,323.2398681640625
2021-02-10,322.50335693359375
2021-02-11,324.2770080566406
2021-02-12,326.0893859863281
2021-02-16,325.20745849609375
2021-02-17,323.64697265625
2021-02-18,322.23199462890625
2021-02-19,320.8266296386719
2021-02-22,312.5108642578125
2021-02-23,311.5804443359375
2021-02-24,314.14874267578125
2021-02-25,303.19677734375
2021-02-26,304.4664611816406
2021-03-01,313.6253662109375
2021-03-02,308.59521484375
2021-03-03,299.6397399902344
2021-03-04,294.7354736328125
2021-03-05,299.1745300292969
2021-03-08,290.7037048339844
2021-03-09,302.1694030761719
2021-03-10,301.30682373046875
2021-03-11,308.2462158203125
2021-03-12,305.74578857421875
2021-03-15,309.0119323730469
2021-03-16,310.70806884765625
2021-03-17,311.9873046875
2021-03-18,302.4310607910156
2021-03-19,303.4971618652344
2021-03-22,309.1886901855469
2021-03-23,307.83990478515625
2021-03-24,302.6480407714844
2021-03-25,302.1240234375
2021-03-26,306.6558532714844
2021-03-29,306.5686340332031
2021-03-30,305.0256042480469
2021-03-31,309.693359375
2021-04-01,314.9725341796875
2021-04-05,321.2608947753906
2021-04-06,321.0377197265625
2021-04-07,321.8140869140625
2021-04-08,325.1716613769531
2021-04-09,327.14166259765625
2021-04-12,326.7146911621094
2021-04-13,330.528564453125
2021-04-14,326.55950927734375
2021-04-15,331.50860595703125
2021-04-16,331.8968200683594
2021-04-19,328.8593444824219
2021-04-20,326.46234130859375
2021-04-21,329.25726318359375
2021-04-22,325.28826904296875
2021-04-23,329.38336181640625
2021-04-26,331.5280456542969
2021-04-27,330.0917663574219
2021-04-28,328.97576904296875
2021-04-29,330.1597900390625
2021-04-30,327.9957275390625
2021-05-03,326.2489318847656
2021-05-04,320.3778381347656
2021-05-05,319.30059814453125
2021-05-06,321.707275390625
2021-05-07,324.3177795410156
2021-05-10,316.1273498535156
2021-05-11,315.69061279296875
2021-05-12,307.5196228027344
2021-05-13,309.897216796875
2021-05-14,316.7386779785156
2021-05-17,314.8172912597656
2021-05-18,312.6920471191406
2021-05-19,313.05108642578125
2021-05-20,319.10650634765625
2021-05-21,317.3403015136719
2021-05-24,322.6777038574219
2021-05-25,323.1241149902344
2021-05-26,324.24981689453125
2021-05-27,323.0368347167969
2021-05-28,324.05572509765625
2021-06-01,322.9785461425781
2021-06-02,323.609375
2021-06-03,320.2419738769531
2021-06-04,325.6763916015625
2021-06-07,326.64678955078125
2021-06-08,326.8020935058594
2021-06-09,326.87969970703125
2021-06-10,330.285888671875
2021-06-11,331.1495361328125
2021-06-14,334.3228759765625
2021-06-15,332.139404296875
2021-06-16,330.9263610839844
2021-06-17,335.1282958984375
2021-06-18,332.49847412109375
2021-06-21,334.5649108886719
2021-06-22,337.6836853027344
2021-06-23,337.8487854003906
2021-06-24,339.9377136230469
2021-06-25,339.5199279785156
2021-06-28,343.64898681640625
2021-06-29,344.89263916015625
2021-06-30,344.34857177734375
2021-07-01,344.4845886230469
2021-07-02,348.4387512207031
2021-07-06,349.9446716308594
2021-07-07,350.68316650390625
2021-07-08,348.5650939941406
2021-07-09,350.7413635253906
2021-07-12,352.11126708984375
2021-07-13,352.11126708984375
2021-07-14,352.7427673339844
2021-07-15,350.2652587890625
2021-07-16,347.42840576171875
2021-07-19,344.5816955566406
2021-07-20,348.5845642089844
2021-07-21,351.27569580078125
2021-07-22,353.5977478027344
2021-07-23,357.72686767578125
2021-07-26,358.0086364746094
2021-07-27,354.06414794921875
2021-07-28,355.42431640625
2021-07-29,356.0557861328125
2021-07-30,354.2000427246094
2021-08-02,354.2292785644531
2021-08-03,356.3763732910156
2021-08-04,356.8913269042969
2021-08-05,359.155029296875
2021-08-06,357.5810546875
2021-08-09,358.2417907714844
2021-08-10,356.4055480957031
2021-08-11,355.79345703125
2021-08-12,357.075927734375
2021-08-13,358.3292236328125
2021-08-16,358.48468017578125
2021-08-17,355.3271789550781
2021-08-18,351.9071960449219
2021-08-19,353.60748291015625
2021-08-20,357.270263671875
2021-08-23,362.6138000488281
2021-08-24,363.7213439941406
2021-08-25,364.1391296386719
2021-08-26,361.8267822265625
2021-08-27,365.34393310546875
2021-08-30,369.44384765625
2021-08-31,369.1427001953125
2021-09-01,369.7547302246094
2021-09-02,369.579833984375
2021-09-03,370.7165832519531
2021-09-07,371.24114990234375
2021-09-08,369.9490051269531
2021-09-09,368.67626953125
2021-09-10,365.878173828125
2021-09-13,365.6255798339844
2021-09-14,364.5860290527344
2021-09-15,367.29669189453125
2021-09-16,367.54931640625
2021-09-17,363.1966857910156
2021-09-20,355.6918640136719
2021-09-21,356.1296081542969
2021-09-22,359.4559631347656
2021-09-23,362.7726745605469
2021-09-24,363.1130676269531
2021-09-27,360.214599609375
2021-09-28,350.0214538574219
2021-09-29,349.4476013183594
2021-09-30,348.1636962890625
2021-10-01,350.3229675292969
2021-10-04,342.9698181152344
2021-10-05,347.59954833984375
2021-10-06,349.8268737792969
2021-10-07,353.03662109375
2021-10-08,351.2760925292969
2021-10-11,348.58197021484375
2021-10-12,347.3662109375
2021-10-13,350.1478576660156
2021-10-14,356.5964050292969
2021-10-15,358.8431701660156
2021-10-18,362.45159912109375
2021-10-19,365.19451904296875
2021-10-20,364.718017578125
2021-10-21,366.9452209472656
2021-10-22,363.86199951171875
2021-10-25,367.58721923828125
2021-10-26,368.7446594238281
2021-10-27,369.60052490234375
2021-10-28,373.7051086425781
2021-10-29,375.5433349609375
2021-11-01,376.82720947265625
2021-11-02,378.4028625488281
2021-11-03,382.4197998046875
2021-11-04,387.3218994140625
2021-11-05,387.6915283203125
2021-11-08,387.1663513183594
2021-11-09,384.501220703125
2021-11-10,378.8502197265625
2021-11-11,379.9007263183594
2021-11-12,383.89825439453125
2021-11-15,383.81060791015625
2021-11-16,386.5438537597656
2021-11-17,386.7480163574219
2021-11-18,390.7552795410156
2021-11-19,392.93402099609375
2021-11-22,388.372314453125
2021-11-23,386.6021423339844
2021-11-24,387.84710693359375
2021-11-26,380.49407958984375
2021-11-29,388.75164794921875
2021-11-30,383.04229736328125
2021-12-01,376.5257263183594
2021-12-02,379.2392883300781
2021-12-03,372.6448669433594
2021-12-06,375.6308898925781
2021-12-07,386.9425354003906
2021-12-08,388.67376708984375
2021-12-09,382.9548034667969
2021-12-10,387.11767578125
2021-12-13,381.5250244140625
2021-12-14,377.57611083984375
2021-12-15,386.18389892578125
2021-12-16,376.2532653808594
2021-12-17,374.37615966796875
2021-12-20,370.74456787109375
2021-12-21,379.0419921875
2021-12-22,383.658203125
2021-12-23,386.55059814453125
2021-12-27,392.9392395019531
2021-12-28,391.11798095703125
2021-12-29,391.0596008300781
2021-12-30,389.89093017578125
