Date,EFA
2019-09-25,53.69336700439453
2019-09-26,53.89178466796875
2019-09-27,53.709896087646484
2019-09-30,53.90830993652344
2019-10-01,53.37922286987305
2019-10-02,52.28799819946289
2019-10-03,52.63520431518555
2019-10-04,53.048553466796875
2019-10-07,52.982418060302734
2019-10-08,52.486412048339844
2019-10-09,52.86668395996094
2019-10-10,53.23868942260742
2019-10-11,54.18938446044922
2019-10-14,53.96617889404297
2019-10-15,54.59446334838867
2019-10-16,54.677127838134766
2019-10-17,54.80939865112305
2019-10-18,54.78458786010742
2019-10-21,55.08219909667969
2019-10-22,54.94993591308594
2019-10-23,55.247554779052734
2019-10-24,55.34674072265625
2019-10-25,55.40461730957031
2019-10-28,55.65262222290039
2019-10-29,55.63608932495117
2019-10-30,55.8675651550293
2019-10-31,55.73527526855469
2019-11-01,56.23129653930664
2019-11-04,56.520652770996094
2019-11-05,56.41315841674805
2019-11-06,56.38836669921875
2019-11-07,56.561981201171875
2019-11-08,56.52890396118164
2019-11-11,56.45450210571289
2019-11-12,56.47930908203125
2019-11-13,56.28089904785156
2019-11-14,56.12382888793945
2019-11-15,56.47930908203125
2019-11-18,56.545448303222656
2019-11-19,56.47103500366211
2019-11-20,56.115562438964844
2019-11-21,56.04116439819336
2019-11-22,56.19823455810547
2019-11-25,56.64463806152344
2019-11-26,56.61159133911133
2019-11-27,56.7603874206543
2019-11-29,56.36357116699219
2019-12-02,56.07423782348633
2019-12-03,55.8675651550293
2019-12-04,56.38010025024414
2019-12-05,56.27263641357422
2019-12-06,56.785186767578125
2019-12-09,56.48757553100586
2019-12-10,56.51237487792969
2019-12-11,56.80998229980469
2019-12-12,57.19026565551758
2019-12-13,57.58707046508789
2019-12-16,58.20235824584961
2019-12-17,57.86796951293945
2019-12-18,57.792728424072266
2019-12-19,57.792728424072266
2019-12-20,57.83453369140625
2019-12-23,57.92649459838867
2019-12-24,57.86796951293945
2019-12-26,58.11875915527344
2019-12-27,58.219078063964844
2019-12-30,57.784366607666016
2019-12-31,58.0518913269043
2020-01-02,58.637081146240234
2020-01-03,57.90976333618164
2020-01-06,58.13548278808594
2020-01-07,57.976646423339844
2020-01-08,58.143856048583984
2020-01-09,58.27760696411133
2020-01-10,58.06024169921875
2020-01-13,58.36118698120117
2020-01-14,58.41972351074219
2020-01-15,58.41972351074219
2020-01-16,58.662166595458984
2020-01-17,58.83772659301758
2020-01-21,58.36956024169922
2020-01-22,58.486602783203125
2020-01-23,58.34449005126953
2020-01-24,58.093685150146484
2020-01-27,56.88984680175781
2020-01-28,57.42488479614258
2020-01-29,57.43323516845703
2020-01-30,57.383079528808594
2020-01-31,56.4133186340332
2020-02-03,56.54708480834961
2020-02-04,57.491756439208984
2020-02-05,58.04352951049805
2020-02-06,58.20235824584961
2020-02-07,57.650596618652344
2020-02-10,57.76764678955078
2020-02-11,58.160560607910156
2020-02-12,58.36118698120117
2020-02-13,57.951568603515625
2020-02-14,57.85123825073242
2020-02-18,57.4834098815918
2020-02-19,57.67568588256836
2020-02-20,57.332923889160156
2020-02-21,57.065406799316406
2020-02-24,54.783119201660156
2020-02-25,53.880245208740234
2020-02-26,53.94712448120117
2020-02-27,52.35035705566406
2020-02-28,52.03268814086914
2020-03-02,52.70148468017578
2020-03-03,52.27511978149414
2020-03-04,53.838436126708984
2020-03-05,52.408878326416016
2020-03-06,51.623043060302734
2020-03-09,47.618595123291016
2020-03-10,49.37419509887695
2020-03-11,46.85783386230469
2020-03-12,41.70807647705078
2020-03-13,44.232791900634766
2020-03-16,39.66822814941406
2020-03-17,41.599395751953125
2020-03-18,39.216793060302734
2020-03-19,39.827064514160156
2020-03-20,39.333831787109375
2020-03-23,38.874027252197266
2020-03-24,42.16786575317383
2020-03-25,43.538909912109375
2020-03-26,45.48679733276367
2020-03-27,44.19099426269531
2020-03-30,45.08551788330078
2020-03-31,44.692596435546875
2020-04-01,42.711273193359375
2020-04-02,43.547271728515625
2020-04-03,42.552433013916016
2020-04-06,44.80963134765625
2020-04-07,45.0604362487793
2020-04-08,45.42827224731445
2020-04-09,46.4565544128418
2020-04-13,46.01347351074219
2020-04-14,46.83275604248047
2020-04-15,45.3697509765625
2020-04-16,45.39483642578125
2020-04-17,46.598670959472656
2020-04-20,45.9047966003418
2020-04-21,45.010276794433594
2020-04-22,45.771034240722656
2020-04-23,45.62891387939453
2020-04-24,46.15559768676758
2020-04-27,46.76587677001953
2020-04-28,47.11699676513672
2020-04-29,48.295753479003906
2020-04-30,47.29256057739258
2020-05-01,46.264278411865234
2020-05-04,46.24755096435547
2020-05-05,46.331153869628906
2020-05-06,46.03019332885742
2020-05-07,46.72407531738281
2020-05-08,47.518280029296875
2020-05-11,47.476478576660156
2020-05-12,46.87455749511719
2020-05-13,46.515071868896484
2020-05-14,46.07199478149414
2020-05-15,46.113792419433594
2020-05-18,47.97806930541992
2020-05-19,47.317630767822266
2020-05-20,48.30412292480469
2020-05-21,47.74399185180664
2020-05-22,47.61023712158203
2020-05-26,48.97291946411133
2020-05-27,49.56647872924805
2020-05-28,50.034637451171875
2020-05-29,49.859073638916016
2020-06-01,50.97096252441406
2020-06-02,51.447479248046875
2020-06-03,52.67640686035156
2020-06-04,52.45068359375
2020-06-05,53.35355758666992
2020-06-08,54.04743957519531
2020-06-09,53.34519958496094
2020-06-10,53.22815704345703
2020-06-11,50.37739944458008
2020-06-12,51.24684524536133
2020-06-15,51.45710754394531
2020-06-16,52.0930061340332
2020-06-17,52.288021087646484
2020-06-18,52.00822067260742
2020-06-19,51.753868103027344
2020-06-22,52.37281036376953
2020-06-23,52.66108703613281
2020-06-24,51.31296920776367
2020-06-25,52.04214096069336
2020-06-26,51.28753662109375
2020-06-29,51.70299530029297
2020-06-30,51.60972595214844
2020-07-01,51.80473709106445
2020-07-02,52.37281036376953
2020-07-06,53.229148864746094
2020-07-07,52.44911575317383
2020-07-08,52.8900032043457
2020-07-09,52.288021087646484
2020-07-10,52.84761428833008
2020-07-13,52.50846481323242
2020-07-14,53.280025482177734
2020-07-15,53.88200378417969
2020-07-16,53.53438186645508
2020-07-17,53.84809494018555
2020-07-20,54.110939025878906
2020-07-21,54.221160888671875
2020-07-22,54.36529541015625
2020-07-23,53.932884216308594
2020-07-24,53.63612747192383
2020-07-27,54.33985900878906
2020-07-28,53.99223327636719
2020-07-29,54.560302734375
2020-07-30,53.75483703613281
2020-07-31,52.610206604003906
2020-08-03,53.63612747192383
2020-08-04,53.932884216308594
2020-08-05,54.110939025878906
2020-08-06,54.170284271240234
2020-08-07,53.9498405456543
2020-08-10,54.127899169921875
2020-08-11,54.32290267944336
2020-08-12,55.52687454223633
2020-08-13,55.28099822998047
2020-08-14,54.94185256958008
2020-08-17,55.357303619384766
2020-08-18,55.32339096069336
2020-08-19,55.0775032043457
2020-08-20,54.89945602416992
2020-08-21,54.61966323852539
2020-08-24,55.3403434753418
2020-08-25,55.374263763427734
2020-08-26,55.69644546508789
2020-08-27,55.12837219238281
2020-08-28,55.518402099609375
2020-08-31,55.09446334838867
2020-09-01,55.153812408447266
2020-09-02,55.89146423339844
2020-09-03,54.628143310546875
2020-09-04,54.704444885253906
2020-09-08,54.034629821777344
2020-09-09,55.0435905456543
2020-09-10,54.39921188354492
2020-09-11,54.94185256958008
2020-09-14,55.23860549926758
2020-09-15,55.594703674316406
2020-09-16,55.594703674316406
2020-09-17,55.67101287841797
2020-09-18,55.221641540527344
2020-09-21,53.82265853881836
2020-09-22,53.805702209472656
2020-09-23,53.3563346862793
2020-09-24,53.305458068847656
2020-09-25,53.48351287841797
2020-09-28,54.288978576660156
2020-09-29,54.229637145996094
2020-09-30,53.96680450439453
2020-10-01,54.28050994873047
2020-10-02,54.170284271240234
2020-10-05,54.99272155761719
2020-10-06,54.407684326171875
2020-10-07,54.874019622802734
2020-10-08,55.255558013916016
2020-10-09,55.6879768371582
2020-10-12,56.010154724121094
2020-10-13,55.382747650146484
2020-10-14,55.28947067260742
2020-10-15,54.63661575317383
2020-10-16,54.89097595214844
2020-10-19,54.6874885559082
2020-10-20,54.95880126953125
2020-10-21,54.69596481323242
2020-10-22,54.73835754394531
2020-10-23,55.09446334838867
2020-10-26,54.102455139160156
2020-10-27,53.678524017333984
2020-10-28,52.076053619384766
2020-10-29,52.321937561035156
2020-10-30,52.050621032714844
2020-11-02,52.728912353515625
2020-11-03,54.110939025878906
2020-11-04,54.704444885253906
2020-11-05,56.01863479614258
2020-11-06,56.13733673095703
2020-11-09,57.77373123168945
2020-11-10,58.290931701660156
2020-11-11,58.782684326171875
2020-11-12,57.926334381103516
2020-11-13,58.816612243652344
2020-11-16,59.427066802978516
2020-11-17,59.36771774291992
2020-11-18,59.05400466918945
2020-11-19,59.46945571899414
2020-11-20,59.647518157958984
2020-11-23,59.57121658325195
2020-11-24,60.461463928222656
2020-11-25,60.385154724121094
2020-11-27,60.80060958862305
2020-11-30,59.477943420410156
2020-12-01,60.87693786621094
2020-12-02,60.88540267944336
2020-12-03,60.98714828491211
2020-12-04,61.50435256958008
2020-12-07,61.00410079956055
2020-12-08,61.216068267822266
2020-12-09,61.300872802734375
2020-12-10,61.385643005371094
2020-12-11,61.199119567871094
2020-12-14,61.236785888671875
2020-12-15,61.86172866821289
2020-12-16,62.1014404296875
2020-12-17,62.53805923461914
2020-12-18,62.212730407714844
2020-12-21,61.41655349731445
2020-12-22,61.26246643066406
2020-12-23,61.92166519165039
2020-12-24,61.947349548339844
2020-12-28,62.45243835449219
2020-12-29,62.854793548583984
2020-12-30,62.9404182434082
2020-12-31,62.46100616455078
2021-01-04,62.786312103271484
2021-01-05,63.43693923950195
2021-01-06,64.16462707519531
2021-01-07,64.23312377929688
2021-01-08,64.8323974609375
2021-01-11,63.98485565185547
2021-01-12,64.27593994140625
2021-01-13,64.19032287597656
2021-01-14,64.70397186279297
2021-01-15,63.693782806396484
2021-01-19,64.15607452392578
2021-01-20,64.59268951416016
2021-01-21,64.64405822753906
2021-01-22,64.33585357666016
2021-01-25,64.25880432128906
2021-01-26,64.35298156738281
2021-01-27,62.8804817199707
2021-01-28,63.282859802246094
2021-01-29,61.973026275634766
2021-02-01,62.70927047729492
2021-02-02,63.34278106689453
2021-02-03,63.49687576293945
2021-02-04,63.565372467041016
2021-02-05,63.959171295166016
2021-02-08,64.40435791015625
2021-02-09,64.75534057617188
2021-02-10,64.53276824951172
2021-02-11,64.96937561035156
2021-02-12,65.32891845703125
2021-02-16,65.79978942871094
2021-02-17,65.41455841064453
2021-02-18,65.0892333984375
2021-02-19,65.27757263183594
2021-02-22,65.11490631103516
2021-02-23,65.17483520507812
2021-02-24,65.38029479980469
2021-02-25,64.26737213134766
2021-02-26,63.35990524291992
2021-03-01,64.54988098144531
2021-03-02,64.48139190673828
2021-03-03,64.08760070800781
2021-03-04,63.47975540161133
2021-03-05,63.890682220458984
2021-03-08,63.6681022644043
2021-03-09,64.52420043945312
2021-03-10,64.79814910888672
2021-03-11,65.14058685302734
2021-03-12,65.30325317382812
2021-03-15,65.35460662841797
2021-03-16,65.46591186523438
2021-03-17,65.85116577148438
2021-03-18,65.25188446044922
2021-03-19,65.4316635131836
2021-03-22,65.49159240722656
2021-03-23,64.5841293334961
2021-03-24,64.25880432128906
2021-03-25,64.73822784423828
2021-03-26,65.57720947265625
2021-03-29,65.32038116455078
2021-03-30,65.2347640991211
2021-03-31,64.95225524902344
2021-04-01,65.79978942871094
2021-04-05,66.75862121582031
2021-04-06,66.0480728149414
2021-04-07,66.18502807617188
2021-04-08,66.56171417236328
2021-04-09,66.76718139648438
2021-04-12,66.39905548095703
2021-04-13,66.7843017578125
2021-04-14,66.83566284179688
2021-04-15,67.39214324951172
2021-04-16,67.8801040649414
2021-04-19,67.7602767944336
2021-04-20,66.54460144042969
2021-04-21,67.2294692993164
2021-04-22,67.00688934326172
2021-04-23,67.6917724609375
2021-04-26,67.74313354492188
2021-04-27,67.52054595947266
2021-04-28,67.6917724609375
2021-04-29,67.71745300292969
2021-04-30,66.86991119384766
2021-05-03,67.60615539550781
2021-05-04,66.60452270507812
2021-05-05,67.5119857788086
2021-05-06,68.06844329833984
2021-05-07,68.83893585205078
2021-05-10,68.4708251953125
2021-05-11,67.57192993164062
2021-05-12,66.49323272705078
2021-05-13,66.9897689819336
2021-05-14,68.11125946044922
2021-05-17,67.98284149169922
2021-05-18,68.12838745117188
2021-05-19,67.52910614013672
2021-05-20,68.41944885253906
2021-05-21,68.51361846923828
2021-05-24,68.93310546875
2021-05-25,68.95023345947266
2021-05-26,68.90740966796875
2021-05-27,69.03585052490234
2021-05-28,69.1985092163086
2021-06-01,69.44677734375
2021-06-02,69.67791748046875
2021-06-03,69.3354721069336
2021-06-04,69.92618560791016
2021-06-07,70.15733337402344
2021-06-08,70.12309265136719
2021-06-09,69.93475341796875
2021-06-10,70.12739562988281
2021-06-11,70.29228973388672
2021-06-14,70.41378021240234
2021-06-15,70.50054168701172
2021-06-16,70.06665802001953
2021-06-17,69.58067321777344
2021-06-18,68.14012908935547
2021-06-21,69.03397369384766
2021-06-22,69.04263305664062
2021-06-23,68.60006713867188
2021-06-24,69.25959777832031
2021-06-25,69.40711975097656
2021-06-28,68.96454620361328
2021-06-29,68.98188781738281
2021-06-30,68.4525375366211
2021-07-01,68.61741638183594
2021-07-02,68.85172271728516
2021-07-06,68.40046691894531
2021-07-07,68.77361297607422
2021-07-08,67.88847351074219
2021-07-09,69.04263305664062
2021-07-12,69.33770751953125
2021-07-13,68.97321319580078
2021-07-14,69.12942504882812
2021-07-15,68.46989440917969
2021-07-16,67.96656799316406
2021-07-19,66.73428344726562
2021-07-20,67.22024536132812
2021-07-21,68.2442626953125
2021-07-22,68.27029418945312
2021-07-23,68.7475814819336
2021-07-26,68.84304809570312
2021-07-27,68.56536102294922
2021-07-28,68.86039733886719
2021-07-29,69.33770751953125
2021-07-30,68.98188781738281
2021-08-02,69.32901000976562
2021-08-03,69.82366180419922
2021-08-04,69.61540222167969
2021-08-05,69.95382690429688
2021-08-06,69.6935043334961
2021-08-09,69.6587905883789
2021-08-10,69.81499481201172
2021-08-11,70.29228973388672
2021-08-12,70.23153686523438
2021-08-13,70.6567611694336
2021-08-16,70.29228973388672
2021-08-17,69.63275146484375
2021-08-18,69.36373138427734
2021-08-19,68.67816925048828
2021-08-20,68.9471664428711
2021-08-23,69.58936309814453
2021-08-24,69.73688507080078
2021-08-25,69.76292419433594
2021-08-26,69.39844512939453
2021-08-27,70.03193664550781
2021-08-30,70.01458740234375
2021-08-31,69.97987365722656
2021-09-01,70.61337280273438
2021-09-02,70.89974212646484
2021-09-03,71.22083282470703
2021-09-07,71.27290344238281
2021-09-08,70.7088394165039
2021-09-09,70.58734130859375
2021-09-10,70.4311294555664
2021-09-13,70.98654174804688
2021-09-14,70.69146728515625
2021-09-15,70.89974212646484
2021-09-16,70.78691864013672
2021-09-17,69.85838317871094
2021-09-20,68.56536102294922
2021-09-21,69.24224090576172
2021-09-22,69.58936309814453
2021-09-23,70.34434509277344
2021-09-24,69.68482208251953
2021-09-27,69.64142608642578
2021-09-28,68.12277221679688
2021-09-29,67.96656799316406
2021-09-30,67.69754028320312
2021-10-01,67.86241912841797
2021-10-04,67.15082550048828
2021-10-05,67.61076354980469
2021-10-06,67.15951538085938
2021-10-07,67.68017578125
2021-10-08,67.6715087890625
2021-10-11,67.45455932617188
2021-10-12,67.48926544189453
2021-10-13,68.15747833251953
2021-10-14,68.83438110351562
2021-10-15,69.40711975097656
2021-10-18,69.11207580566406
2021-10-19,69.52861785888672
2021-10-20,69.7716064453125
2021-10-21,69.44183349609375
2021-10-22,69.85838317871094
2021-10-25,69.71952819824219
2021-10-26,69.85838317871094
2021-10-27,69.58067321777344
2021-10-28,70.25757598876953
2021-10-29,69.84970092773438
2021-11-01,70.52658081054688
2021-11-02,70.37905883789062
2021-11-03,70.95181274414062
2021-11-04,70.9084243774414
2021-11-05,71.01256561279297
2021-11-08,71.00387573242188
2021-11-09,70.8476791381836
2021-11-10,69.98855590820312
2021-11-11,70.24021911621094
2021-11-12,70.6220474243164
2021-11-15,70.49188995361328
2021-11-16,70.33568572998047
2021-11-17,70.24888610839844
2021-11-18,70.31832885742188
2021-11-19,69.71952819824219
2021-11-22,69.3116683959961
2021-11-23,69.24224090576172
2021-11-24,68.78230285644531
2021-11-26,66.93387603759766
2021-11-29,67.2723159790039
2021-11-30,66.68221282958984
2021-12-01,66.30037689208984
2021-12-02,67.12478637695312
2021-12-03,66.84709167480469
2021-12-06,67.48926544189453
2021-12-07,68.91248321533203
2021-12-08,69.04263305664062
2021-12-09,68.46989440917969
2021-12-10,68.61741638183594
2021-12-13,67.97465515136719
2021-12-14,67.61268615722656
2021-12-15,68.53089904785156
2021-12-16,68.53971862792969
2021-12-17,67.67447662353516
2021-12-20,67.52439880371094
2021-12-21,68.27485656738281
2021-12-22,68.91055297851562
2021-12-23,69.3166732788086
2021-12-27,69.85526275634766
2021-12-28,69.88175201416016
2021-12-29,69.85526275634766
2021-12-30,69.6720962524414
