Date,JNK
2019-01-02,65.86640930175781
2019-01-03,65.88605499267578
2019-01-04,66.9658203125
2019-01-07,67.71186065673828
2019-01-08,68.18305206298828
2019-01-09,68.28119659423828
2019-01-10,68.61492919921875
2019-01-11,68.3793716430664
2019-01-14,68.18305206298828
2019-01-15,68.3597183227539
2019-01-16,68.49714660644531
2019-01-17,68.673828125
2019-01-18,68.85051727294922
2019-01-22,68.45785522460938
2019-01-23,68.57566833496094
2019-01-24,68.65422058105469
2019-01-25,68.8112564086914
2019-01-28,68.71309661865234
2019-01-29,68.6934814453125
2019-01-30,69.22356414794922
2019-01-31,69.40026092529297
2019-02-01,69.37065124511719
2019-02-04,69.52842712402344
2019-02-05,69.76513671875
2019-02-06,69.78485870361328
2019-02-07,69.48898315429688
2019-02-08,69.48898315429688
2019-02-11,69.50869750976562
2019-02-12,69.86375427246094
2019-02-13,69.78485870361328
2019-02-14,69.8045654296875
2019-02-15,70.02155303955078
2019-02-19,70.0412826538086
2019-02-20,70.13992309570312
2019-02-21,70.08074188232422
2019-02-22,70.19905090332031
2019-02-25,70.25826263427734
2019-02-26,70.39628601074219
2019-02-27,70.39628601074219
2019-02-28,70.39628601074219
2019-03-01,70.54100036621094
2019-03-04,70.4616928100586
2019-03-05,70.4616928100586
2019-03-06,70.32296752929688
2019-03-07,70.28334045410156
2019-03-08,70.16439819335938
2019-03-11,70.3626480102539
2019-03-12,70.5013427734375
2019-03-13,70.6995620727539
2019-03-14,70.65992736816406
2019-03-15,70.67973327636719
2019-03-18,70.71939086914062
2019-03-19,70.77884674072266
2019-03-20,71.01669311523438
2019-03-21,71.01669311523438
2019-03-22,70.77884674072266
2019-03-25,70.77884674072266
2019-03-26,70.91754913330078
2019-03-27,70.95722961425781
2019-03-28,71.09596252441406
2019-03-29,71.29415893554688
2019-04-01,71.3519058227539
2019-04-02,71.37181854248047
2019-04-03,71.39177703857422
2019-04-04,71.5311508178711
2019-04-05,71.63072204589844
2019-04-08,71.61083221435547
2019-04-09,71.61083221435547
2019-04-10,71.86969757080078
2019-04-11,72.02902221679688
2019-04-12,72.12854766845703
2019-04-15,72.04893493652344
2019-04-16,72.06886291503906
2019-04-17,71.9095230102539
2019-04-18,71.9692611694336
2019-04-22,71.86969757080078
2019-04-23,72.06886291503906
2019-04-24,72.00911712646484
2019-04-25,72.02902221679688
2019-04-26,72.18831634521484
2019-04-29,72.18831634521484
2019-04-30,72.22815704345703
2019-05-01,71.99006652832031
2019-05-02,72.03006744384766
2019-05-03,72.21013641357422
2019-05-06,72.23017883300781
2019-05-07,71.80997467041016
2019-05-08,71.82330322265625
2019-05-09,71.69661712646484
2019-05-10,71.86334991455078
2019-05-13,71.24974822998047
2019-05-14,71.40314483642578
2019-05-15,71.45651245117188
2019-05-16,71.64990234375
2019-05-17,71.6299057006836
2019-05-20,71.5832290649414
2019-05-21,71.76331329345703
2019-05-22,71.82330322265625
2019-05-23,71.49647521972656
2019-05-24,71.40314483642578
2019-05-28,71.37644958496094
2019-05-29,71.1763916015625
2019-05-30,71.30976867675781
2019-05-31,70.79623413085938
2019-06-03,70.87528991699219
2019-06-04,71.51862335205078
2019-06-05,71.69959259033203
2019-06-06,71.88053894042969
2019-06-07,72.11507415771484
2019-06-10,72.20890045166016
2019-06-11,72.32281494140625
2019-06-12,72.14856719970703
2019-06-13,72.29598236083984
2019-06-14,72.23570251464844
2019-06-17,72.13517761230469
2019-06-18,72.58419036865234
2019-06-19,72.9527587890625
2019-06-20,73.35484313964844
2019-06-21,73.17391967773438
2019-06-24,73.10017395019531
2019-06-25,72.83216094970703
2019-06-26,72.77848815917969
2019-06-27,72.95944213867188
2019-06-28,73.0063705444336
2019-07-01,72.99224090576172
2019-07-02,73.13362884521484
2019-07-03,73.38941192626953
2019-07-05,73.12015533447266
2019-07-08,72.99899291992188
2019-07-09,72.90473175048828
2019-07-10,73.11341857910156
2019-07-11,72.9720458984375
2019-07-12,73.03262329101562
2019-07-15,73.13362884521484
2019-07-16,72.96529388427734
2019-07-17,72.93838500976562
2019-07-18,72.92491149902344
2019-07-19,72.78353881835938
2019-07-22,73.0259017944336
2019-07-23,73.16050720214844
2019-07-24,73.20769500732422
2019-07-25,73.1538314819336
2019-07-26,73.3154067993164
2019-07-29,73.22112274169922
2019-07-30,73.23457336425781
2019-07-31,73.10665130615234
2019-08-01,73.11209106445312
2019-08-02,72.9700698852539
2019-08-05,72.17198181152344
2019-08-06,72.618408203125
2019-08-07,72.63189697265625
2019-08-08,72.8483657836914
2019-08-09,72.77393341064453
2019-08-12,72.58451843261719
2019-08-13,72.83479309082031
2019-08-14,72.20581817626953
2019-08-15,72.46283721923828
2019-08-16,72.69277954101562
2019-08-19,72.93621826171875
2019-08-20,72.9700698852539
2019-08-21,73.2879638671875
2019-08-22,73.42997741699219
2019-08-23,73.0579833984375
2019-08-26,73.42997741699219
2019-08-27,73.41641998291016
2019-08-28,73.59902954101562
2019-08-29,73.6734619140625
2019-08-30,73.59231567382812
2019-09-03,73.37218475341797
2019-09-04,73.5420150756836
2019-09-05,73.80695343017578
2019-09-06,73.93606567382812
2019-09-09,74.01757049560547
2019-09-10,73.9836196899414
2019-09-11,73.9836196899414
2019-09-12,74.01077270507812
2019-09-13,73.88848114013672
2019-09-16,74.12628173828125
2019-09-17,74.1806411743164
2019-09-18,74.15341186523438
2019-09-19,74.06512451171875
2019-09-20,74.15341186523438
2019-09-23,74.12628173828125
2019-09-24,74.04474639892578
